Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,141/99,10/12,111/72,0/1,0/2,20/12
2024,1/1,-,1/1,-,-,-
2023,15/10,0/1,0/1,-,-,15/8
2022,5/4,-,5/3,-,-,0/1
2021,30/20,8/7,20/13,-,-,2/0
2020,17/14,1/1,14/12,0/1,-,2/0
2019,37/19,1/2,36/17,-,-,-
2018,12/10,0/1,11/8,-,-,1/1
2017,6/3,-,6/2,-,-,0/1
2016,6/2,-,6/2,-,-,-
2015,9/8,-,9/6,-,0/1,0/1
2014,2/6,-,2/5,-,0/1,-
2013,1/2,-,1/2,-,-,-
