Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
19.12.2024,Lee D. H.,0,,,,,,"['2', '3', '4', '3']",[],[],[],[],2.33
19.12.2024,Adams H.,0,,,,,,"['3', '1']",[],[],[],[],1.55
18.12.2024,Adams H.,2,,,,,,"['6', '4']","['2', '0', '6', '2']",[],[],[],1.64
18.12.2024,Suksumrarn T.,0,,,,,,[],[],[],[],[],2.19
08.09.2024,Sweeny D.,2,,,,,,4,5,60%,78% (29/37),52% (13/25),100% (6/6),26% (6/23),59% (23/39),30% (3/10),68% (42/62),47% (29/62),57% (71/124),8,0,88% (7/8),43% (3/7),67% (10/15),"['3', '1']","['5', '3']",[],[],[],-
08.09.2024,Adams H.,0,,,,,,3,6,37%,74% (17/23),41% (16/39),70% (7/10),22% (8/37),48% (12/25),0% (0/6),53% (33/62),32% (20/62),43% (53/124),2,0,57% (4/7),13% (1/8),33% (5/15),"['1', '0']",[],[],[],[],-
12.08.2024,Draxl L.,2,,,,,,1,0,69%,80% (20/25),45% (5/11),0% (0/1),0 km/h,0 km/h,85% (17/20),64% (7/11),86% (6/7),69% (25/36),77% (24/31),73% (49/67),8,0,86% (6/7),100% (6/6),92% (12/13),"['2', '0', '3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.34
12.08.2024,Adams H.,0,,,,,,0,0,65%,15% (3/20),36% (4/11),14% (1/7),0 km/h,0 km/h,20% (5/25),55% (6/11),100% (1/1),23% (7/31),31% (11/36),27% (18/67),2,0,0% (0/6),14% (1/7),8% (1/13),"['1', '2']",[],[],[],[],3.13
11.08.2024,Adams H.,2,,,,,,5,0,74%,71% (32/45),63% (10/16),100% (5/5),0 km/h,0 km/h,44% (16/36),58% (11/19),50% (4/8),69% (42/61),49% (27/55),59% (69/116),6,0,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['3', '2', '5', '2']",[],[],[],1.54
11.08.2024,Boulais J.,0,,,,,,1,2,65%,56% (20/36),42% (8/19),50% (4/8),0 km/h,0 km/h,29% (13/45),38% (6/16),0% (0/5),51% (28/55),31% (19/61),41% (47/116),4,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.40
