Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,107/81,92/71,5/4,4/2,-,6/4
2024,1/1,1/1,-,-,-,-
2023,8/5,-,2/1,-,-,6/4
2021,2/2,2/2,-,-,-,-
2019,2/4,2/4,-,-,-,-
2018,35/24,32/21,3/3,-,-,-
2017,26/21,22/19,-,4/2,-,-
2016,23/9,23/9,-,-,-,-
2015,3/4,3/4,-,-,-,-
2014,7/7,7/7,-,-,-,-
2013,0/1,0/1,-,-,-,-
2012,0/3,0/3,-,-,-,-
