Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,81/75,69/63,11/11,1/1,-,-
2024,11/8,11/8,-,-,-,-
2023,5/9,4/7,0/1,1/1,-,-
2022,19/17,17/13,2/4,-,-,-
2021,29/19,29/19,-,-,-,-
2020,11/7,6/3,5/4,-,-,-
2019,6/11,2/9,4/2,-,-,-
2018,0/3,0/3,-,-,-,-
2017,0/1,0/1,-,-,-,-
