154.,Shibahara Ena, Japan,487
155.,Janicijevic Selena, France,481
156.,Stefanini Lucrezia, Italy,480
157.,Miyazaki Yuriko, Great Britain,478
158.,Bassols Ribera Marina, Spain,477
159.,Sonmez Zeynep, Turkey,474
160.,Watson Heather, Great Britain,474
161.,Saito Sara, Japan,471
162.,Boskovic Lea, Croatia,467
163.,Ruzic Antonia, Croatia,462
164.,Makarova Ekaterina (1996), Russia,462
165.,Lepchenko Varvara, USA,459
166.,Jones Francesca, Great Britain,459
167.,Andreescu Bianca Vanessa, Canada,454
168.,Kenin Sofia, USA,446
169.,Romero Gormaz Leyre, Spain,446
170.,Day Kayla, USA,432
171.,Gao Xinyu, China,432
172.,Von Deichmann Kathinka, Liechtenstein,432
173.,Boisson Lois, France,431
174.,Zavatska Katarina, Ukraine,429
175.,Jimenez Kasintseva Victoria, Andorra,428
176.,Barthel Mona, Germany,427
177.,Chwalinska Maja, Poland,417
178.,Bulgaru Miriam, Romania,416
179.,Tararudee Lanlana, Thailand,411
180.,Aiava Destanee, Australia,406
181.,Vickery Sachia, USA,394
182.,Tikhonova Anastasia, Russia,394
183.,Jorge Francisca, Portugal,393
184.,Inglis Maddison, Australia,391
185.,Mandlik Elizabeth, USA,385
186.,Pridankina Elena, Russia,385
187.,Sawangkaew Mananchaya, Thailand,384
188.,Ciric Bagaric Lucija, Croatia,383
189.,Selekhmeteva Oksana, Russia,383
190.,Pedone Georgia, Italy,381
191.,Klimovicova Linda, Czech Republic,381
192.,Sharma Astra, Australia,376
193.,Erjavec Veronika, Slovenia,376
194.,Arango Emiliana, Colombia,373
195.,Knutson Gabriela, Czech Republic,373
196.,Chang Hanna, USA,371
197.,Hunter Storm, Australia,366
198.,Liu Claire, USA,366
199.,Leonard Manon, France,365
200.,Avdeeva Julia, Russia,360
201.,Glushko Lina, Israel,359
202.,Zidansek Tamara, Slovenia,358
203.,Falei Aliona, Belarus,345
204.,Maristany Zuleta De Reales Guiomar, Spain,345
205.,Kerber Angelique, Germany,344
206.,Noha Akugue Noma, Germany,343
207.,Hon Priscilla, Australia,340
208.,Jeanjean Leolia, France,340
209.,Kraus Sinja, Austria,338
210.,Mateas Maria, USA,338
211.,Mladenovic Kristina, France,337
212.,Sobolieva Anastasiia, Ukraine,337
213.,Ito Aoi, Japan,337
214.,Brancaccio Nuria, Italy,335
215.,Tan Harmony, France,332
216.,Waltert Simona, Switzerland,329
217.,Chirico Louisa, USA,329
218.,Rouvroy Margaux, France,328
219.,Benoit Marie, Belgium,328
220.,Palicova Barbora, Czech Republic,328
221.,Vandewinkel Hanne, Belgium,327
222.,Mikulskyte Justina, Lithuania,326
223.,Tubello Alice, France,322
224.,Ma Yexin, China,321
225.,Shymanovich Iryna, Belarus,321
226.,Cengiz Berfu, Turkey,318
227.,Bolkvadze Mariam, Georgia,317
228.,Korneeva Alina, Russia,315
229.,Radivojevic Lola, Serbia,312
230.,Jang Su Jeong, South Korea,309
231.,Martinez Cirez Carlota, Spain,309
232.,Koevermans Anouk, Netherlands,309
233.,Gjorcheska Lina, North Macedonia,307
234.,Zhao Carol, Canada,305
235.,Ryser Valentina, Switzerland,305
236.,Hercog Polona, Slovenia,304
237.,Papamichail Despina, Greece,303
238.,Charaeva Alina, Russia,303
239.,Monnet Carole, France,302
240.,Shi Han, China,302
241.,Cornet Alize, France,299
242.,Bara Irina, Romania,294
243.,Lazaro Garcia Andrea, Spain,289
244.,Strakhova Valeriya, Ukraine,287
245.,Naef Celine, Switzerland,286
246.,Banks Amarni, Great Britain,286
247.,Oz Ipek, Turkey,286
248.,Chang Sophie, USA,286
249.,Serban Raluca Georgiana, Cyprus,283
250.,Lukas Tena, Croatia,283
251.,Hovde Liv, USA,281
252.,Jakupovic Dalila, Slovenia,277
253.,Ferro Fiona, France,274
254.,Inoue Hina, USA,274
255.,Kung Leonie, Switzerland,271
256.,Burillo Escorihuela Irene, Spain,269
257.,Prozorova Tatiana, Russia,269
258.,Dinu Cristina, Romania,267
259.,Hesse Amandine, France,266
260.,Liang En Shuo, Chinese Taipei,264
261.,Lu Jia-Jing, China,263
262.,Fita Boluda Angela, Spain,263
263.,Kawa Katarzyna, Poland,261
264.,Ishii Sayaka, Japan,261
265.,Tig Patricia Maria, Romania,255
266.,Albie Audrey, France,255
267.,Krunic Aleksandra, Serbia,254
268.,Burrage Jodie Anna, Great Britain,252
269.,You Xiaodi, China,251
270.,Fung Stacey, Canada,249
271.,Valentova Tereza, Czech Republic,249
272.,Hruncakova Viktoria, Slovakia,247
273.,Hu Victoria, USA,245
274.,Lansere Sofya, Russia,244
275.,Branstine Carson, Canada,244
276.,Ibragimova Alevtina, Russia,244
277.,Costoulas Sofia, Belgium,244
278.,Capurro Taborda Martina, Argentina,241
279.,Struplova Julie, Czech Republic,240
280.,Okamura Kyoka, Japan,239
281.,Hobgarski Katharina, Germany,239
282.,Bandecchi Susan, Switzerland,238
283.,Rodriguez Victoria, Mexico,238
284.,Kaji Haruka, Japan,238
285.,Anderson Robin, USA,234
286.,Yao Xinxin, China,233
287.,Stevanovic Natalija, Serbia,230
288.,Sebov Katherine, Canada,228
289.,Mitu Cristina-Andreea, Romania,226
290.,Jovic Iva, USA,225
291.,Babos Timea, Hungary,225
292.,Radanovic Dejana, Serbia,225
293.,Topalova Gergana, Bulgaria,224
294.,Savinykh Valeria, Russia,221
295.,Yamalapalli Sahaja, India,221
296.,Ortenzi Jazmin, Argentina,215
297.,Estable Julieta Lara, Argentina,210
298.,Shimizu Ayano, Japan,210
299.,Sanchez Ana Sofia, Mexico,209
300.,Feistel Gina, Poland,208
301.,Andrianjafitrimo Tessah, France,208
302.,Marcinko Petra, Croatia,203
303.,Bartunkova Nikola, Czech Republic,203
304.,Shimizu Eri, Japan,203
305.,Urhobo Akasha, USA,201
306.,Alves Carolina Meligeni Rodrigues, Brazil,201
307.,Aksu Ayla, Turkey,201
308.,Rame Alice, France,201
309.,Raina Ankita, India,200
310.,Abduraimova Nigina, Uzbekistan,199
311.,Kulikova Anastasia, Finland,199
312.,Friedsam Anna-Lena, Germany,197
313.,Wurth Tara, Croatia,197
314.,Sakatsume Himeno, Japan,197
315.,Sieg Madison, USA,197
316.,Kucmova Aneta, Czech Republic,197
317.,Saigo Rina, Japan,195
318.,Bhamidipaty Shrivalli Rashmikaa, India,195
319.,Sakellaridi Sapfo, Greece,195
320.,Rinaldo Persson Kajsa, Sweden,194
321.,Ercan Melisa, Australia,193
322.,Loeb Jamie, USA,193
323.,Nahimana Sada, Burundi,193
324.,Shubladze Alexandra, Russia,193
325.,Smith Tina, Australia,192
326.,Harrison Catherine, USA,192
327.,Cortez Llorca Lucia, Spain,191
328.,Oliynykova Oleksandra, Ukraine,191
329.,Martincova Tereza, Czech Republic,190
330.,Zvonareva Vera, Russia,190
331.,Gorgodze Ekaterine, Georgia,190
332.,Baindl Kateryna, Ukraine,189
333.,Kalieva Elvina, USA,189
334.,Back Dayeon, South Korea,189
335.,Scott Katrina, USA,188
336.,Naklo Thasaporn, Thailand,187
337.,Sato Naho, Japan,187
338.,Kubka Martyna, Poland,186
339.,Rogers Shelby, USA,183
340.,Hule Petra, Australia,182
341.,Sato Hikaru, Japan,182
342.,Kulambayeva Zhibek, Kazakhstan,181
343.,Laskutova Ksenia, Russia,180
344.,Fossa Huergo Nicole, Italy,180
345.,Rosatello Camilla, Italy,179
346.,Zheng Wushuang, China,179
347.,Schunk Nastasja Mariana, Germany,178
348.,In-Albon Ylena, Switzerland,178
349.,Shinikova Isabella, Bulgaria,177
350.,Chong Eudice, Hong Kong,176
351.,Lee Gabriela, Romania,175
352.,Melnikova Marina, Russia,175
353.,Kozyreva Maria, Russia,174
354.,Liu Fangzhou, China,174
355.,Paszek Tamira, Austria,173
356.,Mboko Victoria, Canada,173
357.,Laskevich Evialina, Belarus,172
358.,Stollar Fanny, Hungary,171
359.,Wickmayer Yanina, Belgium,170
360.,Vedder Eva, Netherlands,170
361.,Lene Emma, France,170
362.,Pigato Lisa, Italy,169
363.,Grammatikopoulou Valentini, Greece,168
364.,Imamura Saki, Japan,168
365.,Kuramochi Miho, Japan,168
366.,Mcphee Kaylah, Australia,167
367.,Sevastova Anastasija, Latvia,166
368.,Vargova Nina, Slovakia,166
369.,Pavlova Kira, Russia,165
370.,Karatancheva Lia, Bulgaria,165
371.,Cross Kayla, Canada,165
372.,Yamaguchi Mei, Japan,163
373.,Pieri Tatiana, Italy,163
374.,Rakotomanga Rajaonah Tiantsoa Sarah, France,162
375.,Samson Laura, Czech Republic,162
376.,Gureva Anastasiia, Russia,162
377.,Ngounoue Clervie, USA,161
378.,Park Sohyun, South Korea,161
379.,Marcinkevica Diana, Latvia,161
380.,Hennemann Caijsa Wilda, Sweden,160
381.,Kiick Alexandra, USA,160
382.,Cakarevic Sara, France,160
383.,Appleton Emily, Great Britain,158
384.,Lodikova Daria, Russia,158
385.,Portillo Ramirez Maria Jose, Mexico,158
386.,Jorge Matilde, Portugal,157
387.,Li Zongyu, China,157
388.,Berecoechea Nahia, France,156
389.,Curmi Francesca, Malta,155
390.,Amariei Ilinca Dalina, Romania,155
391.,Matsuda Misaki, Japan,155
392.,Da Silva Fick Gabriella, Australia,154
393.,Quevedo Kaitlin, Spain,153
394.,Wolff Vivian, USA,153
395.,Volodko Kateryna, Ukraine,152
396.,Zantedeschi Aurora, Italy,152
397.,Garland Joanna, Chinese Taipei,152
398.,Vlasselaer Clara, Belgium,152
399.,Wagner Stephanie, Germany,151
400.,Fourlis Jaimee, Australia,150
401.,Mansouri Yasmine, France,150
402.,Kuzmova Katarina (2001), Slovakia,150
403.,Wang Qiang, China,149
404.,Spiteri Dalila, Italy,149
405.,Chiesa Deborah, Italy,149
406.,Pattinama Kerkhove Lesley, Netherlands,148
407.,Osuigwe Whitney, USA,148
408.,Radwanska Urszula, Poland,147
409.,Grey Sarah Beth, Great Britain,147
410.,Wang Meiling, China,146
411.,Robbe Alice, France,145
412.,Ristic Mia, Serbia,145
413.,Podrez Veronika, Ukraine,144
414.,Tona Miriana, Italy,144
415.,Hietaranta Laura, Finland,144
416.,Kempen Magali, Belgium,143
417.,Martynov Diana, France,142
418.,Kuhl Carolina, Germany,142
419.,Duerst Jenny, Switzerland,141
420.,Naito Yuki, Japan,141
421.,Chaudhari Vaidehi, India,140
422.,Ce Gabriela, Brazil,139
423.,Dartron Emeline, France,139
424.,Senic Natalija, Serbia,139
425.,Werner Caroline, Germany,138
426.,Toth Amarissa, Hungary,138
427.,Cabrera Lizette, Australia,138
428.,Ku Yeon Woo, South Korea,137
429.,Abbagnato Anastasia, Italy,135
430.,Ambrosio Silvia, Italy,134
431.,Prisacariu Andreea, Romania,134
432.,Giovannini Luisina, Argentina,133
433.,Maleckova Jesika, Czech Republic,132
434.,Failla Jessica, USA,132
435.,Micic Elena, Australia,132
436.,Rocchetti Sofia, Italy,131
437.,Dmitruk Kristina, Belarus,131
438.,McDonald Ella, Great Britain,130
439.,Cabaj Awad Jacqueline, Sweden,130
440.,Stankovic Anja, Serbia,130
441.,Sema Erika, Japan,130
442.,Tian Fangran, China,128
443.,Anshba Amina, Russia,128
444.,Lee Ya-Hsuan, Chinese Taipei,128
445.,Cheapchandej Patcharin, Thailand,128
446.,Iatcenko Polina, Russia,128
447.,Vecic Alexandra, Germany,127
448.,Craciun Georgia Andreea, Romania,126
449.,Schmidt Antonia, Germany,126
450.,Kvitova Petra, Czech Republic,125
451.,Colmegna Martina, Italy,125
452.,Kuwata Hiroko, Japan,125
453.,Kudashova Daria, Russia,125
454.,Popa Maria Sara, Romania,124
455.,Radisic Nika, Slovenia,124
456.,Gavrila Oana, Romania,124
457.,Brace Cadence, Canada,124
458.,Okalova Martina, Slovakia,123
459.,Wong Hong Yi Cody, Hong Kong,123
460.,Tkacheva Mariia, Russia,123
461.,Matoula Martha, Greece,122
462.,Zolotareva Anastasia, Russia,122
463.,Malygina Elena, Estonia,122
464.,Bhosale Rutuja, India,121
465.,Hosogi Sakura, Japan,121
466.,Plipuech Peangtarn, Thailand,121
467.,Hewitt Dalayna, USA,120
468.,Yang Yidi, China,120
469.,Samir Sandra, Egypt,120
470.,Helgo Malene, Norway,119
471.,Pieri Jessica, Italy,119
472.,Jamrichova Renata, Slovakia,118
473.,Ricci Beatrice, Italy,117
474.,Geerlings Ariana, Spain,117
475.,Giavara Haley, USA,116
476.,Kozarov Katarina, Serbia,116
477.,Popovic Ivana, Australia,115
478.,Primorac Iva, Croatia,115
479.,Buyukakcay Cagla, Turkey,114
480.,Zelnickova Radka, Slovakia,114
481.,Stoiana Mary, USA,112
482.,Mendez Seone, Australia,111
483.,Kostic Tamara, Austria,111
484.,Vidmanova Darja, Czech Republic,111
485.,Abe Hiromi, Japan,111
486.,Vanlangendonck Eliessa, Belgium,111
487.,Perez Alarcon Lucciana, Peru,110
488.,Lim Jenny, France,109
489.,Szabanin Natalia, Hungary,109
490.,Kuczer Daria, Poland,109
491.,Maklakova Ekaterina, Russia,109
492.,Ostlund Fanny, Sweden,108
493.,Schmidt Lara, Germany,108
494.,Ma Lea, USA,108
495.,Xu Mingge, Great Britain,107
496.,Akita Shiho, Japan,107
497.,Wang Jiaqi, China,107
498.,Vismane Daniela, Latvia,107
499.,Dunne Katy, Great Britain,106
500.,Ren Yufei, China,105
501.,Miroshnichenko Veronica, Russia,105
502.,Yang Ya-Yi, Chinese Taipei,104
503.,Smith Alana, USA,103
504.,Salden Lara, Belgium,103
505.,Crawley Fiona, USA,103
506.,Zaytseva Ksenia, Russia,102
507.,Rogers Anna, USA,102
508.,Tran Lian, Netherlands,102
509.,Juvan Kaja, Slovenia,101
510.,Lisicki Sabine, Germany,101
511.,Koshiishi Ayumi, Japan,101
512.,Arakawa Haruna, Japan,101
513.,Fetecau Irina, Romania,100
514.,Okutoyi Angella, Kenya,100
515.,Bartone Kamilla, Latvia,100
516.,Klugman Hannah, Great Britain,98
517.,Lovric Pia, Slovenia,98
518.,Contreras Gomez Fernanda, Mexico,97
519.,Pavlou Dimitra, Greece,97
520.,Hodzic Mina, Germany,97
521.,Monnot Amandine, France,96
522.,Belgraver Julie, France,96
523.,Muramatsu Chihiro, Japan,95
524.,Gasanova Anastasia, Russia,95
525.,Gettwart Fabienne, Germany,95
526.,Bayerlova Michaela, Czech Republic,94
527.,Yashina Ekaterina, Russia,93
528.,Desai Zeel, India,93
529.,Morvayova Viktoria, Slovakia,93
530.,Lee Eunhye, South Korea,92
531.,Middendorf Julia, Germany,92
532.,Zhu Amy, USA,92
533.,Krywoj Melany Solange, Argentina,92
534.,Bartashevich Yaroslava, France,91
535.,Weckerle Marie, Luxembourg,91
536.,Hatouka Yuliya, Belarus,90
537.,Perrin Conny, Switzerland,90
538.,Yamazaki Ikumi, Japan,90
539.,Hindova Denisa, Czech Republic,90
540.,Peterson Rebecca, Sweden,89
541.,Mcadoo Rasheeda, USA,89
542.,Bains Naiktha, Great Britain,88
543.,Mintegi Del Olmo Ane, Spain,88
544.,Cherubini Diletta, Italy,88
545.,Koike Ena, Japan,87
546.,Aney Jessie, USA,87
547.,Falkowska Weronika, Poland,87
548.,Milovanovic Elena, Serbia,87
549.,Papadakis Lena, Germany,86
550.,Laki Michaela, Greece,86
551.,Di Sarra Federica, Italy,85
552.,Scilipoti Sebastianna, Switzerland,85
553.,Akli Ayana, USA,85
554.,Davis Lauren, USA,84
555.,Barry Monique, New Zealand,84
556.,Pedretti Thasa Grana, Brazil,84
557.,Visscher Stephanie Judith, Netherlands,84
558.,Pfeifer Lara, Italy,84
559.,Diaz Adrover Cristina, Spain,83
560.,Meliss Verena, Italy,83
561.,Yuan Chengyiyi, China,83
562.,Bubelyte Klaudija, Lithuania,82
563.,Mushika Mio, Japan,82
564.,Zucchini Arianna, Italy,82
565.,Bejenaru Karola Patricia, Romania,82
566.,Nugroho Priska Madelyn, Indonesia,81
567.,Munk Mortensen Rebecca, Denmark,81
568.,Lemaitre Tiphanie, France,79
569.,Zhabrailova Milana, Russia,79
570.,Nguyen Tan Lucie, France,79
571.,Diyas Zarina, Kazakhstan,78
572.,Alhussein Abdel Aziz Lamis, Egypt,78
573.,Guo Meiqi, China,78
574.,Guerrero Alvarez Eva, Spain,77
575.,Bozovic Alexandra, Australia,77
576.,Falkner Ziva, Slovenia,77
577.,Fullana Luiza, Brazil,77
578.,Guth Mara, Germany,76
579.,Shapatava Sophia, Georgia,76
580.,Boulais Isabelle, Canada,76
581.,Kovaleva Anastasia, Russia,76
582.,Kawaguchi Natsumi, Japan,75
583.,Parnaby Alana, Australia,75
584.,Havlickova Lucie, Czech Republic,75
585.,Zeballos Noelia, Bolivia,75
586.,Gimbrere Jasmijn, Netherlands,75
587.,Meri Eszter, Slovakia,75
588.,Stoiber Ranah Akua, Great Britain,74
589.,Labrana Fernanda, Chile,74
590.,Tjen Janice, Indonesia,74
591.,Berberovic Nefisa, Bosnia and Herzeg.,73
592.,Yushchenko Valeriya, Russia,73
593.,Min Grace, USA,72
594.,Wu Ho Ching, Hong Kong,72
595.,Zhang Shuai, China,71
596.,Siskova Anna, Czech Republic,71
597.,Swan Katie, Great Britain,71
598.,Kan Victoria, Russia,71
599.,Lindh Gallagher Emilie, Great Britain,70
600.,Omae Akiko, Japan,70
601.,Kozaki Funa, Japan,70
602.,Daavettila Sara, USA,70
603.,Drugdova Salma, Slovakia,70
604.,Shalimova Ekaterina, Russia,70
605.,Kazionova Ekaterina, Russia,70
606.,Kovapitukted Punnin, Thailand,70
607.,Hoedt Merel, Netherlands,70
608.,Beck Chloe, USA,69
609.,El Aouni Aya, Morocco,69
610.,Ovcharenko Ekaterina, Russia,69
611.,Dal Selina, Germany,69
612.,Kawamura Mana, Japan,69
613.,Cadar Elena-Teodora, Romania,68
614.,De Stefano Samira, Italy,67
615.,Aikawa Mayuka, Japan,67
616.,Naya Guillermina, Argentina,66
617.,Herrmann Sina, Germany,66
618.,Brady Jennifer, USA,65
619.,Reyngold Ekaterina, Russia,65
620.,Tsao Chia Yi, Chinese Taipei,65
621.,Frayman Daria, Cyprus,65
622.,Sauvant Chantal, Germany,65
623.,Ozgen Pemra, Turkey,65
624.,Guo Hanyu, China,64
625.,Kolb Nadiia, Ukraine,64
626.,Miller Karina, USA,64
627.,Gabric Anna, Germany,64
628.,Bojovic Jana, Serbia,64
629.,Herazo Gonzalez Maria Fernanda, Colombia,63
630.,Dencheva Rositsa, Bulgaria,63
631.,Zvonaru Ioana, Romania,63
632.,Bolsova Aliona, Spain,62
633.,Meyer Auf Der Heide Luisa, Germany,62
634.,Flores Victoria, USA,62
635.,Candiotto Ana, Brazil,62
636.,Arconada Usue Maitane, USA,61
637.,Stojanovic Nina, Serbia,61
638.,Stojsavljevic Mika, Great Britain,61
639.,Ewald Weronika, Poland,61
640.,Cayetano Eryn, USA,61
641.,Robinson Jada, USA,61
642.,Vogt Marie, Germany,61
643.,Szostak Marine, France,61
644.,Kolodynska Jana, Belarus,60
645.,Bondarenko Maria, Russia,60
646.,Reami Adriana, USA,60
647.,Wirges Angelina, Germany,60
648.,Jones Emerson, Australia,59
649.,Eikeri Ulrikke, Norway,59
650.,Lahey Ashley, USA,59
651.,Xun Fang Ying, China,59
652.,Bilardo Federica, Italy,59
653.,Glushkova Denislava, Bulgaria,59
654.,Khomutsianskaya Daria, Belarus,59
655.,Stresnakova Katarina, Slovakia,59
656.,Ganz Fiona, Switzerland,59
657.,Grant Tyra Caterina, USA,57
658.,Rajecki Amelia, Great Britain,57
659.,Jones Makenna, USA,57
660.,Simion Oana Georgeta, Romania,57
661.,Feng Shuo, China,57
662.,Tanasie Lavinia, Romania,56
663.,Nagy Adrienn, Hungary,56
664.,Kummel Alisa, Russia,56
665.,Tran Demi, Netherlands,56
666.,Wildgruber Anja, Germany,56
667.,Lincer Olivia, Poland,55
668.,Gillan Alice, Great Britain,55
669.,Seibold Emily, Germany,55
670.,Daniel Jaeda, USA,55
671.,Corley Paris, USA,55
672.,Lew Yan Foon Astrid, France,54
673.,Sleeth Layne, Canada,54
674.,Jokic Katarina, Serbia,54
675.,Rushiti Arlinda, Switzerland,54
676.,Ruggeri Jennifer, Italy,53
677.,Koller Arabella, Austria,53
678.,Bulatova Arina, Russia,53
679.,Svendsen Johanne Christine, Denmark,53
680.,Yoruk Ilay, Turkey,53
681.,Defalco Jenna, USA,53
682.,Milatova Sofia, Slovakia,53
683.,Steur Joelle Lilly Sophie, Germany,53
684.,Astakhova Darya, Russia,52
685.,Kanev Kathleen, Germany,52
686.,Bowers Ashton, USA,52
687.,Welker Emily, Germany,52
688.,Herea Carmen Andreea, Romania,52
689.,Christofi Eleni, Greece,52
690.,Iliev Sarah, France,51
691.,Rezai Aravane, France,51
692.,Adkar Vaishnavi, India,51
693.,Van Emst Sarah, Netherlands,51
694.,Silva Eden, Great Britain,50
695.,Lizarazo Yuliana, Colombia,50
696.,Podlinska Marcelina, Poland,50
697.,Encheva Lidia, Bulgaria,50
698.,Bouzo Zanotti Noelia, Spain,50
699.,Markus Carla, Argentina,50
700.,Tsygourova Katerina, Switzerland,50
701.,Pareja Julieta, USA,49
702.,Noel Alexa, USA,48
703.,Mariani Matilde, Italy,48
704.,Stamatova Julia, Bulgaria,48
705.,Ozeki Michika, Japan,48
706.,Nishimura Kayo, Japan,47
707.,Granwehr Alina, Switzerland,47
708.,Keller Nadine, Switzerland,47
709.,Morderger Yana, Germany,47
710.,Sebestova Ivana, Czech Republic,47
711.,Sugnaux Tess, Switzerland,47
712.,Okuwaki Rinon, Japan,47
713.,Alvisi Eleonora, Italy,46
714.,Hertel Anna, Poland,46
715.,Mazzola Alessandra, Italy,46
716.,Yoshioka Kisa, Japan,45
717.,Neffa De Los Rios Ana Paula, Paraguay,45
718.,Konjuh Ana, Croatia,44
719.,Danilina Anna, Kazakhstan,44
720.,Brockmann Tessa Johanna, Germany,44
