721.,Ivanovski Kalin, North Macedonia,36
722.,Claverie Lorenzo, Italy,36
723.,Hernandez Serrano Juan Alejandro, Mexico,36
724.,Lilov Victor, USA,36
725.,Schachter Noah, USA,36
726.,Beauge Maxence, France,36
727.,Klok Denys, Russia,36
728.,Dostanic Stefan, USA,35
729.,Potenza Luca, Italy,35
730.,Donski Alexander, Bulgaria,35
731.,Chirita Ioan Alexandru, Romania,35
732.,Tessa Louis, France,35
733.,Leong Mitsuki Wei Kang, Malaysia,35
734.,Brumm Jacob, USA,35
735.,Budkov Kjaer Nicolai, Norway,34
736.,Nedic Andrej, Bosnia and Herzeg.,34
737.,Radulov Iliyan, Bulgaria,34
738.,Dev S D Prajwal, India,34
739.,Echeverria John, Spain,34
740.,Boulais Justin, Canada,33
741.,Lee Duck Hee, South Korea,33
742.,Haliak Mikalai, Belarus,33
743.,Garcian Axel, France,33
744.,Zheng Michael, USA,32
745.,Donnet Etienne, France,32
746.,Deckers Alec, Netherlands,32
747.,Cina Federico, Italy,32
748.,Heinonen Adam, Sweden,32
749.,Marrero Curbelo Ivan, Spain,32
750.,Ponwith Nathan, USA,32
751.,Cornut Chauvinc Antoine, France,31
752.,Poling Karl, USA,31
753.,Zekic Miljan, Serbia,31
754.,Baris Ozan, USA,31
755.,Kravchenko Georgii, Ukraine,31
756.,Salle Fabien, France,31
757.,Altamirano Collin, USA,31
758.,Perez Contri Sergi, Spain,31
759.,Martin Dan, Canada,31
760.,Montsi Khololwam, RSA,30
761.,Huertas Del Pino Arklon, Peru,30
762.,Dedura-Palomero Diego, Germany,30
763.,Fukuda Sora, Japan,30
764.,Gorokhov Mikhail, Russia,30
765.,Furness Evan, France,30
766.,Radjenovic Vuk, Serbia,30
767.,Bonsach Ganley Kane, Denmark,30
768.,Rottoli Lorenzo, Italy,30
769.,Vithoontien Leo, Japan,30
770.,Aubriot Alexandre, France,30
771.,Wendelken Harry, Great Britain,30
772.,Young Gavin, USA,29
773.,Xilas Ioannis, Greece,29
774.,Pospisil Vasek, Canada,29
775.,Gobat Adrien, France,29
776.,Pedrico Kravtsov Albert, Spain,29
777.,Nefve Axel, USA,29
778.,Sakamoto Rei, Japan,28
779.,Filip Jakub, Czech Republic,28
780.,Ghazouani Durand Yanis, France,28
781.,Falabella Lautaro Agustin, Argentina,28
782.,Dussin Louis, France,28
783.,Jones Maximus, Thailand,28
784.,Ogura Kosuke, Japan,28
785.,Harrison Christian, USA,27
786.,Vives Marcos Pedro, Spain,27
787.,Santillan Akira, Australia,27
788.,Aguilar Juan Carlos, Canada,27
789.,Martinez Martinez Jorge, Spain,27
790.,Hurrion Millen, Great Britain,27
791.,Hilderbrand Trey, USA,27
792.,Madarasz Gergely, Hungary,27
793.,Pavel Bogdan, Romania,27
794.,Flores Jesse, Costa Rica,27
795.,Andreescu Stefan Adrian, Romania,27
796.,Romano Filippo, Italy,27
797.,Nanda Govind, USA,26
798.,Bernard Alexander, USA,26
799.,Quan Rudy, USA,26
800.,Rottgering Mees, Netherlands,26
801.,Bigun Kaylan, USA,26
802.,Fancutt Thomas John, Australia,26
803.,Masabayashi Tomohiro, Japan,26
804.,Lumsden Ewen, Great Britain,26
805.,Brady Patrick, Great Britain,26
806.,Vandermeersch Cyril, France,26
807.,Wiersholm Henrik, USA,26
808.,Jovic Viktor, Serbia,26
809.,Mochizuki Yuki, Japan,26
810.,Clark Ezekiel, USA,26
811.,Steiner Maik, Germany,26
812.,Sheehy Joshua, USA,26
813.,Bailly Pierre Yves, Belgium,25
814.,Kubler Jason, Australia,25
815.,Loutit Jack, New Zealand,25
816.,Neuchrist Maximilian, Austria,25
817.,Miyoshi Kenta, Japan,25
818.,Xiao Linang, China,25
819.,Aksu Cengiz, Turkey,25
820.,Noce Gabriele Maria, Italy,25
821.,Perfetti Noah, Italy,25
822.,Saraiva Dos Santos Paulo Andre, Brazil,25
823.,Borisiouk Martin, Belarus,24
824.,Planinsek Filip Jeff, Slovenia,24
825.,Tudorica Alvin Nicholas, Canada,24
826.,Khoeblal Elgin, Netherlands,24
827.,Marinkov Pavle, Australia,24
828.,Stater Alexander, USA,24
829.,Javia Dev, India,24
830.,Tenti Fermin, Argentina,24
831.,Hulme Matt, Australia,24
832.,Kaliyanda Poonacha Niki, India,23
833.,Rola Blaz, Slovenia,23
834.,Huertas Del Pino Conner, Peru,23
835.,Egea Franco Emanuel, Argentina,23
836.,Statham Rubin, New Zealand,23
837.,Perez Sanz David, Spain,23
838.,Becerra Otarola Ignacio Antonio, Chile,23
839.,Ribecai Michele, Italy,23
840.,Caniato Carlo Alberto, Italy,23
841.,Ferrari Francesco, Italy,23
842.,Kotzen Alexander, USA,22
843.,Bodmer Adrian, Switzerland,22
844.,Baadi Taha, Canada,22
845.,Rawat Sidharth, India,22
846.,Cardozo Joaquin, Uruguay,22
847.,Parisca Ignacio, Venezuela,22
848.,Castelnuovo Luca, Switzerland,22
849.,Yang Jimmy, Germany,22
850.,Fantini Luca, Italy,22
851.,Bertimon Maxence, France,22
852.,Crowther Corban, New Zealand,22
853.,Zhu Michael, USA,22
854.,Perot Raphael, France,21
855.,Li Zhe, China,21
856.,Schoen Patrick, Switzerland,21
857.,Eqbal Ishaque, India,21
858.,Jeong Yeongseok, South Korea,21
859.,Sinha Adit, USA,21
860.,Sureshkumar Manish, India,21
861.,Zuk Kacper, Poland,21
862.,Pearson Kody, Australia,21
863.,D'Agostino Stefano, Italy,21
864.,Catini Niccolo, Italy,21
865.,Jodar Rafael, Spain,20
866.,Sornlaksup Pawit, Thailand,20
867.,Pieczonka Filip, Poland,20
868.,Maamoun Karim-Mohamed, Egypt,20
869.,Cox Daniel, Great Britain,20
870.,Hjorth Philip, Denmark,20
871.,Bellifemine Alessandro, Italy,20
872.,Markovic Sasa, Serbia,20
872.,Reco Alexandre, France,20
874.,Martin Toby, Great Britain,20
874.,Winter Lopez Benjamin, Spain,20
876.,Matsuoka Hayato, Japan,20
877.,Bosio Gabriele, Italy,20
878.,Donald Matthew William, Czech Republic,20
879.,Singh Digvijay Pratap, India,19
879.,Woldeab Siem, USA,19
881.,Homberg Maximilian, Germany,19
882.,Stice Tyler, USA,19
883.,Samuel Toby, Great Britain,19
884.,Williams Cooper, USA,19
885.,George Benjamin Thomas, Canada,19
886.,Papamalamis Theo, France,19
887.,Ojakaar Oliver, Estonia,19
888.,Tanuma Ryota, Japan,19
889.,Kawahashi Yuta, Japan,19
890.,Skorilas Alexandros, Greece,19
891.,Carraro Luciano, Italy,19
892.,Blanch Darwin, USA,19
893.,Donev Gabriel, Bulgaria,19
894.,Court Jayden, Australia,19
895.,Pietri Benjamin, France,19
896.,Khazime Daniel, Russia,19
897.,Sumizawa Daisuke, Japan,19
898.,Trochu Pablo, France,19
899.,Lomakin Grigoriy, Kazakhstan,19
900.,Rajski Maciej, Poland,18
901.,Story James, Great Britain,18
902.,Dalmasso Guillaume, France,18
903.,Folliot Quentin, France,18
904.,Tabacco Giorgio, Italy,18
905.,Hallquist Lithen John, Sweden,18
906.,Kuhar Matt, USA,18
907.,Brunclik Petr, Czech Republic,18
908.,Watanabe Seita, Japan,18
909.,Klintcharov Alexander, New Zealand,18
910.,Brown Preston, USA,18
911.,Nunez Daniel Antonio, Chile,18
912.,Yin Bang Shuo, Chinese Taipei,18
913.,Tabacco Fausto, Italy,18
914.,Bozemoj Brian, Netherlands,18
915.,Den Heijer Guy, Netherlands,18
916.,Carboni Lorenzo, Italy,18
917.,Zakaryia Faris, Egypt,18
918.,Gutierrez Oscar Jose, Brazil,18
919.,Liu Hanyi, China,18
920.,Coppejans Kimmer, Belgium,17
921.,Manda Calin, Romania,17
922.,Lee Jea Moon, South Korea,17
923.,Simundza Josip, Croatia,17
924.,Paty Daniel, Czech Republic,17
925.,Mckennon Maxwell, USA,17
926.,Liaonenka Aliaksandr, Belarus,17
927.,Eriksson Sebastian, Sweden,17
928.,Monferrer Ezequiel, Argentina,17
929.,Fenty Andrew, USA,17
930.,Binda Alexandr, Italy,17
931.,Lanik Tomas, Slovakia,17
932.,Braynin Aleksandr, Ukraine,17
933.,Andre Seydina, Senegal,17
934.,Ivanov Saveliy, Russia,17
935.,Schell Niklas, Germany,17
936.,Beale Jeremy, Australia,16
937.,Bernet Henry, Switzerland,16
938.,Delbonis Federico, Argentina,16
939.,Hadigian Eric, USA,16
940.,Jin Jeremy, Australia,16
941.,Cerny Matyas, Czech Republic,16
942.,Angele Jaimee Floyd, France,16
943.,Wang Aoran, China,16
944.,Mashtakov Mykyta, Ukraine,16
945.,Fuele Matyas, Hungary,16
946.,Marques Diogo, Portugal,16
947.,Habib Ali, Great Britain,16
948.,Vales Amit, Israel,16
949.,Hess Sean, Argentina,16
950.,Ciavarella Niccolo, Italy,16
951.,Zielinski Marcel, Poland,16
952.,Reitano Stefano, Italy,16
953.,Nishiwaki Kazuki, Japan,16
954.,Bassem Sobhy Michael, Egypt,16
955.,Marino Pietro, Italy,16
956.,Delaney Jesse, Australia,16
957.,Jovanovic Petar, Montenegro,15
958.,Balshaw Felix, France,15
959.,Basile Pierluigi, Italy,15
960.,Friend Jay Dylan Hara, Japan,15
961.,Cozbinov Alexander, Moldavsko,15
962.,Jones Miles, USA,15
963.,De Vincentis Matteo, Italy,15
964.,Bulus Christopher, Nigeria,15
965.,Bonnaud Arthur, France,15
966.,Cavallo Fernando, Argentina,15
967.,Barnat Jiri, Czech Republic,15
968.,Tamm Kristjan, Estonia,15
969.,Kalyanpur Adil, India,15
970.,Cigarran Thiago, Argentina,15
971.,Yamanaka Taiyo, Japan,15
972.,Lobanov Aleksandr, Russia,15
973.,Suresh Dhakshineswar, India,14
974.,Perez Alfredo, USA,14
975.,Kim Aidan, USA,14
976.,Dedura-Palomero Mariano, Germany,14
977.,Lu Pengyu, China,14
978.,Markes Colin, USA,14
979.,Agarwal Rishab, India,14
980.,Azkara Arda, Turkey,14
981.,Alkaya Mert, Turkey,14
981.,Welte Milan, Germany,14
983.,Pisaric Aleksa, Serbia,14
984.,Loof Thijmen, Netherlands,14
985.,Ortenzi Gian Marco, Italy,14
986.,Tang Sheng, China,14
987.,Fix David, Germany,14
988.,Setkic Aldin, Bosnia and Herzeg.,14
989.,Curras Abasolo Tomas, Spain,14
990.,Nedelchev Nikolay, Bulgaria,14
991.,Tajima Naoki, Japan,14
992.,Simonit Ezequiel, Argentina,14
993.,Cekirge Kuzey, Turkey,14
994.,Osorio Juan Sebastian, Colombia,14
995.,Tosetto Rafael, Brazil,14
996.,Campana Federico, Italy,14
997.,Massard Loann, France,14
998.,Cazacu Dragos Nicolae, Romania,14
999.,Camus Charlie, France,14
1000.,Kriznik Matic, Slovenia,14
1001.,Makhlouf Mohamed Nazim, Algeria,14
1002.,Rubin Noah, USA,13
1003.,Pecotic Matija, Croatia,13
1004.,Jones Hayden, Australia,13
1005.,Pokotilov Boris, Russia,13
1006.,Vocel Matej, Czech Republic,13
1007.,Deschamps Thomas (1998), France,13
1008.,Summers Matthew, Great Britain,13
1009.,Mbithi Mwendwa, USA,13
1010.,Suksumrarn Thantub, Thailand,13
1011.,Basic Nikola, Croatia,13
1012.,Dong Zhenxiong, China,13
1013.,Carou Ignacio, Uruguay,13
1014.,Beloborodko Illya, Ukraine,13
1015.,Ivanov Simon Anthony, Bulgaria,13
1015.,Trinker Jonas, Austria,13
1017.,Izquierdo Luque Rafael, Spain,13
1018.,Zhu Evan, USA,13
1019.,Lehmann Nikos, Argentina,13
1020.,Kukasian Artur, Russia,13
1021.,Hrazdil Jan, Czech Republic,13
1022.,Bacaloni Andrea, Italy,13
1022.,De Jonge Daniel, Netherlands,13
1022.,Matsuda Koki, Japan,13
1025.,Kirci Koray, Turkey,13
1026.,Marinescu Mihai Razvan, Romania,13
1027.,Szajrych Jasza, Poland,13
1028.,Kicker Nicolas, Argentina,12
1028.,Nedelko Ivan, Russia,12
1028.,Omarkhanov Amir, Kazakhstan,12
1031.,Lopez San Martin Alvaro, Spain,12
1032.,Kotzen Nicolas Ian, USA,12
1033.,Mitsui Shunsuke, Japan,12
1034.,Lootsma Niels, Netherlands,12
1035.,Anthrop Jack, USA,12
1036.,Laaksonen Henri, Switzerland,12
1037.,Safonov Aristarkh, Russia,12
1038.,Nidunjianzan Fnu, China,12
1039.,Dominko Sebastian, Slovenia,12
1040.,Hornitschek Nico, Germany,12
1041.,Weightman Oscar, Great Britain,12
1042.,Pham Derek, Australia,12
1043.,Fishback Ryan, USA,12
1044.,Nordquist Arvid, Sweden,12
1045.,Ito Tatsuma, Japan,12
1046.,M Rifki Fitriadi, Indonesia,12
1047.,Turker Mert Naci, Turkey,12
1048.,Sorrentino Luigi, Italy,12
1049.,Miletich Iannis, Italy,12
1050.,Lalami Laaroussi Younes, Morocco,12
1051.,Verbin Pavel, Russia,12
1052.,Jin Yuquan, China,12
1053.,Azoides Demetris, Greece,12
1054.,Poljak David, Czech Republic,12
1055.,Ruehl Tim, Germany,12
1056.,Delage Pierre, France,12
1057.,Kupcic Jan, Slovenia,12
1058.,Callejon Hernando Sergio, Spain,12
1059.,Calvano Giovanni, Italy,12
1060.,Perruzza Valerio, Italy,12
1061.,Butulija Boris, Serbia,12
1062.,Duran Tuncay, Turkey,11
1063.,Masjuan Ginel Pablo, Spain,11
1064.,Rodenas Pedro, Spain,11
1065.,Yamasaki Jumpei, Japan,11
1066.,Braithwaite Thomas, Australia,11
1067.,Escurra Isnardi Hernando Jose, Paraguay,11
1068.,Lipp Mika, Germany,11
1069.,Baroni Niccolo, Italy,11
1070.,Atlangeriev Bekkhan, Russia,11
1071.,Strode Elijah, USA,11
1072.,Fiorentini Andrea, Italy,11
1073.,Ifi Nicolas, Belgium,11
1074.,Denisov Ivan, Russia,11
1075.,Nagel Arthur, France,11
1076.,Bagnolini Daniel, Italy,11
1077.,Oumaouche Rayane, France,11
1078.,Fernandez Bruno, Brazil,11
1079.,Whitehouse Mark, Great Britain,11
1080.,Zima Leopold, Germany,11
1081.,Dhamne Manas, India,11
1082.,O'Hoisin Osgar, Ireland,11
1083.,Forger Abel, Netherlands,11
1084.,Kawachi Kazuma, Japan,11
1085.,Londero Juan Ignacio, Argentina,10
1086.,Craig Corey, USA,10
1087.,Aguiard Enzo, Australia,10
1087.,Park Uisung, South Korea,10
1087.,Rodrigues Pedro, Brazil,10
1090.,Overbeck Carl Emil, Denmark,10
1091.,Dietrich Dylan, Switzerland,10
1092.,Puttergill Calum, Australia,10
1093.,Gorzny Sebastian, USA,10
1093.,Staeheli Luca, Switzerland,10
1095.,Gregg Perry, USA,10
1096.,Jones Scott, Australia,10
1097.,Zhao Zhao, China,10
1098.,Milojevic Nikola, Serbia,10
1099.,Bennani Reda, Morocco,10
1100.,Latinovic Stefan, Serbia,10
1101.,Becroft Isaac, New Zealand,10
1102.,Bilardo Jacopo, Italy,10
1103.,Gomez Emilio, Ecuador,10
1104.,Hazawa Shinji, Japan,10
1105.,Ferguson Chase, Australia,10
1106.,Prechtel Sebastian, Germany,10
1107.,Matsumura Ryotaro, Japan,10
1108.,Shin Maksim, Uzbekistan,10
1109.,Malgaroli Leonardo, Italy,10
1110.,Fomba Luc, France,10
1111.,Ho Ray, Chinese Taipei,10
1112.,Berkieta Tomasz, Poland,10
1113.,Rodriguez-Pace Ricardo, Venezuela,10
1114.,Puskar Samuel, Slovakia,10
1115.,Woerner Paul, Germany,10
1116.,Shimanov Ofek, Israel,10
1117.,Srbljak Gorazd, North Macedonia,10
1118.,Ujvary Matthias, Austria,10
1119.,Van Schalkwyk Connor Henry, Namibia,9
1120.,Miedler Lucas, Austria,9
1121.,Navasirisomboon Jirat, Thailand,9
1122.,Oh Chan-Yeong, South Korea,9
1123.,Dlimi Yassine, Morocco,9
1124.,Deflandre Leo, France,9
1125.,Vardhan Vishnu, India,9
1126.,Dahlin Max, Sweden,9
1127.,Ostapenkov Daniil, Belarus,9
1128.,Gabashvili Teimuraz, Russia,9
1128.,Lim Alberto, Philippines,9
1128.,Panarin Danil, Russia,9
1131.,Alvarez Valdes Luis Carlos, Mexico,9
1132.,Iakubenko Volodymyr, Ukraine,9
1133.,Chopra Keshav, USA,9
1134.,Rapagnetta Daniele, Italy,9
1135.,Krajci Michal, Slovakia,9
1136.,Jadoun Nicolas John, France,9
1137.,Charlton Joshua, Australia,9
1138.,Turriziani Alvarez Alejandro, Spain,9
1139.,Elicha Navas Gabriel, Spain,9
1140.,Sheyngezikht Leonid, Bulgaria,9
1141.,Tonejc Vito, Croatia,9
1142.,Jang Yunseok, South Korea,9
1143.,Raquillet Leo, France,9
1144.,Alkotop Mousa, Jordan,9
1144.,Genier Tanguy, Switzerland,9
1146.,Bol Jurriaan, Netherlands,9
1146.,Villalon Nicolas, Chile,9
1148.,Ryan Ziegann Sam, Australia,9
1149.,Walters Marcus, Great Britain,9
1150.,Misasi Giannicola, Italy,9
1151.,Poertner Lasse, Germany,9
1152.,Di Natale Gian Matias, Italy,9
1153.,Kaukovalta Patrick, Finland,9
1154.,Cash Robert, USA,8
1154.,Millman John, Australia,8
1156.,Ivanov Ivan, Ukraine,8
1156.,Ocleppo Julian, Italy,8
1158.,Mridha Jonathan, Sweden,8
1159.,Tiukaev Ruslan, Russia,8
1160.,Hipfl Nico, Austria,8
1161.,Sigsgaard Christian, Denmark,8
1162.,Filar Karol, Poland,8
1163.,Morandais Jean-Christian, Guadeloupe,8
1164.,Metreveli Aleksandre, Georgia,8
1164.,Minighini Daniele, Italy,8
1166.,Watt James, New Zealand,8
1167.,Aguilar Cardozo Federico, Uruguay,8
1168.,Melero Kretzer Alejandro, Spain,8
1169.,Molder Markus, Estonia,8
1170.,Nandal Yuvan, India,8
1171.,Chayka Aleksander, Russia,8
1171.,Kielan Szymon, Poland,8
1173.,Duhan Chirag, India,8
1173.,Lorusso Lorenzo, Italy,8
1175.,Garcia Mestre Jordi, Spain,8
1176.,Donders Dax, Netherlands,8
1177.,Van Emburgh Jake, USA,8
1178.,Haase Robin, Netherlands,7
1178.,Sousa Pedro, Portugal,7
1180.,Dubrivnyy Artem, Russia,7
1181.,Romboli Fernando, Brazil,7
1182.,Robertson Charlie, Great Britain,7
1183.,Bennani Karim, Morocco,7
1184.,Ahti Vesa, Finland,7
1185.,Wallin Olle, Sweden,7
1186.,Salvestre Damien, France,7
1187.,Browning Tauheed, USA,7
1187.,Kopeikin Valentin, Russia,7
1189.,Christodoulou Stylianos, Cyprus,7
1190.,Martin Manzano Juan Cruz, Italy,7
1191.,Ambarzumjan Edison, Germany,7
1191.,Mu Tao, China,7
1193.,Kamath Madhwin, India,7
1194.,Basel Valentin, Argentina,7
1194.,Little Daniel, Great Britain,7
1196.,Ludoski Zoran, Serbia,7
1197.,Bronzetti Alberto, Italy,7
1198.,Saritas Gokberk, Turkey,7
1199.,Vulpitta Gabriele, Italy,7
1200.,Petrov Alexander, Bulgaria,7
1201.,Hoyos Alejandro, Colombia,7
1202.,Boros Attila, Hungary,7
1203.,Tsitsipas Pavlos, Greece,7
1204.,Alimli Mikail, France,7
1205.,Bruna Nicolas, Chile,7
1205.,Gola Andrea, Italy,7
1207.,Van Orderlain Drew, USA,7
1208.,Simkiss Luke, Great Britain,7
1209.,Bass Finn, Great Britain,7
1210.,Jaisinghani Raghav, India,7
1211.,Lane Lewie, Germany,7
1211.,Vujic Stefan, Australia,7
1213.,Caruso Antonio, Italy,7
1214.,Bidan Fadi, Lebanon,7
1214.,Faucon Romain, Belgium,7
1214.,Perez Brandon, Venezuela,7
1217.,Dickerson Ryan, USA,7
1218.,Speziali Filippo, Italy,7
1219.,Kalina Vit, Czech Republic,7
1220.,Efstathiou Menelaos, Cyprus,7
1221.,Park Seung Min, South Korea,7
1222.,Arcila Alejandro, Colombia,6
1222.,King Darian, Barbados,6
1224.,Moraing Mats, Germany,6
1225.,Lee Karl, USA,6
1226.,Coquelin Hugo, Great Britain,6
1227.,Ciric Aleksa, Serbia,6
1227.,Danilov Savriyan, Russia,6
1227.,Stirbu Calin Teodor, Romania,6
1230.,Anderson Oliver Clark, Australia,6
1231.,Gagliardo Lorenzo, Italy,6
1231.,Moret Joris, France,6
1233.,Tracy James, USA,6
1234.,Setodji Thomas Yaka Kofi, France,6
1235.,Lama Gonzalo, Chile,6
1236.,Jansen William, Great Britain,6
1236.,Johnson Spencer, USA,6
1238.,Rodrigues Natan, Brazil,6
1238.,Sarr Jelani, USA,6
1240.,Castaneda Mateo, Colombia,6
1241.,Paolini Andrea, Italy,6
1241.,Salazar Daniel, Colombia,6
1243.,Walch Antoine, France,6
1244.,Heredia Samuel, Colombia,6
1245.,De Almeida Joaquim, Brazil,6
1245.,Perego Giulio, Italy,6
1247.,Gaal Corey, Australia,6
1247.,Kobierski Jan, Austria,6
1247.,Schifris Jeremy, Germany,6
1250.,Coccioli Alessandro, Italy,6
1251.,Urribarrens Ramirez Iker, Spain,6
1252.,Benchakroun Mehdi, Morocco,6
1252.,Brosset Samuel, France,6
1252.,Casanova Andrin, Switzerland,6
1255.,Han Seon Yong, South Korea,6
1256.,Catry Robin, France,6
1256.,Razeghi Alexander, USA,6
1258.,Ramskogler Gregor, Austria,6
1258.,Scaglia Mathieu, France,6
1258.,Schnaitter Jakob, Germany,6
1258.,Simonsson Fred, Sweden,6
1262.,Tokuda Renta, Japan,6
1263.,Ganesan Adhithya, USA,6
1264.,Lemstra Kai, Germany,6
1265.,Marysko Vincent, Germany,6
1266.,Parizzia Nicolas, Switzerland,6
1266.,Van Sambeek Fons, Netherlands,6
1268.,Frusina Alexander, USA,6
1269.,Carnevalle Lucio, Argentina,6
1269.,Houghton George, Great Britain,6
1271.,Ianin Nikita, Russia,6
1272.,Genov Anthony, Bulgaria,6
1273.,Zgirovsky Alexander, Belarus,6
1274.,Pel Stijn, Netherlands,6
1275.,Sakellaridis Dimitris, Greece,6
1276.,Agostini Simone, Italy,6
1277.,Lopez Noah, Switzerland,6
1278.,Del Pino Mateo, Argentina,6
1279.,Gojowczyk Peter, Germany,5
1280.,Hoole Casey, Australia,5
1281.,Kalovelonis Markos, Greece,5
1281.,Petkovic Mika, Germany,5
1283.,Iradukunda Guy Orly, Burundi,5
1283.,Vasilev Alexander, Bulgaria,5
1285.,Catarina Lucas, Monaco,5
1285.,Moundir Adam, Morocco,5
1287.,McDaniel Marcus, USA,5
1288.,Heck Hunter, USA,5
1288.,Sakharov Gleb, France,5
1288.,Turcanu Radu David, Romania,5
1291.,Van Der Meerschen Martin, Belgium,5
1292.,Maxted Lui, Great Britain,5
1293.,Gannon Conor, Ireland,5
1294.,Matsuoka Shu, Japan,5
1294.,Trouve Nathan, France,5
1296.,Cuenin Sean, France,5
1296.,De Bakker Thiemo, Netherlands,5
1296.,Esquici Lorenzo, Brazil,5
1296.,Nasridinov Amirkhamza, Russia,5
1296.,Ross Jackson, USA,5
1301.,Maksimovic Marko, Serbia,5
1301.,Viiala Zachary, Australia,5
1303.,Jordan Phillip, USA,5
1304.,Basile Alessio, Belgium,5
1305.,Jecan Mircea-Alexandru, Romania,5
1306.,Mrva Maxim, Czech Republic,5
1307.,Harper Cleeve, Canada,5
1307.,Paardekooper Stijn, Netherlands,5
1309.,El Sallaly Akram, Egypt,5
1309.,Sorensen Luke, Australia,5
1311.,Alazmeh Taym, Germany,5
1311.,Moghimi Sina, Iran,5
1311.,Papoe Cezar Gabriel, Romania,5
1311.,Wallner Mark, Germany,5
1315.,Chen Charles, China,5
1315.,Ellouck Ron, Israel,5
1315.,Luis Tomas, Portugal,5
1315.,Steinegger Yannik, Switzerland,5
1315.,Stephens Zach, Great Britain,5
1315.,Vojinovic Lazar, Serbia,5
1321.,Lagarrigue Leo, France,5
1322.,Meng Cing-Yang, Chinese Taipei,5
1323.,Sun Qian, China,5
1324.,Breazu Vlad Cristian, Romania,5
1325.,Bouchelaghem Cesar, France,5
1325.,Magadan Alan, Mexico,5
1327.,Chan Baratau Marcos Lee, Ecuador,5
1327.,Plunger Manuel, Italy,5
1327.,Torrealba Benjamin, Chile,5
1327.,Van Tilburg Ronetto, Netherlands,5
1331.,Ingildsen Johannes, Denmark,5
1331.,Ribeiro Lago Elio Jose, Italy,5
1331.,Sim Seongbin, South Korea,5
1334.,Hans Kabir, India,5
1335.,Gschwendtner Jeremy, Great Britain,5
1335.,Rocens Martins, Latvia,5
1337.,Mujakic Alen, Germany,5
1337.,Tepmahc Nicolas, France,5
1339.,Forcano Ignasi, Spain,5
1339.,Kudriashov Igor, Russia,5
1339.,Okamura Issei, Japan,5
1342.,Namigandet Tenguere Loic, France,5
1343.,Dimic Matic, Slovenia,5
1343.,Fernandes Rodrigo, Portugal,5
1343.,Inui Yuichiro, Japan,5
1346.,Alujas Rodrigo, Mexico,5
1346.,Dinev Dinko, Bulgaria,5
1348.,Banthia Siddhant, India,5
1349.,Torres Fernandez Benjamín Ignacio, Chile,5
1350.,Michalik Radovan, Slovakia,5
1351.,Mouilleron Salvo Manuel, Argentina,5
1352.,Oplustil Patrik, Czech Republic,5
1353.,Pampanin Pietro, Italy,5
1354.,Coman Mihai Alexandru, Romania,5
1355.,Sinha Nitin Kumar, India,5
1356.,Dong Chen, Australia,4
1356.,Laurent Thomas, France,4
1356.,Spadola Alessandro, Italy,4
1356.,Tacchi Luciano, Argentina,4
1360.,Connel James, Great Britain,4
1360.,Schnur Brayden, Canada,4
1360.,Sugaya Yusaku, Japan,4
1363.,Yuzuki Takeru, Japan,4
1364.,Barki Justin, Indonesia,4
1364.,Nouza Petr, Czech Republic,4
1364.,Romios Matthew Christopher, Australia,4
1364.,Zormann Marcelo, Brazil,4
1368.,Martinez Serrano Mario, Spain,4
1369.,Bhat Aayush P., USA,4
1369.,Ingarao Alessandro, Italy,4
1369.,Leote Prata Vasco, Portugal,4
1369.,Matthysen Leo, RSA,4
1369.,Preda Luca, Romania,4
1374.,Jilly Adam, Hungary,4
1375.,Kolyachev Nikola, Bulgaria,4
1375.,Von Der Schulenburg Jeffrey, Switzerland,4
1375.,Zhang Yu, China,4
1378.,Apltauer Filip, Czech Republic,4
1378.,Kis Balazs Rafael, Hungary,4
1378.,Schlageter Justin, Germany,4
1378.,Zamora Noah, USA,4
1382.,Kusuhara Yusuke, Japan,4
1382.,Thurner Noah, Germany,4
1382.,Valsecchi Paul, France,4
1385.,Koenig Luc, Great Britain,4
1385.,Urrea Andres, Colombia,4
1385.,Vasa Iiro, Finland,4
1388.,Brown Thomas, USA,4
1388.,Mora Maxime, France,4
1390.,Augusto Dos Santos Ryan, Brazil,4
1390.,Pascual Ferra Roger, Spain,4
1390.,Storrie Ryan James, Great Britain,4
1390.,Yu Bingyu, China,4
1394.,Fernandez Canovas Andres, Spain,4
1394.,Hodkin Sean, Great Britain,4
1394.,Renard Lucas, Sweden,4
1397.,Fassbender Boris, France,4
1398.,Roveri Sidney Gabriel, Brazil,4
1399.,Garcia Alejandro, Spain,4
1399.,Van Zijl Twan, Netherlands,4
1399.,Zeng Yaojie, China,4
1402.,Brkic Jerko, Croatia,4
1403.,Duda Filip, Czech Republic,4
1403.,Kalender Admir, Croatia,4
1403.,Rengifo Frazier, Colombia,4
1403.,Wendler Filho Jefferson, Brazil,4
1407.,Cook Ethan, Australia,4
1407.,Galimardanov Oscar, Russia,4
1407.,Juhas Kristijan, Serbia,4
1407.,Lanz Mischa, Switzerland,4
1407.,Nad Peter, Slovakia,4
1407.,Nakagawa Shunsuke, Japan,4
1407.,Naumovski Mason, Australia,4
1407.,Sevilla Iker, Spain,4
1415.,Hornung Gabor, Hungary,4
1416.,Collignon Kylian, Belgium,4
1417.,Hopp Michel, Germany,4
1417.,Zhang Changli, China,4
1419.,Fellin Pietro Orlando, Italy,4
1419.,Petrovic Drazen, Bosnia and Herzeg.,4
1419.,Price Pelaez Salvador, Colombia,4
