Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,34/30,2/2,29/25,1/2,-,2/1
2023,13/15,2/2,10/11,1/2,-,-
2022,6/6,-,4/5,-,-,2/1
2021,11/5,-,11/5,-,-,-
2019,3/2,-,3/2,-,-,-
2018,1/2,-,1/2,-,-,-
