Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,285/180,52/56,118/61,87/41,14/15,14/7
2024,17/16,2/5,8/6,3/2,3/3,1/0
2023,31/30,6/7,13/11,5/6,3/4,4/2
2022,42/33,11/10,15/12,7/6,6/4,3/1
2021,31/27,2/6,21/12,5/6,2/3,1/0
2020,30/15,3/2,11/5,16/8,-,-
2019,57/19,9/10,23/5,23/3,0/1,2/0
2018,50/24,10/6,22/9,15/6,-,3/3
2017,18/6,2/2,5/1,11/2,-,0/1
2016,5/4,3/3,-,2/1,-,-
2015,0/1,0/1,-,-,-,-
2014,4/5,4/4,-,0/1,-,-
