Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Bratislava 2 (Slovakia),hard,header
02.11. 02:25,Diallo G.,1,6,6^3,5,,,15,1,80%,73% (60/82),52% (11/21),50% (2/4),26% (18/69),41% (12/29),50% (2/4),69% (71/103),31% (30/98),50% (101/201),3,0,88% (15/17),13% (2/16),52% (17/33),"['2', '0']","['2', '1']",[],[],[],1.34
02.11. 02:25,Collignon R.,2,3,7^7,7,,,2,3,70%,74% (51/69),59% (17/29),50% (2/4),27% (22/82),48% (10/21),50% (2/4),69% (68/98),31% (32/103),50% (100/201),7,0,88% (14/16),12% (2/17),48% (16/33),[],"['3', '3']","['6', '5']",[],[],3.10
30.10. 17:20,Diallo G.,2,6,6,,,,7,1,70%,77% (27/35),67% (10/15),50% (1/2),37% (11/30),67% (16/24),50% (4/8),74% (37/50),50% (27/54),62% (64/104),4,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '4', '1']","['2', '1', '5', '2']",[],[],[],1.30
30.10. 17:20,Herbert P.,0,2,4,,,,6,1,56%,63% (19/30),33% (8/24),50% (4/8),23% (8/35),33% (5/15),50% (1/2),50% (27/54),26% (13/50),38% (40/104),6,3,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],3.33
29.10. 17:40,Diallo G.,2,6,7,,,,13,0,65%,80% (28/35),79% (15/19),100% (3/3),24% (6/25),59% (16/27),100% (3/3),80% (43/54),42% (22/52),61% (65/106),8,0,100% (10/10),33% (3/9),68% (13/19),"['2', '0', '4', '0']","['6', '5']",[],[],[],1.31
29.10. 17:40,Piros Z.,0,1,5,,,,4,2,48%,76% (19/25),41% (11/27),0% (0/3),20% (7/35),21% (4/19),0% (0/3),58% (30/52),20% (11/54),39% (41/106),2,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],3.26
ATP - SINGLES :  Almaty (Kazakhstan),hard,header
20.10. 15:40,Diallo G.,1,2,7,3,,,7,0,70%,65% (51/78),33% (11/33),68% (13/19),0 km/h,0 km/h,31% (18/58),43% (10/23),50% (3/6),21,22,70% (14/20),56% (62/111),35% (28/81),47% (90/192),5,0,60% (9/15),21% (3/14),41% (12/29),[],"['4', '4', '7', '5']","['3', '5']",[],[],2.46
20.10. 15:40,Khachanov K.,2,6,5,6,,,6,1,72%,69% (40/58),57% (13/23),50% (3/6),0 km/h,0 km/h,35% (27/78),67% (22/33),32% (6/19),21,16,78% (7/9),65% (53/81),44% (49/111),53% (102/192),5,0,79% (11/14),40% (6/15),59% (17/29),"['1', '0', '4', '1']","['2', '1']","['2', '1', '5', '2', '6', '3']",[],[],1.56
19.10. 15:40,Diallo G.,2,6,6,,,,5,0,73%,79% (30/38),57% (8/14),100% (1/1),0 km/h,0 km/h,23% (6/26),62% (13/21),100% (3/3),17,26,83% (10/12),73% (38/52),40% (19/47),58% (57/99),5,0,100% (9/9),33% (3/9),67% (12/18),"['4', '3']","['1', '0', '3', '0']",[],[],[],1.92
19.10. 15:40,Cerundolo F.,0,4,2,,,,1,6,55%,73% (19/26),38% (8/21),0% (0/3),0 km/h,0 km/h,21% (8/38),43% (6/14),0% (0/1),11,21,40% (2/5),60% (28/47),27% (14/52),42% (42/99),5,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.90
