Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,120/70,9/8,63/33,36/17,8/9,4/3
2024,36/20,7/6,23/9,1/1,3/4,2/0
2023,39/28,2/2,8/11,22/8,5/5,2/2
2022,23/10,-,17/6,6/3,-,0/1
2021,12/4,-,8/3,4/1,-,-
2020,0/1,-,-,0/1,-,-
2019,8/4,-,6/3,2/1,-,-
2018,2/3,-,1/1,1/2,-,-
