Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Rennes (France),hard,header
11.08.2021,Giustino L.,1,6^4,6,3,,,2,4,61%,68% (47/69),50% (22/44),89% (8/9),24% (17/72),39% (15/38),33% (1/3),8,61% (69/113),32% (35/110),47% (104/223),3,93% (14/15),6% (1/16),48% (15/31),[],"['5', '4']",[],[],[],1.73
09.08.2021,Furness E.,2,4,6,6,,,2,4,64%,60% (40/67),47% (18/38),55% (6/11),31% (17/54),60% (30/50),35% (6/17),6,55% (58/105),47% (49/104),51% (107/209),4,67% (10/15),43% (6/14),55% (16/29),"['3', '5']","['3', '1', '4', '2', '6', '4']","['3', '1', '5', '1']",[],[],1.18
09.08.2021,Krumich M.,1,6,4,3,,,3,2,52%,69% (37/54),36% (18/50),65% (11/17),40% (27/67),42% (16/38),45% (5/11),7,53% (55/104),45% (47/105),49% (102/209),3,57% (8/14),33% (5/15),45% (13/29),"['2', '1', '5', '2']","['2', '3', '3', '4']","['2', '5']",[],[],4.74
CHALLENGER MEN - SINGLES :  Liberec (Czech Republic),clay,header
05.08.2021,Furness E.,0,4,2,,,,2,0,70%,65% (24/37),38% (6/16),63% (5/8),24% (8/33),36% (9/25),0% (0/3),5,57% (30/53),31% (18/58),43% (48/111),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.81
05.08.2021,Melzer G.,2,6,6,,,,2,1,57%,76% (25/33),60% (15/25),100% (3/3),35% (13/37),63% (10/16),38% (3/8),11,69% (40/58),43% (23/53),57% (63/111),3,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['2', '1', '5', '2']",[],[],[],1.99
03.08.2021,Furness E.,2,3,6,6,,,0,2,63%,71% (37/52),60% (18/30),0% (0/2),31% (15/48),42% (13/31),60% (3/5),10,67% (55/82),41% (32/79),54% (87/161),5,86% (12/14),23% (3/13),56% (15/27),[],"['2', '1']","['1', '0', '3', '0']",[],[],2.16
03.08.2021,van Rijthoven T.,1,6,4,2,,,5,4,61%,69% (33/48),45% (14/31),40% (2/5),29% (15/52),33% (10/30),100% (2/2),5,59% (47/79),33% (27/82),46% (74/161),3,77% (10/13),14% (2/14),44% (12/27),"['2', '1', '6', '3']",[],[],[],[],1.67
CHALLENGER MEN - SINGLES :  Liberec (Czech Republic) - Qualification,clay,header
02.08.2021,Furness E.,2,7^9,6,,,,3,5,60%,61% (25/41),59% (16/27),67% (6/9),46% (17/37),47% (18/38),50% (5/10),11,60% (41/68),51% (38/75),55% (79/143),5,70% (7/10),50% (5/10),60% (12/20),"['3', '3', '5', '5', '6', '6']","['3', '2', '5', '2']",[],[],[],1.38
02.08.2021,Molleker R.,0,6^7,2,,,,0,3,49%,54% (20/37),45% (17/38),50% (5/10),39% (16/41),22% (6/27),33% (3/9),7,49% (37/75),40% (27/68),45% (64/143),3,50% (5/10),30% (3/10),40% (8/20),"['2', '1', '5', '4', '6', '5']",[],[],[],[],2.97
01.08.2021,Furness E.,2,6,6,,,,1,6,54%,72% (23/32),48% (13/27),63% (5/8),48% (12/25),52% (13/25),60% (6/10),8,61% (36/59),60% (30/50),61% (66/109),6,67% (6/9),75% (6/8),71% (12/17),"['2', '2', '5', '3']","['1', '0', '3', '0', '4', '1', '5', '2']",[],[],[],1.35
01.08.2021,Krumich M.,0,3,2,,,,4,5,50%,52% (13/25),28% (7/25),40% (4/10),28% (9/32),30% (8/27),38% (3/8),4,40% (20/50),39% (23/59),39% (43/109),2,25% (2/8),33% (3/9),29% (5/17),"['2', '1']","['1', '3', '2', '4']",[],[],[],3.06
CHALLENGER MEN - SINGLES :  Poznan (Poland),clay,header
27.07.2021,Furness E.,0,2,5,,,,0,3,76%,59% (34/58),39% (7/18),69% (9/13),18% (7/40),32% (7/22),25% (1/4),4,54% (41/76),32% (20/62),44% (61/138),2,60% (6/10),10% (1/10),35% (7/20),[],"['5', '5']",[],[],[],3.96
27.07.2021,Kicker N.,2,6,7,,,,5,6,65%,83% (33/40),41% (9/22),75% (3/4),41% (24/58),44% (8/18),31% (4/13),6,68% (42/62),46% (35/76),56% (77/138),3,90% (9/10),40% (4/10),65% (13/20),"['1', '0', '5', '2']","['4', '3', '6', '5']",[],[],[],1.23
CHALLENGER MEN - SINGLES :  Poznan (Poland) - Qualification,clay,header
26.07.2021,Furness E.,0,4,2,,,,0,4,52%,56% (15/27),36% (9/25),17% (1/6),36% (10/28),38% (10/26),33% (2/6),5,46% (24/52),37% (20/54),42% (44/106),3,44% (4/9),22% (2/9),33% (6/18),"['1', '2', '3', '2']",[],[],[],[],1.62
26.07.2021,Shevchenko A.,2,6,6,,,,1,0,52%,64% (18/28),62% (16/26),67% (4/6),44% (12/27),48% (12/25),83% (5/6),7,63% (34/54),54% (28/52),58% (62/106),3,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '3', '3', '6', '4']","['3', '1', '6', '2']",[],[],[],2.26
25.07.2021,Furness E.,2,6,6,,,,3,4,58%,73% (22/30),64% (14/22),83% (5/6),40% (16/40),67% (12/18),38% (5/13),7,69% (36/52),53% (31/58),61% (67/110),5,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '5', '1']","['2', '3', '4', '3', '6', '3']",[],[],[],1.04
25.07.2021,Politowicz M.,0,1,3,,,,0,3,69%,60% (24/40),17% (3/18),62% (8/13),27% (8/30),18% (4/22),17% (1/6),5,47% (27/58),31% (16/52),39% (43/110),2,38% (3/8),13% (1/8),25% (4/16),[],"['3', '1']",[],[],[],11.00
CHALLENGER MEN - SINGLES :  Perugia (Italy),clay,header
06.07.2021,Moroni M.,0,2,,,,,2,4,50%,83% (5/6),33% (2/6),100% (2/2),50% (1/2),50% (4/8),33% (1/3),4,58% (7/12),60% (6/10),59% (13/22),2,100% (1/1),100% (1/1),100% (2/2),"['2', '0']",[],[],[],[],1.48
06.07.2021,Furness E.,0,0,,,,,0,1,20%,50% (1/2),38% (3/8),67% (2/3),17% (1/6),0% (0/6),0% (0/2),3,40% (4/10),42% (5/12),41% (9/22),0,0% (0/1),0% (0/1),0% (0/2),[],[],[],[],[],2.60
CHALLENGER MEN - SINGLES :  Milan (Italy) - Qualification,clay,header
21.06.2021,Furness E.,1,6,1,2,,,4,3,59%,61% (22/36),48% (12/25),38% (3/8),34% (16/47),37% (15/41),33% (2/6),10,56% (34/61),39% (34/88),46% (68/149),4,58% (7/12),15% (2/13),36% (9/25),"['1', '0', '3', '0']",[],[],[],[],1.60
21.06.2021,Luz O.,2,4,6,6,,,2,3,53%,66% (31/47),56% (23/41),67% (4/6),39% (14/36),40% (10/25),63% (5/8),9,61% (54/88),44% (27/61),54% (81/149),5,85% (11/13),42% (5/12),64% (16/25),"['2', '4']","['3', '1', '5', '1']","['2', '1', '5', '2']",[],[],2.30
20.06.2021,Furness E.,2,7,7^7,,,,1,2,51%,76% (32/42),45% (18/40),50% (3/6),34% (17/50),47% (17/36),44% (4/9),8,61% (50/82),47% (40/86),54% (90/168),5,75% (9/12),33% (4/12),54% (13/24),"['2', '1', '6', '5']","['1', '0', '4', '5']",[],[],[],1.49
20.06.2021,Berrettini J.,0,5,6^3,,,,0,6,58%,66% (33/50),36% (13/36),56% (5/9),24% (10/42),50% (20/40),50% (3/6),6,53% (46/86),39% (32/82),46% (78/168),5,67% (8/12),25% (3/12),46% (11/24),"['2', '2']","['2', '2', '4', '2']",[],[],[],2.57
CHALLENGER MEN - SINGLES :  Almaty 2 (Kazakhstan) - Qualification,clay,header
13.06.2021,Furness E.,1,4,7^8,5,,,2,8,62%,62% (48/77),45% (21/47),60% (9/15),31% (19/61),46% (37/80),25% (4/16),7,56% (69/124),43% (61/141),49% (130/265),3,65% (11/17),24% (4/17),44% (15/34),"['1', '0', '3', '0']","['3', '2']","['3', '3']",[],[],1.24
13.06.2021,Kirkin E.,2,6,6^6,7,,,5,5,43%,69% (42/61),48% (38/80),75% (12/16),38% (29/77),38% (18/47),40% (6/15),8,57% (80/141),44% (55/124),51% (135/265),4,76% (13/17),35% (6/17),56% (19/34),"['1', '3', '3', '3', '6', '4']","['3', '3']","['3', '2', '6', '5']",[],[],3.94
CHALLENGER MEN - SINGLES :  Almaty (Kazakhstan),clay,header
11.06.2021,Furness E.,1,6,6^8,4,,,7,9,65%,66% (49/74),45% (18/40),64% (9/14),36% (32/89),43% (12/28),42% (5/12),6,59% (67/114),40% (47/117),49% (114/231),3,69% (11/16),31% (5/16),50% (16/32),"['1', '1', '6', '4']","['1', '1', '4', '4']","['4', '5']",[],[],1.47
11.06.2021,Skatov T.,2,4,7^10,6,,,0,3,76%,64% (57/89),46% (13/28),58% (7/12),34% (25/74),33% (13/40),36% (5/14),7,60% (70/117),41% (47/114),51% (117/231),3,69% (11/16),31% (5/16),50% (16/32),"['1', '0']","['1', '0', '2', '1']","['5', '3', '6', '4']",[],[],2.68
