Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,438/281,134/94,170/88,109/82,24/13,1/4
2024,24/28,7/10,11/12,0/3,6/3,-
2023,31/27,2/4,10/8,19/11,0/3,0/1
2022,35/27,9/5,7/10,10/5,8/4,1/3
2021,57/27,7/7,23/5,20/13,7/2,-
2020,30/12,5/4,21/3,4/5,-,-
2019,33/26,22/13,1/2,10/11,-,-
2018,28/31,4/13,1/4,20/13,3/1,-
2017,52/27,29/12,14/9,9/6,-,-
2016,59/26,32/14,20/5,7/7,-,-
2015,48/26,7/4,34/19,7/3,-,-
2014,39/19,9/5,27/9,3/5,-,-
2013,2/5,1/3,1/2,-,-,-
