Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES :  M15 Les Franqueses del Valles (Spain),hard,header
13.03. 16:05,Catanzariti A.J.,1,6,3,2,,,"['2', '0', '4', '2']",[],"['1', '1']",[],[],5.67
13.03. 16:05,Decamps G.,2,3,6,6,,,"['2', '3']","['2', '0']","['1', '0', '2', '1', '5', '2']",[],[],1.12
ITF MEN - SINGLES :  M15 Ceuta (Spain),hard,header
14.12.2023,Catanzariti A.J.,0,6^11,3,,,,"['5', '3']","['3', '4']",[],[],[],5.40
14.12.2023,Martin Tiffon P.,2,7^13,6,,,,"['4', '5']","['2', '0', '5', '3']",[],[],[],1.13
14.12.2023,Catanzariti A.J.,2,7^10,6,,,,"['2', '0', '4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.30
14.12.2023,Villacorta-Alonso R.,0,6^8,0,,,,"['2', '3', '4', '5']",[],[],[],[],3.31
ITF MEN - SINGLES :  M15 Madrid 2 (Spain),hard,header
29.11.2023,Catanzariti A.J.,1,6^3,7,4,,,"['2', '3', '4', '3']","['2', '2', '7', '5']",[],[],[],2.95
29.11.2023,Markes C.,2,7^7,5,6,,,"['3', '1', '4', '4']","['2', '1']","['4', '3']",[],[],1.36
ITF MEN - SINGLES :  M15 Alcala de Henares (Spain),hard,header
23.11.2023,Catanzariti A.J.,0,0,4,,,,[],"['2', '0']",[],[],[],4.42
23.11.2023,Rodenas P.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['2', '3', '4', '3']",[],[],[],1.18
22.11.2023,Catanzariti A.J.,2,6,4,6,,,"['1', '0', '4', '1']","['3', '4', '4', '5']","['4', '3', '5', '4']",[],[],1.57
22.11.2023,Matas Ortega X.,1,2,6,4,,,[],"['4', '2', '5', '3', '6', '4']","['4', '4']",[],[],2.29
ITF MEN - SINGLES :  M25 Antalya 2 (Turkey),clay,header
ITF MEN - SINGLES :  M15 Champaign,hard,header
13.09.2023,Catanzariti A.J.,1,6,6^7,3,,,"['2', '0', '4', '0']","['1', '2']","['2', '0']",[],[],2.99
13.09.2023,Maloney P.,2,1,7^9,6,,,[],"['2', '0']","['1', '2', '3', '2', '6', '3']",[],[],1.35
CHALLENGER MEN - SINGLES :  Winnipeg (Canada) - Qualification,hard,header
14.08.2023,Catanzariti A.J.,1,3,6,1,,,2,1,76%,62% (39/63),50% (10/20),40% (2/5),20% (9/45),41% (11/27),33% (1/3),4,59% (49/83),28% (20/72),45% (69/155),3,75% (9/12),8% (1/13),40% (10/25),[],"['2', '0']",[],[],[],3.12
14.08.2023,Ayeni A.,2,6,3,6,,,13,3,63%,80% (36/45),59% (16/27),67% (2/3),38% (24/63),50% (10/20),60% (3/5),8,72% (52/72),41% (34/83),55% (86/155),5,92% (12/13),25% (3/12),60% (15/25),"['3', '1']",[],"['3', '1', '5', '1']",[],[],1.34
ITF MEN - SINGLES :  M25 Southaven,hard,header
11.08.2023,Catanzariti A.J.,0,2,4,,,,[],[],[],[],[],3.15
11.08.2023,Andrade A.,2,6,6,,,,"['2', '1', '4', '1']","['3', '2']",[],[],[],1.32
