Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,108/126,66/73,40/48,1/5,-,1/0
2024,7/14,6/10,1/4,-,-,-
2023,15/23,4/4,11/19,-,-,-
2022,27/17,10/5,15/9,1/3,-,1/0
2021,1/9,0/2,1/7,-,-,-
2020,2/5,2/4,-,0/1,-,-
2019,21/14,17/11,4/2,0/1,-,-
2018,16/19,12/16,4/3,-,-,-
2017,14/17,14/15,0/2,-,-,-
2016,4/4,0/2,4/2,-,-,-
2015,0/2,0/2,-,-,-,-
2013,1/2,1/2,-,-,-,-
