Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,221/128,73/36,114/63,12/12,15/15,7/2
2024,33/17,8/5,23/9,-,2/3,-
2023,26/22,1/3,22/16,-,2/2,1/1
2022,28/20,3/4,18/11,2/3,3/2,2/0
2021,24/17,9/4,8/9,3/1,4/3,-
2020,31/12,10/3,16/6,4/3,-,1/0
2019,35/16,24/8,5/4,2/2,2/2,2/0
2018,29/18,5/5,20/7,1/3,2/2,1/1
2017,13/4,13/3,-,-,0/1,-
2016,2/2,0/1,2/1,-,-,-
