Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,324/232,248/181,61/40,14/10,1/1,-
2024,34/31,25/24,9/7,-,-,-
2023,55/39,31/26,22/12,2/1,-,-
2022,45/31,45/30,-,0/1,-,-
2021,43/22,40/20,-,2/1,1/1,-
2020,23/9,15/6,8/3,-,-,-
2019,32/26,27/19,5/7,-,-,-
2018,33/26,28/22,3/3,2/1,-,-
2017,39/26,20/14,11/6,8/6,-,-
2016,9/10,8/9,1/1,-,-,-
2015,11/9,9/8,2/1,-,-,-
2014,0/3,0/3,-,-,-,-
