Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,265/220,212/163,29/32,24/25,-,-
2024,11/5,11/5,-,-,-,-
2023,13/13,6/6,7/5,0/2,-,-
2022,22/26,16/18,4/6,2/2,-,-
2021,29/30,26/23,2/3,1/4,-,-
2020,12/12,7/7,5/4,0/1,-,-
2019,28/33,26/24,0/4,2/5,-,-
2018,44/22,40/19,4/3,-,-,-
2017,39/29,22/22,6/2,11/5,-,-
2016,48/25,44/21,0/2,4/2,-,-
2015,5/10,2/7,1/2,2/1,-,-
2014,5/5,5/5,-,-,-,-
2013,8/8,7/6,0/1,1/1,-,-
2012,1/2,-,-,1/2,-,-
