29.04.2022,Moroni M.,2,6,6,,,,3,5,64%,74% (25/34),58% (11/19),33% (1/3),34% (12/35),62% (26/42),44% (4/9),68% (36/53),49% (38/77),57% (74/130),80% (8/10),44% (4/9),63% (12/19),"['1', '3', '4', '4', '6', '4']","['4', '2']",[],[],[],1.26
29.04.2022,Kirkin E.,0,4,3,,,,1,5,45%,66% (23/35),38% (16/42),56% (5/9),26% (9/34),42% (8/19),67% (2/3),51% (39/77),32% (17/53),43% (56/130),56% (5/9),20% (2/10),37% (7/19),"['1', '0', '3', '0']",[],[],[],[],3.84
28.04.2022,Moroni M.,2,6,6,,,,0,1,68%,68% (19/28),62% (8/13),67% (2/3),77% (17/22),70% (7/10),67% (6/9),66% (27/41),75% (24/32),70% (51/73),86% (6/7),100% (6/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['1', '1', '3', '1', '5', '1']",[],[],[],1.23
28.04.2022,Yevseyev D.,0,0,1,,,,1,1,69%,23% (5/22),30% (3/10),33% (3/9),32% (9/28),38% (5/13),33% (1/3),25% (8/32),34% (14/41),30% (22/73),0% (0/6),14% (1/7),8% (1/13),[],"['1', '0']",[],[],[],4.22
26.04.2022,Moroni M.,2,6,6,,,,1,2,65%,69% (25/36),53% (10/19),67% (4/6),52% (17/33),68% (13/19),71% (5/7),64% (35/55),58% (30/52),61% (65/107),78% (7/9),63% (5/8),71% (12/17),"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '2']",[],[],[],1.42
26.04.2022,Simon G.,0,1,4,,,,0,3,63%,48% (16/33),32% (6/19),29% (2/7),31% (11/36),47% (9/19),33% (2/6),42% (22/52),36% (20/55),39% (42/107),38% (3/8),22% (2/9),29% (5/17),"['1', '0']","['2', '2']",[],[],[],2.81
ATP - SINGLES :  Barcelona (Spain),clay,header
18.04.2022,Moroni M.,0,2,4,,,,3,2,66%,48% (22/46),58% (14/24),71% (10/14),27% (10/37),47% (9/19),33% (1/3),51% (36/70),34% (19/56),44% (55/126),56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],5.50
18.04.2022,Munar J.,2,6,6,,,,3,3,66%,73% (27/37),53% (10/19),67% (2/3),52% (24/46),42% (10/24),29% (4/14),66% (37/56),49% (34/70),56% (71/126),89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0']","['1', '0', '4', '1']",[],[],[],1.10
ATP - SINGLES :  Barcelona (Spain) - Qualification,clay,header
17.04.2022,Moroni M.,0,5,2,,,,0,6,65%,65% (24/37),30% (6/20),29% (2/7),24% (9/38),53% (10/19),67% (2/3),53% (30/57),33% (19/57),43% (49/114),50% (5/10),20% (2/10),35% (7/20),"['4', '3', '5', '4']",[],[],[],[],4.20
17.04.2022,Dellien H.,2,7,6,,,,0,1,67%,76% (29/38),47% (9/19),33% (1/3),35% (13/37),70% (14/20),71% (5/7),67% (38/57),47% (27/57),57% (65/114),80% (8/10),50% (5/10),65% (13/20),"['4', '4', '5', '5', '7', '5']","['3', '1', '6', '2']",[],[],[],1.24
16.04.2022,Moroni M.,2,6,6,,,,1,4,71%,76% (34/45),50% (9/18),100% (4/4),43% (16/37),63% (17/27),36% (4/11),68% (43/63),52% (33/64),60% (76/127),100% (8/8),50% (4/8),75% (12/16),"['2', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],2.56
16.04.2022,Herbert P.,0,3,1,,,,1,2,58%,57% (21/37),37% (10/27),64% (7/11),24% (11/45),50% (9/18),0% (0/4),48% (31/64),32% (20/63),40% (51/127),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.54
CHALLENGER MEN - SINGLES :  Madrid (Spain),clay,header
11.04.2022,Moroni M.,1,6,6^3,5,,,3,4,72%,66% (61/93),43% (16/37),67% (8/12),25% (16/65),57% (21/37),36% (4/11),59% (77/130),36% (37/102),49% (114/232),76% (13/17),25% (4/16),52% (17/33),"['1', '1', '5', '3']","['2', '1']","['2', '0']",[],[],2.36
11.04.2022,Kotov P.,2,3,7^7,7,,,2,1,64%,75% (49/65),43% (16/37),64% (7/11),34% (32/93),57% (21/37),33% (4/12),64% (65/102),41% (53/130),51% (118/232),75% (12/16),24% (4/17),48% (16/33),"['1', '0']","['4', '4']","['2', '3', '6', '5']",[],[],1.58
ATP - SINGLES :  Marrakech (Morocco) - Qualification,clay,header
05.04.2022,Moroni M.,0,4,4,,,,5,5,67%,63% (29/46),52% (12/23),73% (8/11),22% (9/41),53% (18/34),33% (1/3),59% (41/69),36% (27/75),47% (68/144),70% (7/10),10% (1/10),40% (8/20),[],"['3', '5']",[],[],[],7.20
05.04.2022,Basic M.,2,6,6,,,,0,2,55%,78% (32/41),47% (16/34),67% (2/3),37% (17/46),48% (11/23),27% (3/11),64% (48/75),41% (28/69),53% (76/144),90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['2', '1', '5', '2']",[],[],[],1.10
03.04.2022,Moroni M.,2,7^7,6,,,,1,3,66%,84% (36/43),55% (12/22),75% (3/4),36% (16/45),57% (12/21),27% (3/11),74% (48/65),42% (28/66),58% (76/131),90% (9/10),30% (3/10),60% (12/20),"['5', '5']","['2', '1', '5', '2']",[],[],[],1.77
03.04.2022,Esteve L. E.,0,6^2,2,,,,3,1,68%,64% (29/45),43% (9/21),73% (8/11),16% (7/43),45% (10/22),25% (1/4),58% (38/66),26% (17/65),42% (55/131),70% (7/10),10% (1/10),40% (8/20),"['2', '1']",[],[],[],[],2.06
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),clay,header
28.03.2022,Moroni M.,0,6^5,6^6,,,,5,3,73%,71% (40/56),48% (10/21),0% (0/2),31% (19/61),47% (15/32),29% (2/7),65% (50/77),37% (34/93),49% (84/170),83% (10/12),17% (2/12),50% (12/24),"['4', '4']","['3', '4']",[],[],[],3.46
28.03.2022,Monteiro T.,2,7^7,7^8,,,,2,1,66%,69% (42/61),53% (17/32),71% (5/7),29% (16/56),52% (11/21),100% (2/2),63% (59/93),35% (27/77),51% (86/170),83% (10/12),17% (2/12),50% (12/24),"['3', '2']","['2', '0']",[],[],[],1.30
CHALLENGER MEN - SINGLES :  Roseto Degli Abruzzi (Italy),clay,header
08.03.2022,Moroni M.,0,3,1,,,,0,4,55%,41% (11/27),36% (8/22),25% (2/8),29% (10/35),25% (2/8),50% (2/4),39% (19/49),35% (15/43),37% (34/92),25% (2/8),25% (2/8),25% (4/16),"['1', '1', '2', '2']",[],[],[],[],1.60
08.03.2022,Gimeno Valero C.,2,6,6,,,,0,3,81%,71% (25/35),38% (3/8),50% (2/4),59% (16/27),45% (10/22),75% (6/8),65% (28/43),61% (30/49),63% (58/92),75% (6/8),75% (6/8),75% (12/16),"['1', '0', '2', '1', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],2.30
CHALLENGER MEN - SINGLES :  Gran Canaria (Spain),clay,header
28.02.2022,Moroni M.,0,0,1,,,,0,8,40%,47% (8/17),20% (5/25),14% (1/7),17% (4/24),36% (5/14),0% (0/0),31% (13/42),32% (12/38),31% (25/80),14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],1.46
28.02.2022,Brancaccio R.,2,6,6,,,,1,3,63%,83% (20/24),43% (6/14),0% (0/0),53% (9/17),48% (12/25),86% (6/7),68% (26/38),69% (29/42),69% (55/80),100% (6/6),86% (6/7),92% (12/13),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],2.65
CHALLENGER MEN - SINGLES :  Forli 4 (Italy),hard,header
16.02.2022,Moroni M.,1,6^4,6,6^6,,,8,9,58%,58% (43/74),51% (27/53),69% (11/16),38% (27/71),54% (26/48),41% (7/17),55% (70/127),46% (55/119),51% (125/246),69% (11/16),44% (7/16),56% (18/32),"['2', '2', '4', '2', '5', '5']","['1', '0', '5', '2']","['2', '1', '4', '5']",[],[],1.54
16.02.2022,Torpegaard M.,2,7^7,2,7^8,,,6,2,60%,62% (44/71),42% (20/48),59% (10/17),42% (31/74),32% (17/53),31% (5/16),54% (64/119),45% (57/127),49% (121/246),56% (9/16),31% (5/16),44% (14/32),"['1', '0', '3', '4', '5', '4']",[],"['2', '2', '4', '2']",[],[],2.42
CHALLENGER MEN - SINGLES :  Bengaluru (India),hard,header
09.02.2022,Moroni M.,1,2,7,6^3,,,1,13,57%,56% (35/62),37% (17/46),38% (5/13),37% (26/70),45% (22/49),44% (7/16),48% (52/108),48% (57/119),48% (109/227),50% (8/16),44% (7/16),47% (15/32),"['1', '3']","['3', '3', '4', '4', '7', '5']","['2', '0', '4', '4', '5', '5']",[],[],1.31
09.02.2022,Decamps G.,2,6,5,7^7,,,2,9,59%,63% (44/70),37% (18/49),56% (9/16),44% (27/62),35% (16/46),62% (8/13),52% (62/119),52% (56/108),52% (118/227),56% (9/16),50% (8/16),53% (17/32),"['1', '0', '3', '0', '5', '2']","['3', '2', '4', '3']","['1', '2', '4', '3', '5', '4']",[],[],3.46
07.02.2022,Moroni M.,2,6,6,,,,3,5,60%,85% (22/26),53% (9/17),100% (1/1),38% (8/21),61% (14/23),100% (5/5),72% (31/43),55% (24/44),63% (55/87),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0']",[],[],[],1.15
07.02.2022,Myneni S.,0,1,1,,,,0,2,48%,62% (13/21),30% (7/23),0% (0/5),15% (4/26),18% (3/17),0% (0/1),45% (20/44),28% (12/43),37% (32/87),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],4.96
ATP - SINGLES :  Pune (India),hard,header
01.02.2022,Moroni M.,1,5,6,4,,,4,6,72%,73% (46/63),40% (10/25),0% (0/4),23% (11/48),41% (16/39),50% (3/6),64% (56/88),33% (29/87),49% (85/175),75% (12/16),20% (3/15),48% (15/31),"['3', '1']","['5', '3']","['4', '5']",[],[],2.64
01.02.2022,Ymer E.,2,7,3,6,,,5,2,55%,77% (37/48),54% (21/39),50% (3/6),27% (17/63),36% (9/25),100% (4/4),67% (58/87),36% (32/88),51% (90/175),80% (12/15),25% (4/16),52% (16/31),"['3', '4', '6', '5']",[],"['5', '3', '6', '4']",[],[],1.51
ATP - SINGLES :  Pune (India) - Qualification,hard,header
31.01.2022,Moroni M.,2,7^7,6,,,,7,6,75%,80% (43/54),44% (8/18),83% (5/6),35% (18/52),33% (8/24),50% (2/4),71% (51/72),37% (28/76),53% (79/148),91% (10/11),18% (2/11),55% (12/22),[],"['2', '1', '4', '1']",[],[],[],1.73
31.01.2022,Coppejans K.,0,6^5,4,,,,6,2,68%,65% (34/52),58% (14/24),50% (2/4),20% (11/54),22% (4/18),17% (1/6),63% (48/76),29% (21/72),47% (69/148),82% (9/11),9% (1/11),45% (10/22),[],"['2', '4']",[],[],[],2.12
30.01.2022,Moroni M.,2,7,5,6,,,7,2,68%,75% (46/61),52% (15/29),25% (1/4),30% (17/56),52% (22/42),56% (5/9),68% (61/90),43% (42/98),55% (103/188),81% (13/16),33% (5/15),58% (18/31),"['4', '4', '7', '5']","['3', '1']","['2', '0', '5', '1']",[],[],1.94
30.01.2022,Donskoy E.,1,5,7,1,,,2,3,57%,70% (39/56),40% (17/42),44% (4/9),25% (15/61),41% (12/29),75% (3/4),57% (56/98),32% (29/90),45% (85/188),67% (10/15),19% (3/16),42% (13/31),"['2', '1']","['2', '3', '6', '5']",[],[],[],1.86
CHALLENGER MEN - SINGLES :  Forli 3 (Italy),hard,header
21.01.2022,Moroni M.,0,6^1,6^2,,,,7,2,71%,72% (36/50),65% (13/20),75% (3/4),19% (8/43),27% (7/26),50% (1/2),70% (49/70),22% (15/69),46% (64/139),92% (11/12),8% (1/12),50% (12/24),"['3', '2']",[],[],[],[],2.99
21.01.2022,Halys Q.,2,7^7,7^7,,,,4,0,62%,81% (35/43),73% (19/26),50% (1/2),28% (14/50),25% (5/20),25% (1/4),78% (54/69),30% (21/70),54% (75/139),92% (11/12),8% (1/12),50% (12/24),"['4', '4']",[],[],[],[],1.40
19.01.2022,Moroni M.,2,7^10,6,,,,6,2,77%,77% (41/53),44% (7/16),100% (3/3),31% (15/49),48% (12/25),50% (2/4),70% (48/69),38% (28/74),53% (76/143),100% (10/10),18% (2/11),57% (12/21),[],"['1', '0', '6', '3']",[],[],[],1.66
19.01.2022,Wu Tung-Lin,0,6^8,3,,,,4,2,66%,69% (34/49),48% (12/25),50% (2/4),23% (12/53),31% (5/16),0% (0/3),62% (46/74),30% (21/69),47% (67/143),82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],2.24
18.01.2022,Moroni M.,2,6^4,6,6,,,5,4,71%,81% (50/62),36% (9/25),80% (4/5),41% (26/63),46% (11/24),75% (6/8),68% (59/87),47% (41/87),57% (100/174),92% (12/13),46% (6/13),69% (18/26),"['2', '0']","['1', '0', '3', '0', '5', '0']","['2', '1', '5', '2']",[],[],2.18
18.01.2022,Hoang A.,1,7^7,0,2,,,1,4,72%,59% (37/63),38% (9/24),25% (2/8),19% (12/62),48% (12/25),20% (1/5),53% (46/87),32% (28/87),43% (74/174),54% (7/13),8% (1/13),31% (8/26),"['2', '3']",[],[],[],[],1.66
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
13.01.2022,Moroni M.,0,3,1,,,,1,3,71%,56% (20/36),13% (2/15),38% (3/8),24% (7/29),46% (6/13),100% (1/1),14,25,67% (4/6),43% (22/51),31% (13/42),38% (35/93),38% (3/8),13% (1/8),25% (4/16),"['3', '2']",[],[],[],[],4.30
13.01.2022,Daniel T.,2,6,6,,,,3,0,69%,76% (22/29),54% (7/13),0% (0/1),44% (16/36),67% (10/15),63% (5/8),13,9,100% (7/7),69% (29/42),57% (29/51),62% (58/93),88% (7/8),63% (5/8),75% (12/16),"['3', '3', '5', '3']","['2', '1', '4', '1', '6', '1']",[],[],[],1.22
11.01.2022,Moroni M.,2,6,7,,,,3,2,71%,83% (33/40),75% (12/16),100% (1/1),24% (10/42),48% (13/27),22% (2/9),28,11,100% (11/11),80% (45/56),41% (28/69),58% (73/125),100% (11/11),20% (2/10),62% (13/21),"['4', '2']","['6', '5']",[],[],[],2.54
11.01.2022,Ramanathan R.,0,3,5,,,,6,5,61%,76% (32/42),33% (9/27),78% (7/9),18% (7/40),13% (2/16),0% (0/1),22,21,51% (24/47),59% (41/69),20% (11/56),42% (52/125),80% (8/10),0% (0/11),38% (8/21),[],[],[],[],[],1.52
CHALLENGER MEN - SINGLES :  Bendigo (Australia),hard,header
03.01.2022,Moroni M.,0,5,6^6,,,,6,4,71%,67% (36/54),55% (12/22),57% (4/7),24% (13/54),43% (13/30),50% (2/4),63% (48/76),36% (30/84),49% (78/160),75% (9/12),17% (2/12),46% (11/24),"['3', '1']","['2', '2']",[],[],[],1.98
03.01.2022,Trungelliti M.,2,7,7^8,,,,4,4,64%,76% (41/54),43% (13/30),50% (2/4),33% (18/54),27% (6/22),43% (3/7),64% (54/84),37% (28/76),51% (82/160),83% (10/12),25% (3/12),54% (13/24),"['4', '5', '6', '5']","['2', '1']",[],[],[],1.79
CHALLENGER MEN - SINGLES :  Ortisei (Italy),hard,header
09.11.2021,Moroni M.,0,4,6^1,,,,5,8,63%,73% (32/44),38% (10/26),73% (8/11),24% (8/34),28% (9/32),40% (2/5),60% (42/70),33% (22/66),47% (64/136),73% (8/11),18% (2/11),45% (10/22),"['2', '3']","['1', '0']",[],[],[],2.82
09.11.2021,Huesler M.,2,6,7^7,,,,12,5,52%,76% (26/34),56% (18/32),60% (3/5),27% (12/44),31% (8/26),27% (3/11),67% (44/66),40% (28/70),53% (72/136),82% (9/11),27% (3/11),55% (12/22),"['2', '0', '6', '4']","['5', '5']",[],[],[],1.42
CHALLENGER MEN - SINGLES :  Tenerife (Spain),hard,header
02.11.2021,Moroni M.,1,1,7,2,,,7,7,69%,61% (34/56),24% (6/25),20% (2/10),33% (17/51),40% (19/48),36% (4/11),49% (40/81),42% (42/99),46% (82/180),43% (6/14),31% (4/13),37% (10/27),[],"['2', '1', '3', '2', '6', '5']","['1', '4']",[],[],2.14
02.11.2021,Verdasco F.,2,6,5,6,,,9,6,52%,67% (34/51),48% (23/48),64% (7/11),39% (22/56),48% (12/25),80% (8/10),58% (57/99),51% (41/81),54% (98/180),69% (9/13),57% (8/14),63% (17/27),"['2', '1', '4', '1', '6', '1']","['2', '2', '5', '5']","['2', '0', '4', '0', '6', '2']",[],[],1.69
CHALLENGER MEN - SINGLES :  Napoli 2 (Italy),clay,header
15.10.2021,Moroni M.,1,6,6^1,3,,,4,8,64%,68% (36/53),37% (11/30),64% (7/11),32% (15/47),48% (16/33),75% (6/8),57% (47/83),41% (33/80),49% (80/163),69% (9/13),43% (6/14),56% (15/27),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']","['1', '0']",[],[],1.56
15.10.2021,Ritschard A.,2,0,7^7,6,,,1,2,59%,68% (32/47),45% (15/33),25% (2/8),32% (17/53),37% (11/30),36% (4/11),59% (47/80),43% (36/83),51% (83/163),57% (8/14),31% (4/13),44% (12/27),[],"['2', '5', '4', '5']","['1', '1', '4', '2']",[],[],2.44
14.10.2021,Moroni M.,2,3,6,6,,,3,3,71%,73% (36/49),65% (13/20),67% (4/6),39% (24/62),43% (6/14),57% (4/7),71% (49/69),39% (30/76),54% (79/145),85% (11/13),31% (4/13),58% (15/26),[],"['3', '1', '5', '1']","['1', '0', '4', '1']",[],[],3.02
14.10.2021,Cecchinato M.,1,6,1,4,,,0,0,82%,61% (38/62),57% (8/14),43% (3/7),27% (13/49),20% (4/20),33% (2/6),61% (46/76),29% (20/69),46% (66/145),69% (9/13),15% (2/13),42% (11/26),"['5', '3']",[],"['3', '5']",[],[],1.39
12.10.2021,Moroni M.,2,6,6,,,,6,2,63%,76% (26/34),70% (14/20),67% (2/3),42% (14/33),45% (13/29),43% (3/7),74% (40/54),44% (27/62),58% (67/116),90% (9/10),33% (3/9),63% (12/19),"['2', '0', '4', '0']","['3', '2']",[],[],[],1.37
12.10.2021,Forejtek J.,0,3,4,,,,0,0,53%,58% (19/33),55% (16/29),57% (4/7),24% (8/34),20% (4/20),33% (1/3),56% (35/62),26% (14/54),42% (49/116),67% (6/9),10% (1/10),37% (7/19),"['1', '4']",[],[],[],[],3.05
CHALLENGER MEN - SINGLES :  Napoli (Italy),clay,header
08.10.2021,Moroni M.,0,3,6^1,,,,2,5,64%,59% (29/49),46% (13/28),43% (3/7),30% (14/46),29% (5/17),67% (2/3),55% (42/77),33% (21/63),45% (63/140),64% (7/11),20% (2/10),43% (9/21),"['3', '3']","['5', '4']",[],[],[],2.84
08.10.2021,Griekspoor T.,2,6,7^7,,,,1,2,73%,70% (32/46),59% (10/17),33% (1/3),41% (20/49),36% (10/28),57% (4/7),67% (42/63),45% (35/77),55% (77/140),80% (8/10),36% (4/11),57% (12/21),"['2', '1', '4', '3', '6', '3']","['5', '5']",[],[],[],1.43
07.10.2021,Moroni M.,2,7,6,,,,2,8,55%,80% (28/35),34% (10/29),40% (2/5),44% (20/45),50% (7/14),56% (5/9),59% (38/64),51% (30/59),55% (68/123),73% (8/11),50% (5/10),62% (13/21),"['2', '4', '4', '4', '7', '5']","['3', '3', '5', '3']",[],[],[],1.13
07.10.2021,Baldi F.,0,5,3,,,,0,3,76%,56% (25/45),29% (4/14),44% (4/9),20% (7/35),38% (11/29),60% (3/5),49% (29/59),41% (26/64),45% (55/123),50% (5/10),27% (3/11),38% (8/21),"['2', '1', '4', '1']","['3', '2']",[],[],[],6.10
04.10.2021,Moroni M.,2,6,6^2,6,,,2,6,58%,84% (38/45),52% (17/33),0% (0/1),45% (28/62),46% (21/46),36% (5/14),71% (55/78),46% (50/108),56% (105/186),93% (13/14),38% (5/13),67% (18/27),"['2', '0', '4', '0']","['3', '4']","['3', '1', '6', '2']",[],[],1.35
04.10.2021,Zekic M.,1,1,7^7,2,,,2,1,57%,55% (34/62),52% (24/46),64% (9/14),16% (7/45),30% (10/33),100% (1/1),54% (58/108),29% (23/78),44% (81/186),62% (8/13),7% (1/14),33% (9/27),[],"['3', '1']",[],[],[],3.09
ATP - SINGLES :  Nur-Sultan (Kazakhstan) - Qualification,hard,header
19.09.2021,Polmans M.,1,2,7,4,,,0,3,58%,74% (34/46),42% (14/33),67% (6/9),36% (18/50),29% (12/42),31% (4/13),61% (48/79),46% (42/92),53% (90/171),75% (9/12),31% (4/13),52% (13/25),[],"['2', '3', '6', '5']","['1', '0', '4', '1']",[],[],1.62
19.09.2021,Moroni M.,1,6,5,1,,,4,12,54%,64% (32/50),43% (18/42),69% (9/13),26% (12/46),48% (16/33),33% (3/9),54% (50/92),39% (31/79),47% (81/171),69% (9/13),25% (3/12),48% (12/25),"['2', '0', '6', '2']","['3', '1']",[],[],[],2.29
CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header
09.09.2021,Moroni M.,1,4,6,5,,,3,6,54%,73% (36/49),51% (21/41),67% (6/9),43% (29/68),42% (13/31),27% (4/15),63% (57/90),44% (44/99),53% (101/189),79% (11/14),29% (4/14),54% (15/28),[],"['2', '0', '4', '0', '6', '0']","['2', '0']",[],[],3.26
09.09.2021,Taberner C.,2,6,0,7,,,2,2,69%,57% (39/68),52% (16/31),73% (11/15),27% (13/49),34% (14/41),33% (3/9),56% (55/99),37% (33/90),47% (88/189),71% (10/14),21% (3/14),46% (13/28),"['5', '4']",[],"['2', '3', '6', '5']",[],[],1.34
08.09.2021,Moroni M.,2,3,6,6,,,5,2,74%,74% (46/62),41% (9/22),78% (7/9),38% (24/63),45% (15/33),57% (4/7),65% (55/84),43% (41/96),53% (96/180),85% (11/13),31% (4/13),58% (15/26),"['2', '1']","['3', '1', '5', '1']","['2', '1']",[],[],3.58
08.09.2021,Zapata Miralles B.,1,6,1,4,,,1,2,66%,62% (39/63),48% (16/33),43% (3/7),26% (16/62),50% (11/22),22% (2/9),57% (55/96),35% (29/84),47% (84/180),69% (9/13),15% (2/13),42% (11/26),"['2', '2', '5', '3']",[],[],[],[],1.28
07.09.2021,Moroni M.,2,7^7,6,,,,3,2,64%,76% (26/34),68% (13/19),33% (1/3),40% (20/50),57% (17/30),38% (5/13),74% (39/53),49% (39/80),59% (78/133),78% (7/9),50% (5/10),63% (12/19),"['4', '4', '6', '6']","['1', '0', '3', '0', '6', '1']",[],[],[],1.49
07.09.2021,Kuhn N.,0,6^5,1,,,,1,2,63%,60% (30/50),37% (11/30),62% (8/13),24% (8/34),21% (4/19),67% (2/3),51% (41/80),26% (14/53),41% (55/133),50% (5/10),22% (2/9),37% (7/19),"['3', '2', '6', '5']",[],[],[],[],2.56
CHALLENGER MEN - SINGLES :  Como (Italy),clay,header
05.09.2021,Moroni M.,0,5,6^7,,,,0,2,69%,58% (33/57),31% (8/26),14% (1/7),46% (30/65),35% (9/26),50% (5/10),49% (41/83),46% (42/91),48% (83/174),50% (6/12),42% (5/12),46% (11/24),"['4', '4', '5', '5']","['3', '3', '5', '5', '6', '6']",[],[],[],2.39
05.09.2021,Cerundolo J. M.,2,7,7^9,,,,1,3,71%,54% (35/65),54% (14/26),50% (5/10),42% (24/57),62% (16/26),86% (6/7),54% (49/91),51% (42/83),52% (91/174),58% (7/12),50% (6/12),54% (13/24),"['2', '1', '5', '4', '6', '5']","['2', '1', '4', '3', '6', '5']",[],[],[],1.58
04.09.2021,Moroni M.,1,6,3,4,,,3,6,63%,77% (34/44),42% (11/26),60% (3/5),38% (15/40),35% (16/46),29% (4/14),64% (45/70),45% (39/86),54% (84/156),82% (9/11),36% (4/11),59% (13/22),"['2', '0']","['2', '3']","['2', '0', '4', '0']",[],[],2.02
04.09.2021,Vavassori A.,1,3,6,0,,,2,8,47%,63% (25/40),48% (22/46),71% (10/14),23% (10/44),35% (9/26),40% (2/5),55% (47/86),36% (25/70),46% (72/156),64% (7/11),18% (2/11),41% (9/22),[],"['2', '0', '4', '2']",[],[],[],1.80
03.09.2021,Moroni M.,2,6,4,6,,,9,7,60%,76% (47/62),50% (21/42),92% (11/12),39% (20/51),38% (16/42),50% (3/6),65% (68/104),41% (38/93),54% (106/197),93% (13/14),23% (3/13),59% (16/27),"['3', '1']",[],"['1', '0', '4', '1']",[],[],1.38
03.09.2021,Arnaboldi A.,1,3,6,2,,,0,2,55%,61% (31/51),57% (24/42),50% (3/6),24% (15/62),33% (14/42),8% (1/12),59% (55/93),35% (36/104),46% (91/197),77% (10/13),7% (1/14),41% (11/27),[],"['6', '4']",[],[],[],3.10
01.09.2021,Moroni M.,2,7,6,,,,7,2,65%,83% (29/35),53% (10/19),0% (0/1),38% (15/40),38% (9/24),44% (4/9),72% (39/54),48% (31/64),59% (70/118),90% (9/10),44% (4/9),68% (13/19),"['5', '5', '7', '5']","['2', '0', '5', '1']",[],[],[],2.00
01.09.2021,Gaio F.,0,5,1,,,,2,7,63%,63% (25/40),33% (8/24),56% (5/9),17% (6/35),37% (7/19),100% (1/1),52% (33/64),28% (15/54),41% (48/118),56% (5/9),10% (1/10),32% (6/19),"['1', '0']",[],[],[],[],1.73
31.08.2021,Vatutin A.,0,0,,,,,0,1,62%,38% (3/8),40% (2/5),50% (1/2),0% (0/6),0% (0/2),0% (0/0),38% (5/13),0% (0/8),24% (5/21),0% (0/1),0% (0/2),0% (0/3),[],[],[],[],[],4.18
31.08.2021,Moroni M.,0,3,,,,,2,0,75%,100% (6/6),100% (2/2),0% (0/0),63% (5/8),40% (2/5),50% (1/2),100% (8/8),62% (8/13),76% (16/21),100% (2/2),100% (1/1),100% (3/3),"['2', '0']",[],[],[],[],1.22
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
27.08.2021,Moroni M.,0,4,2,,,,3,2,65%,61% (19/31),65% (11/17),25% (1/4),18% (7/39),31% (5/16),0% (0/2),63% (30/48),27% (15/55),44% (45/103),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.25
27.08.2021,Rola B.,2,6,6,,,,8,3,71%,82% (32/39),50% (8/16),100% (2/2),39% (12/31),24% (4/17),75% (3/4),73% (40/55),38% (18/48),56% (58/103),100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '5', '2']",[],[],[],1.65
26.08.2021,Moroni M.,2,7,6,,,,6,2,68%,71% (35/49),65% (15/23),80% (4/5),42% (16/38),36% (10/28),43% (3/7),69% (50/72),39% (26/66),55% (76/138),91% (10/11),27% (3/11),59% (13/22),"['7', '5']","['3', '1', '6', '4']",[],[],[],4.38
26.08.2021,Machac T.,0,5,4,,,,2,0,58%,58% (22/38),64% (18/28),57% (4/7),29% (14/49),26% (6/23),20% (1/5),61% (40/66),31% (22/72),45% (62/138),73% (8/11),9% (1/11),41% (9/22),[],"['4', '5']",[],[],[],1.20
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
11.08.2021,Moroni M.,1,6,3,5,,,1,10,57%,65% (44/68),41% (21/51),67% (10/15),34% (21/62),42% (14/33),44% (4/9),55% (65/119),39% (37/95),48% (102/214),67% (10/15),25% (4/16),45% (14/31),"['2', '3', '4', '3']",[],"['4', '4', '5', '5']",[],[],1.74
11.08.2021,Forti F.,2,4,6,7,,,7,2,65%,66% (41/62),52% (17/33),56% (5/9),35% (24/68),39% (20/51),33% (5/15),61% (58/95),45% (54/119),52% (112/214),75% (12/16),33% (5/15),55% (17/31),"['2', '0']","['3', '1']","['1', '0', '5', '4', '6', '5']",[],[],2.19
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
04.08.2021,Moroni M.,0,4,6^5,,,,1,1,60%,54% (22/41),44% (12/27),38% (3/8),39% (16/41),44% (12/27),80% (4/5),50% (34/68),44% (30/68),47% (64/136),55% (6/11),36% (4/11),45% (10/22),[],"['2', '0', '4', '2', '5', '5', '6', '6']",[],[],[],2.01
