Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,393/205,90/61,218/88,72/47,13/9,-
2024,19/22,5/8,12/10,0/1,2/3,-
2023,41/25,8/4,13/12,11/5,9/4,-
2022,37/18,6/2,16/6,14/9,1/1,-
2021,18/21,5/7,7/5,5/8,1/1,-
2020,31/13,12/6,6/2,13/5,-,-
2019,42/26,11/7,14/7,17/12,-,-
2018,59/24,8/3,41/17,10/4,-,-
2017,32/27,12/14,18/10,2/3,-,-
2016,56/15,8/5,48/10,-,-,-
2015,11/7,1/1,10/6,-,-,-
2014,46/6,14/4,32/2,-,-,-
2013,1/1,-,1/1,-,-,-
