Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,56/56,16/16,39/39,1/1,-,-
2024,18/17,4/3,13/13,1/1,-,-
2023,21/23,5/8,16/15,-,-,-
2022,12/10,6/4,6/6,-,-,-
2021,4/5,-,4/5,-,-,-
2020,1/1,1/1,-,-,-,-
