Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,19/11,0/1,18/9,1/1,-,-
2024,10/6,-,10/6,-,-,-
2023,8/4,0/1,8/3,-,-,-
2022,1/1,-,-,1/1,-,-
