Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,38/17,0/3,37/13,1/1,-,-
2024,11/5,-,10/4,1/1,-,-
2023,17/5,0/1,17/4,-,-,-
2021,0/1,0/1,-,-,-,-
2019,5/3,0/1,5/2,-,-,-
2018,2/2,-,2/2,-,-,-
2017,3/1,-,3/1,-,-,-
