Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  US Open (USA),hard,header
01.09. 00:55,Ponchet J.,0,3,2,,,,4,5,55%,73% (24/33),33% (9/27),50% (3/6),28% (8/29),12% (2/17),0% (0/0),19,27,41% (7/17),4,55% (33/60),22% (10/46),41% (43/106),1,63% (5/8),0% (0/9),29% (5/17),2106,[],[],[],[],[],7.20
01.09. 00:55,Wozniacki C.,2,6,6,,,,3,0,63%,72% (21/29),88% (15/17),0% (0/0),27% (9/33),67% (18/27),50% (3/6),20,8,100% (7/7),10,78% (36/46),45% (27/60),59% (63/106),5,100% (9/9),38% (3/8),71% (12/17),2180,"['2', '0']","['1', '0', '3', '0']",[],[],[],1.10
27.08. 20:40,Ponchet J.,2,6,6,,,,2,4,47%,80% (20/25),50% (14/28),50% (2/4),39% (9/23),62% (13/21),83% (5/6),15,8,64% (9/14),6,64% (34/53),55% (24/44),60% (58/97),4,78% (7/9),63% (5/8),71% (12/17),1099,"['2', '0', '3', '1', '6', '4']","['2', '0', '5', '1']",[],[],[],1.09
27.08. 20:40,Zheng S.,0,4,1,,,,0,0,52%,52% (12/23),38% (8/21),17% (1/6),20% (5/25),50% (14/28),50% (2/4),10,21,50% (5/10),5,45% (20/44),36% (19/53),40% (39/97),2,38% (3/8),22% (2/9),29% (5/17),1078,"['1', '2', '4', '5']",[],[],[],[],8.01
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
22.08. 23:20,Ponchet J.,2,7,7^7,,,,7,5,63%,70% (33/47),36% (10/28),20% (1/5),41% (21/51),54% (15/28),50% (5/10),6,57% (43/75),46% (36/79),51% (79/154),3,67% (8/12),42% (5/12),54% (13/24),"['3', '4', '6', '5']","['3', '2', '4', '3', '5', '4']",[],[],[],2.14
22.08. 23:20,Mandlik E.,0,5,6^5,,,,1,0,65%,59% (30/51),46% (13/28),50% (5/10),34% (16/47),64% (18/28),80% (4/5),5,54% (43/79),43% (32/75),49% (75/154),2,58% (7/12),33% (4/12),46% (11/24),"['4', '2']","['3', '3', '4', '4', '5', '5']",[],[],[],1.69
22.08. 01:45,Ponchet J.,2,6,7^7,,,,6,2,57%,76% (31/41),52% (16/31),75% (3/4),37% (24/65),65% (20/31),30% (3/10),6,65% (47/72),46% (45/98),54% (92/170),5,90% (9/10),33% (3/9),63% (12/19),"['3', '1', '5', '1']","['6', '5']",[],[],[],1.81
22.08. 01:45,Ciric Bagaric L.,0,1,6^2,,,,2,5,68%,63% (41/65),35% (11/31),70% (7/10),24% (10/41),48% (15/31),25% (1/4),5,54% (53/98),35% (25/72),46% (78/170),1,67% (6/9),10% (1/10),37% (7/19),[],"['6', '6']",[],[],[],1.96
20.08. 22:40,Ponchet J.,2,6,6,,,,4,1,57%,83% (20/24),78% (14/18),100% (1/1),52% (14/27),47% (9/19),31% (4/13),6,81% (34/42),50% (23/46),65% (57/88),7,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.98
20.08. 22:40,Fett J.,0,2,1,,,,0,6,59%,48% (13/27),53% (10/19),69% (9/13),17% (4/24),22% (4/18),0% (0/1),3,50% (23/46),19% (8/42),35% (31/88),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.83
ITF WOMEN - SINGLES :  W100 Cary,hard,header
14.08. 20:35,Ponchet J.,1,7^7,3,3,,,"['2', '0', '4', '2', '5', '3']","['1', '0']","['1', '3', '3', '5']",[],[],2.45
14.08. 20:35,Masarova R.,2,6^0,6,6,,,"['2', '3', '3', '4', '4', '5']","['2', '2', '5', '3']","['1', '0', '3', '0', '5', '2', '6', '3']",[],[],1.51
ITF WOMEN - SINGLES :  W100 Landisville,hard,header
08.08. 00:10,Ponchet J.,1,6,3,4,,,"['2', '0', '4', '0']","['1', '2', '3', '2']","['3', '3']",[],[],1.57
08.08. 00:10,Gibson T.,2,1,6,6,,,[],"['2', '0', '3', '3', '5', '3']","['1', '0', '5', '4']",[],[],2.30
ITF WOMEN - SINGLES :  W100 Figueira Da Foz (Portugal),hard,header
24.07. 15:35,Ponchet J.,0,2,1,,,,[],[],[],[],[],1.35
24.07. 15:35,Rouvroy M.,2,6,6,,,,"['2', '1', '5', '2']","['1', '0', '4', '1', '6', '1']",[],[],[],3.02
ITF WOMEN - SINGLES :  W100 Vitoria - Gasteiz (Spain),hard,header
20.07. 16:00,Ponchet J.,0,2,2,,,,"['1', '1']","['1', '1']",[],[],[],1.70
20.07. 16:00,Jimenez Kasintseva V.,2,6,6,,,,"['1', '0', '3', '2', '5', '2']","['1', '0', '2', '1', '5', '2']",[],[],[],2.05
19.07. 22:45,Ponchet J.,2,6,7,,,,"['3', '1', '6', '4']","['4', '4', '7', '5']",[],[],[],1.25
19.07. 22:45,Mikulskyte J.,0,4,5,,,,"['3', '4']","['4', '3']",[],[],[],3.69
18.07. 19:05,Ponchet J.,2,6,6,,,,"['2', '0', '5', '1']","['2', '1']",[],[],[],1.37
18.07. 19:05,Diyas Z.,0,1,4,,,,[],[],[],[],[],2.92
17.07. 15:00,Ponchet J.,2,7,6,,,,"['5', '5', '7', '5']","['2', '0', '4', '0']",[],[],[],1.01
17.07. 15:00,Mair L.,0,5,1,,,,"['2', '1']",[],[],[],[],12.20
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
25.06. 18:10,Ponchet J.,0,6^1,4,,,,6,1,54%,67% (29/43),41% (15/37),50% (3/6),37% (18/49),43% (12/28),40% (2/5),35,31,79% (23/29),4,55% (44/80),39% (30/77),47% (74/157),3,73% (8/11),18% (2/11),45% (10/22),"['4', '5']","['1', '1']",[],[],[],1.78
25.06. 18:10,Eala A.,2,7^7,6,,,,2,3,64%,63% (31/49),57% (16/28),60% (3/5),33% (14/43),59% (22/37),50% (3/6),31,21,62% (16/26),6,61% (47/77),45% (36/80),53% (83/157),3,82% (9/11),27% (3/11),55% (12/22),"['3', '1']","['1', '0', '2', '1']",[],[],[],2.04
ITF WOMEN - SINGLES :  W100 Ilkley (United Kingdom),grass,header
22.06. 15:40,Ponchet J.,1,6,1,4,,,"['2', '1']",[],[],[],[],2.36
22.06. 15:40,Marino R.,2,4,6,6,,,[],"['3', '1', '5', '1']","['2', '1']",[],[],1.54
21.06. 17:50,Ponchet J.,2,6,3,6,,,"['5', '3']","['2', '3']","['2', '0']",[],[],1.77
21.06. 17:50,Jacquemot E.,1,3,6,3,,,[],"['3', '1', '4', '2']",[],[],[],1.95
20.06. 20:45,Ponchet J.,2,7,6,,,,"['4', '2', '5', '5', '7', '5']","['2', '0', '5', '1']",[],[],[],1.36
20.06. 20:45,McDonald E.,0,5,1,,,,"['3', '4', '5', '4']",[],[],[],[],2.97
20.06. 16:40,Ponchet J.,2,4,6,6,,,[],"['5', '3']","['5', '4']",[],[],1.67
20.06. 16:40,Banks A.,1,6,3,4,,,"['3', '2']",[],[],[],[],2.11
19.06. 16:35,Ponchet J.,2,6,6,,,,"['2', '0', '6', '2']","['2', '0', '4', '0']",[],[],[],1.51
19.06. 16:35,Baindl K.,0,2,3,,,,[],"['2', '5']",[],[],[],2.45
WTA - SINGLES :  Hertogenbosch (Netherlands),grass,header
11.06. 14:35,Ponchet J.,1,6,2,1,,,9,0,69%,64% (38/59),30% (8/27),45% (5/11),25% (13/52),53% (9/17),33% (2/6),6,53% (46/86),32% (22/69),44% (68/155),3,54% (7/13),17% (2/12),36% (9/25),"['4', '2', '6', '4']",[],[],[],[],1.74
11.06. 14:35,Krunic A.,2,4,6,6,,,3,0,75%,75% (39/52),47% (8/17),67% (4/6),36% (21/59),70% (19/27),55% (6/11),8,68% (47/69),47% (40/86),56% (87/155),7,83% (10/12),46% (6/13),64% (16/25),"['4', '5']","['3', '2', '5', '2']","['1', '0', '4', '1', '6', '1']",[],[],2.12
WTA - SINGLES :  Hertogenbosch (Netherlands) - Qualification,grass,header
09.06. 15:50,Ponchet J.,2,6^9,7^7,6,,,12,6,62%,77% (59/77),27% (13/48),50% (5/10),34% (27/80),62% (38/61),30% (6/20),7,58% (72/125),46% (65/141),52% (137/266),4,71% (12/17),35% (6/17),53% (18/34),"['1', '0', '3', '2']","['2', '0']","['1', '2', '3', '2', '5', '4']",[],[],1.83
09.06. 15:50,Preston T.,1,7^11,6^5,4,,,1,14,57%,66% (53/80),38% (23/61),70% (14/20),23% (18/77),73% (35/48),50% (5/10),6,54% (76/141),42% (53/125),48% (129/266),3,65% (11/17),29% (5/17),47% (16/34),"['2', '2', '4', '4']","['3', '4']","['2', '0', '4', '4']",[],[],1.98
08.06. 16:35,Ponchet J.,2,6,6,,,,8,0,68%,89% (24/27),69% (9/13),0% (0/0),57% (17/30),62% (8/13),57% (4/7),12,83% (33/40),58% (25/43),70% (58/83),7,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['4', '2']",[],[],[],1.17
08.06. 16:35,Kolodynska J.,0,0,3,,,,1,1,70%,43% (13/30),38% (5/13),43% (3/7),11% (3/27),31% (4/13),0% (0/0),3,42% (18/43),18% (7/40),30% (25/83),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],5.02
ITF WOMEN - SINGLES :  W100 Surbiton (United Kingdom),grass,header
04.06. 17:35,Ponchet J.,0,4,6^4,,,,"['3', '3']","['2', '2', '5', '3', '6', '6']",[],[],[],2.28
04.06. 17:35,Rodionova Ar.,2,6,7^7,,,,"['1', '0', '4', '3']","['1', '0', '4', '5', '6', '5']",[],[],[],1.58
WTA - SINGLES :  French Open (France),clay,header
27.05. 20:00,Ponchet J.,0,2,0,,,,2,1,51%,65% (20/31),23% (7/30),55% (6/11),18% (5/28),47% (7/15),0% (0/0),16,17,55% (6/11),3,44% (27/61),28% (12/43),38% (39/104),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],4.85
27.05. 20:00,Fernandez L.,2,6,6,,,,0,2,65%,82% (23/28),53% (8/15),0% (0/0),35% (11/31),77% (23/30),45% (5/11),28,12,69% (11/16),8,72% (31/43),56% (34/61),63% (65/104),7,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.19
