Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,309/210,269/169,31/33,3/3,5/4,1/1
2024,27/21,22/11,2/7,0/1,3/2,-
2023,37/30,27/23,8/6,-,2/1,-
2022,34/30,34/26,0/3,-,-,0/1
2021,34/28,32/25,1/2,-,0/1,1/0
2020,19/10,19/8,0/2,-,-,-
2019,54/26,42/19,9/5,3/2,-,-
2018,39/22,34/19,5/3,-,-,-
2017,48/26,46/24,2/2,-,-,-
2016,13/11,11/10,2/1,-,-,-
2015,3/4,1/2,2/2,-,-,-
2014,1/2,1/2,-,-,-,-
