Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,177/111,27/14,123/70,23/22,4/5,-
2024,0/3,-,0/2,0/1,-,-
2023,32/22,-,19/12,11/8,2/2,-
2022,52/31,-,44/24,6/5,2/2,-
2021,31/11,-,28/9,3/2,-,-
2020,8/3,-,8/3,-,-,-
2016,6/6,2/2,4/4,-,-,-
2015,16/20,0/3,16/15,0/2,-,-
2014,27/9,23/7,4/1,-,0/1,-
2013,1/3,0/1,-,1/2,-,-
2012,4/2,2/1,-,2/1,-,-
2011,0/1,-,-,0/1,-,-
