Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,88/80,26/29,58/47,4/3,0/1,-
2024,5/22,2/11,3/10,-,0/1,-
2023,34/21,11/5,22/15,1/1,-,-
2022,28/18,9/8,19/10,-,-,-
2021,14/10,1/1,11/8,2/1,-,-
2020,1/3,0/1,1/2,-,-,-
2019,4/4,1/1,2/2,1/1,-,-
2018,2/2,2/2,-,-,-,-
