Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/55,6/6,71/46,0/1,-,7/2
2024,17/17,2/4,12/12,-,-,3/1
2023,8/10,-,8/9,0/1,-,-
2022,17/7,-,13/6,-,-,4/1
2021,25/9,-,25/9,-,-,-
2020,6/3,4/2,2/1,-,-,-
2019,9/7,-,9/7,-,-,-
2018,2/2,-,2/2,-,-,-
