Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,150/116,101/86,48/29,1/1,-,-
2024,23/24,10/17,13/7,-,-,-
2023,41/31,31/25,10/6,-,-,-
2022,50/31,44/27,5/3,1/1,-,-
2021,23/20,9/11,14/9,-,-,-
2020,6/4,-,6/4,-,-,-
2019,7/6,7/6,-,-,-,-
