Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,332/245,118/89,93/61,102/80,19/15,-
2024,24/26,6/5,7/11,4/5,7/5,-
2023,27/36,3/6,5/8,15/17,4/5,-
2022,47/28,13/6,12/5,14/12,8/5,-
2021,52/26,14/10,9/5,29/11,-,-
2020,20/10,5/4,13/4,2/2,-,-
2019,34/26,10/6,7/7,17/13,-,-
2018,44/23,20/12,18/7,6/4,-,-
2017,36/23,15/11,20/9,1/3,-,-
2016,32/24,24/13,1/4,7/7,-,-
2015,12/14,6/9,1/1,5/4,-,-
2014,4/8,2/6,-,2/2,-,-
2013,0/1,0/1,-,-,-,-
