Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,150/130,89/67,42/35,19/28,-,-
2024,31/15,19/9,12/5,0/1,-,-
2023,6/5,-,4/3,2/2,-,-
2019,1/2,1/2,-,-,-,-
2018,15/17,10/10,5/5,0/2,-,-
2017,26/25,16/14,6/7,4/4,-,-
2016,22/20,13/9,4/5,5/6,-,-
2015,26/21,17/13,5/4,4/4,-,-
2013,14/14,11/7,2/3,1/4,-,-
2012,7/9,0/1,4/3,3/5,-,-
2011,2/2,2/2,-,-,-,-
