Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,118/118,6/8,53/43,48/56,4/7,7/4
2024,19/19,3/5,12/11,4/3,-,-
2023,39/31,1/1,16/9,14/15,1/2,7/4
2022,26/25,-,11/8,12/13,3/4,-
2021,5/8,-,-,5/8,-,-
2020,3/3,-,-,3/3,-,-
2019,3/7,2/2,1/3,0/2,-,-
2018,12/11,-,6/7,6/4,-,-
2017,6/4,-,4/3,2/1,-,-
2016,1/3,-,-,1/3,-,-
2015,4/6,-,3/2,1/4,-,-
2014,0/1,-,-,-,0/1,-
