Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
19.08.,Negritu Ch.,2,,,,,,8,1,62%,80% (32/40),72% (18/25),0% (0/1),33% (18/54),54% (19/35),31% (4/13),22,31,80% (4/5),77% (50/65),42% (37/89),56% (87/154),9,0,92% (12/13),29% (4/14),59% (16/27),"['1', '0', '6', '3']",[],"['4', '2', '6', '2']",[],[],1.56
19.08.,Marterer M.,1,,,,,,2,7,61%,67% (36/54),46% (16/35),69% (9/13),20% (8/40),28% (7/25),100% (1/1),11,41,56% (5/9),58% (52/89),23% (15/65),44% (67/154),1,0,71% (10/14),8% (1/13),41% (11/27),[],"['2', '1']",[],[],[],20.5
23.06.,Jacquet K.,2,,,,,,11,0,56%,85% (41/48),57% (21/37),100% (2/2),34% (20/58),59% (17/29),40% (4/10),49,18,71% (15/21),73% (62/85),43% (37/87),58% (99/172),6,0,100% (14/14),33% (4/12),69% (18/26),2737,"['2', '0', '5', '1']",[],"['2', '0', '5', '1']",[],[],2.25
23.06.,Marterer M.,1,,,,,,4,1,67%,66% (38/58),41% (12/29),60% (6/10),15% (7/48),43% (16/37),0% (0/2),23,22,71% (24/34),57% (50/87),27% (23/85),42% (73/172),4,0,67% (8/12),0% (0/14),31% (8/26),2711,[],[],[],[],[],1.65
07.06.,Herbert P.,2,,,,,,13,5,42%,88% (14/16),68% (15/22),100% (1/1),39% (15/38),100% (15/15),63% (5/8),22,9,57% (4/7),76% (29/38),57% (30/53),65% (59/91),7,0,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '1']",[],[],[],1.70
07.06.,Marterer M.,0,,,,,,1,6,72%,61% (23/38),0% (0/15),38% (3/8),13% (2/16),32% (7/22),0% (0/1),6,24,67% (2/3),43% (23/53),24% (9/38),35% (32/91),3,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.15
27.05.,Walton A.,3,,,,,,11,2,66%,72% (73/101),45% (23/51),62% (8/13),183 km/h,150 km/h,37% (41/112),44% (18/41),33% (5/15),37,68,69% (11/16),63% (96/152),39% (59/153),51% (155/305),5,0,79% (19/24),22% (5/23),51% (24/47),"['6', '5']",[],"['2', '0', '4', '2']",[],"['1', '0', '3', '0']",4.01
27.05.,Marterer M.,2,,,,,,6,4,73%,63% (71/112),56% (23/41),67% (10/15),182 km/h,154 km/h,28% (28/101),55% (28/51),38% (5/13),47,64,71% (20/28),61% (94/153),37% (56/152),49% (150/305),5,0,78% (18/23),21% (5/24),49% (23/47),"['6', '6']","['3', '2']","['2', '3']","['4', '2', '6', '2']",[],1.25
23.05.,Marterer M.,2,,,,,,3,1,66%,69% (29/42),68% (15/22),100% (6/6),186 km/h,154 km/h,46% (16/35),36% (4/11),75% (3/4),24,18,42% (5/12),69% (44/64),43% (20/46),58% (64/110),9,0,100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['2', '0', '5', '1']",[],[],[],2.15
23.05.,Arnaboldi F.,0,,,,,,3,0,76%,54% (19/35),64% (7/11),25% (1/4),181 km/h,152 km/h,31% (13/42),32% (7/22),0% (0/6),18,24,73% (8/11),57% (26/46),31% (20/64),42% (46/110),1,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.70
22.05.,Marterer M.,0,,,,,,0,1,65%,62% (8/13),43% (3/7),75% (3/4),59% (10/17),69% (9/13),60% (3/5),9,12,100% (4/4),55% (11/20),63% (19/30),60% (30/50),8,0,67% (2/3),100% (3/3),83% (5/6),"['1', '0', '2', '1', '4', '1']",[],[],[],[],2.04
22.05.,Coria F.,0,,,,,,1,4,57%,41% (7/17),31% (4/13),40% (2/5),38% (5/13),57% (4/7),25% (1/4),3,12,50% (1/2),37% (11/30),45% (9/20),40% (20/50),2,0,0% (0/3),33% (1/3),17% (1/6),"['1', '1']",[],[],[],[],1.78
19.05.,Marterer M.,2,,,,,,0,0,70%,73% (32/44),63% (12/19),0% (0/1),35% (13/37),42% (14/33),40% (2/5),18,30,72% (13/18),70% (44/63),39% (27/70),53% (71/133),6,0,91% (10/11),20% (2/10),57% (12/21),"['3', '1']","['2', '1']",[],[],[],2.85
19.05.,Butvilas E.,0,,,,,,1,2,53%,65% (24/37),58% (19/33),60% (3/5),27% (12/44),37% (7/19),100% (1/1),13,27,71% (12/17),61% (43/70),30% (19/63),47% (62/133),4,0,80% (8/10),9% (1/11),43% (9/21),[],"['3', '3']",[],[],[],1.41
