Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,184/151,119/96,45/39,15/14,0/1,5/1
2024,25/23,19/18,1/2,5/3,-,-
2023,39/25,27/16,-,7/8,-,5/1
2022,32/23,19/15,12/7,1/1,-,-
2021,28/23,17/17,9/5,2/1,-,-
2020,2/7,0/1,2/6,-,-,-
2019,17/10,4/2,13/8,-,-,-
2018,29/22,21/15,8/7,-,-,-
2017,12/15,12/9,0/4,0/1,0/1,-
2016,0/1,0/1,-,-,-,-
2015,0/2,0/2,-,-,-,-
