Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,97/84,64/56,28/20,2/7,-,3/1
2024,4/2,-,1/1,-,-,3/1
2023,21/22,13/14,8/7,0/1,-,-
2022,46/25,28/16,18/9,-,-,-
2021,25/28,22/21,1/3,2/4,-,-
2020,0/5,0/3,-,0/2,-,-
2019,1/2,1/2,-,-,-,-
