Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,18/18,1/2,7/8,-,-,10/8
2024,8/5,-,5/4,-,-,3/1
2023,3/2,1/2,-,-,-,2/0
2022,5/8,-,1/2,-,-,4/6
2021,1/2,-,1/2,-,-,-
2019,1/1,-,-,-,-,1/1
