Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Bad Waltersdorf (Austria) - Qualification,clay,header
23.04.2023,Moro Canas A.,1,1,6,1,,,2,6,59%,63% (34/54),24% (9/37),36% (4/11),40% (17/42),43% (13/30),60% (3/5),7,47% (43/91),42% (30/72),45% (73/163),3,42% (5/12),27% (3/11),35% (8/23),[],"['2', '1', '4', '3', '6', '3']",[],[],[],1.53
CHALLENGER MEN - SINGLES :  Mexico City (Mexico) - Qualification,clay,header
27.03.2023,Melzer G.,1,6,5,1,,,3,8,49%,64% (27/42),50% (22/44),50% (5/10),39% (18/46),49% (23/47),43% (3/7),4,57% (49/86),39% (36/93),47% (85/179),3,64% (9/14),20% (3/15),41% (12/29),"['1', '0']","['1', '0', '5', '4']",[],[],[],1.24
27.03.2023,Popko D.,2,4,7,6,,,10,6,49%,72% (33/46),51% (24/47),57% (4/7),38% (16/42),50% (22/44),50% (5/10),11,61% (57/93),43% (37/86),53% (94/179),5,80% (12/15),36% (5/14),59% (17/29),[],"['4', '4', '5', '5', '7', '5']","['3', '1', '5', '1']",[],[],3.80
CHALLENGER MEN - SINGLES :  Zadar (Croatia) - Qualification,clay,header
20.03.2023,Melzer G.,1,7,3,5,,,6,6,57%,70% (39/56),47% (20/43),29% (2/7),34% (27/80),55% (17/31),29% (4/14),6,60% (59/99),40% (44/111),49% (103/210),4,69% (11/16),24% (4/17),45% (15/33),"['4', '5', '6', '5']",[],"['4', '2', '5', '5']",[],[],1.14
20.03.2023,Pichler D.,2,5,6,7,,,7,2,72%,66% (53/80),45% (14/31),71% (10/14),30% (17/56),53% (23/43),71% (5/7),6,60% (67/111),40% (40/99),51% (107/210),3,76% (13/17),31% (5/16),55% (18/33),"['5', '3']","['4', '2']","['3', '4', '5', '4', '6', '5']",[],[],5.25
19.03.2023,Melzer G.,2,6,6,,,,3,0,57%,71% (17/24),78% (14/18),100% (2/2),43% (18/42),71% (17/24),29% (5/17),8,74% (31/42),53% (35/66),61% (66/108),9,100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.07
19.03.2023,Compagnucci T.,0,1,1,,,,3,1,64%,57% (24/42),29% (7/24),71% (12/17),29% (7/24),22% (4/18),0% (0/2),4,47% (31/66),26% (11/42),39% (42/108),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],7.70
CHALLENGER MEN - SINGLES :  Szekesfehervar (Hungary),clay,header
14.03.2023,Melzer G.,1,7^7,3,6^2,,,6,5,57%,76% (44/58),48% (21/44),57% (4/7),26% (18/69),44% (17/39),40% (2/5),11,64% (65/102),32% (35/108),48% (100/210),3,81% (13/16),12% (2/17),45% (15/33),"['2', '2', '5', '5']",[],[],[],[],2.05
14.03.2023,Andreev A.,2,6^4,6,7^7,,,7,1,64%,74% (51/69),56% (22/39),60% (3/5),24% (14/58),52% (23/44),43% (3/7),8,68% (73/108),36% (37/102),52% (110/210),3,88% (15/17),19% (3/16),55% (18/33),"['1', '0', '5', '4']","['3', '1']",[],[],[],1.71
CHALLENGER MEN - SINGLES :  Szekesfehervar (Hungary) - Qualification,clay,header
13.03.2023,Melzer G.,2,6,6,,,,6,1,67%,74% (31/42),43% (9/21),60% (3/5),30% (14/46),66% (21/32),40% (4/10),7,63% (40/63),45% (35/78),53% (75/141),3,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '2', '1', '4', '1']","['2', '1']",[],[],[],1.71
13.03.2023,Vrbensky M.,0,4,4,,,,6,1,59%,70% (32/46),34% (11/32),60% (6/10),26% (11/42),57% (12/21),40% (2/5),4,55% (43/78),37% (23/63),47% (66/141),2,60% (6/10),20% (2/10),40% (8/20),"['1', '1', '2', '4']",[],[],[],[],2.05
12.03.2023,Melzer G.,2,6,6,,,,5,0,58%,67% (20/30),73% (16/22),75% (3/4),35% (9/26),63% (15/24),80% (4/5),6,69% (36/52),48% (24/50),59% (60/102),3,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '2']","['3', '1', '5', '3']",[],[],[],1.05
12.03.2023,Boros A.,0,2,3,,,,1,3,52%,65% (17/26),38% (9/24),20% (1/5),33% (10/30),27% (6/22),25% (1/4),6,52% (26/50),31% (16/52),41% (42/102),2,50% (4/8),11% (1/9),29% (5/17),[],"['3', '4']",[],[],[],8.40
CHALLENGER MEN - SINGLES :  Antalya (Turkey) - Qualification,clay,header
06.03.2023,Melzer G.,2,6,4,6,,,5,2,65%,66% (38/58),48% (15/31),33% (2/6),34% (18/53),63% (22/35),43% (6/14),8,60% (53/89),45% (40/88),53% (93/177),5,71% (10/14),46% (6/13),59% (16/27),"['2', '0', '4', '0']","['1', '0', '3', '2']","['3', '2', '5', '2']",[],[],1.71
06.03.2023,Molleker R.,1,1,6,4,,,9,4,60%,66% (35/53),37% (13/35),57% (8/14),34% (20/58),52% (16/31),67% (4/6),8,55% (48/88),40% (36/89),47% (84/177),3,54% (7/13),29% (4/14),41% (11/27),[],"['2', '2', '3', '3', '6', '4']","['3', '5']",[],[],2.05
05.03.2023,Melzer G.,2,6,6,,,,1,3,54%,81% (21/26),45% (10/22),50% (1/2),46% (13/28),60% (15/25),56% (5/9),7,65% (31/48),53% (28/53),58% (59/101),7,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '0', '6', '3']","['2', '0', '4', '0']",[],[],[],1.33
05.03.2023,Bobrov B.,0,3,1,,,,2,1,53%,54% (15/28),40% (10/25),44% (4/9),19% (5/26),55% (12/22),50% (1/2),5,47% (25/53),35% (17/48),42% (42/101),3,38% (3/8),13% (1/8),25% (4/16),"['2', '4']",[],[],[],[],3.16
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador),clay,header
02.11.2022,Melzer G.,0,4,2,,,,0,1,73%,55% (24/44),25% (4/16),33% (3/9),31% (11/36),55% (6/11),75% (3/4),7,47% (28/60),36% (17/47),42% (45/107),4,33% (3/9),33% (3/9),33% (6/18),"['1', '1', '3', '1']","['1', '3']",[],[],[],4.06
02.11.2022,Cerundolo J. M.,2,6,6,,,,2,1,77%,69% (25/36),45% (5/11),25% (1/4),45% (20/44),75% (12/16),67% (6/9),8,64% (30/47),53% (32/60),58% (62/107),8,67% (6/9),67% (6/9),67% (12/18),"['1', '0', '3', '4', '5', '4']","['1', '0', '3', '0', '4', '1']",[],[],[],1.22
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
28.10.2022,Melzer G.,0,3,1,,,,2,1,75%,51% (24/47),44% (7/16),50% (4/8),19% (6/32),46% (6/13),0% (0/0),5,49% (31/63),27% (12/45),40% (43/108),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.12
28.10.2022,Meligeni Alves F.,2,6,6,,,,1,0,71%,81% (26/32),54% (7/13),0% (0/0),49% (23/47),56% (9/16),50% (4/8),8,73% (33/45),51% (32/63),60% (65/108),5,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '6', '3']","['3', '1', '5', '1']",[],[],[],1.67
26.10.2022,Melzer G.,2,6,6,,,,5,4,66%,85% (28/33),59% (10/17),50% (1/2),23% (7/31),67% (14/21),100% (3/3),6,76% (38/50),40% (21/52),58% (59/102),4,90% (9/10),33% (3/9),63% (12/19),"['3', '1']","['2', '1', '4', '1']",[],[],[],3.62
26.10.2022,Varillas J. P.,0,3,4,,,,4,0,60%,77% (24/31),33% (7/21),0% (0/3),15% (5/33),41% (7/17),50% (1/2),6,60% (31/52),24% (12/50),42% (43/102),2,67% (6/9),10% (1/10),37% (7/19),[],"['2', '4']",[],[],[],1.26
CHALLENGER MEN - SINGLES :  Ambato (Ecuador),clay,header
19.10.2022,Melzer G.,0,5,6^6,,,,8,2,63%,71% (41/58),44% (15/34),67% (4/6),19% (9/47),42% (10/24),50% (1/2),4,61% (56/92),27% (19/71),46% (75/163),2,83% (10/12),8% (1/12),46% (11/24),[],"['1', '0']",[],[],[],1.57
19.10.2022,Mejia N.,2,7,7^8,,,,13,1,66%,81% (38/47),58% (14/24),50% (1/2),29% (17/58),56% (19/34),33% (2/6),5,73% (52/71),39% (36/92),54% (88/163),3,92% (11/12),17% (2/12),54% (13/24),"['7', '5']","['4', '4']",[],[],[],2.31
CHALLENGER MEN - SINGLES :  Tulln (Austria),clay,header
06.09.2022,Melzer G.,0,2,5,,,,4,2,52%,72% (21/29),37% (10/27),33% (2/6),19% (6/32),48% (15/31),17% (1/6),5,55% (31/56),33% (21/63),44% (52/119),3,60% (6/10),10% (1/10),35% (7/20),[],"['2', '0']",[],[],[],1.51
06.09.2022,Gakhov I.,2,6,7,,,,6,5,51%,81% (26/32),52% (16/31),83% (5/6),28% (8/29),63% (17/27),67% (4/6),11,67% (42/63),45% (25/56),56% (67/119),5,90% (9/10),40% (4/10),65% (13/20),"['1', '0', '4', '1']","['4', '5', '6', '5']",[],[],[],2.50
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
24.08.2022,Melzer G.,0,5,2,,,,7,5,70%,67% (30/45),47% (9/19),57% (4/7),19% (6/31),24% (5/21),0% (0/1),4,61% (39/64),21% (11/52),43% (50/116),1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],2.24
24.08.2022,Kovalik J.,2,7,6,,,,4,3,60%,81% (25/31),76% (16/21),100% (1/1),33% (15/45),53% (10/19),43% (3/7),7,79% (41/52),39% (25/64),57% (66/116),3,100% (10/10),30% (3/10),65% (13/20),"['7', '5']","['3', '1', '6', '2']",[],[],[],1.65
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
17.08.2022,Melzer G.,0,4,1,,,,1,2,52%,44% (11/25),30% (7/23),25% (2/8),36% (16/44),58% (15/26),33% (3/9),4,38% (18/48),44% (31/70),42% (49/118),2,25% (2/8),33% (3/9),29% (5/17),"['1', '0', '3', '2', '4', '5']",[],[],[],[],2.78
17.08.2022,Cachin P.,2,6,6,,,,6,3,63%,64% (28/44),42% (11/26),67% (6/9),56% (14/25),70% (16/23),75% (6/8),7,56% (39/70),63% (30/48),58% (69/118),5,67% (6/9),75% (6/8),71% (12/17),"['1', '1', '3', '3', '5', '3', '6', '4']","['3', '1', '5', '1']",[],[],[],1.41
ATP - SINGLES :  Kitzbuhel (Austria),clay,header
26.07.2022,Melzer G.,0,4,1,,,,2,3,56%,65% (13/20),38% (6/16),50% (2/4),17% (4/24),63% (5/8),50% (1/2),4,53% (19/36),28% (9/32),41% (28/68),2,67% (4/6),17% (1/6),42% (5/12),"['2', '0']",[],[],[],[],2.53
26.07.2022,Hanfmann Y.,1,6,1,,,,5,2,75%,83% (20/24),38% (3/8),50% (1/2),35% (7/20),63% (10/16),50% (2/4),9,72% (23/32),47% (17/36),59% (40/68),3,83% (5/6),33% (2/6),58% (7/12),"['1', '2', '5', '4']",[],[],[],[],1.55
ATP - SINGLES :  Kitzbuhel (Austria) - Qualification,clay,header
24.07.2022,Melzer G.,2,6,3,6,,,1,4,66%,64% (39/61),56% (18/32),67% (6/9),37% (18/49),48% (26/54),24% (4/17),5,61% (57/93),43% (44/103),52% (101/196),5,79% (11/14),31% (4/13),56% (15/27),"['3', '3', '5', '3']",[],"['2', '0', '4', '0']",[],[],1.56
24.07.2022,Gakhov I.,1,3,6,3,,,11,2,48%,63% (31/49),52% (28/54),76% (13/17),36% (22/61),44% (14/32),33% (3/9),6,57% (59/103),39% (36/93),48% (95/196),3,69% (9/13),21% (3/14),44% (12/27),"['1', '0']","['2', '0']","['1', '4']",[],[],2.42
23.07.2022,Melzer G.,2,2,6,6,,,7,4,50%,65% (34/52),57% (29/51),85% (11/13),39% (18/46),47% (14/30),44% (4/9),6,61% (63/103),42% (32/76),53% (95/179),5,83% (10/12),33% (4/12),58% (14/24),[],"['2', '1', '4', '1']","['2', '1', '5', '2']",[],[],2.65
23.07.2022,Medjedovic H.,1,6,2,2,,,6,6,61%,61% (28/46),53% (16/30),56% (5/9),35% (18/52),43% (22/51),15% (2/13),7,58% (44/76),39% (40/103),47% (84/179),3,67% (8/12),17% (2/12),42% (10/24),"['2', '0', '6', '2']",[],[],[],[],1.49
CHALLENGER MEN - SINGLES :  Tampere (Finland),clay,header
22.07.2022,Melzer G.,1,6^5,6,5,,,5,6,51%,56% (37/66),52% (33/63),67% (12/18),28% (17/61),60% (34/57),67% (6/9),6,54% (70/129),43% (51/118),49% (121/247),3,65% (11/17),35% (6/17),50% (17/34),"['1', '0']","['3', '3', '4', '4', '6', '4']","['3', '3', '5', '5']",[],[],1.75
22.07.2022,Lokoli L.,2,7^7,4,7,,,8,6,52%,72% (44/61),40% (23/57),33% (3/9),44% (29/66),48% (30/63),33% (6/18),7,57% (67/118),46% (59/129),51% (126/247),3,65% (11/17),35% (6/17),50% (17/34),"['4', '4']","['1', '0', '4', '3']","['1', '0', '5', '4', '6', '5']",[],[],2.08
20.07.2022,Melzer G.,2,6,7^7,,,,1,1,64%,78% (32/41),43% (10/23),50% (3/6),44% (17/39),51% (19/37),44% (4/9),6,66% (42/64),47% (36/76),56% (78/140),3,73% (8/11),40% (4/10),57% (12/21),"['2', '2', '5', '3']","['2', '3', '4', '5']",[],[],[],2.49
20.07.2022,Ofner S.,0,3,6^4,,,,3,1,51%,56% (22/39),49% (18/37),56% (5/9),22% (9/41),57% (13/23),50% (3/6),8,53% (40/76),34% (22/64),44% (62/140),3,60% (6/10),27% (3/11),43% (9/21),"['2', '1']","['2', '0', '5', '3']",[],[],[],1.54
19.07.2022,Melzer G.,2,6^5,6,6,,,3,2,63%,69% (40/58),56% (19/34),33% (1/3),31% (17/54),63% (27/43),45% (5/11),14,64% (59/92),43% (42/97),53% (101/189),6,87% (13/15),36% (5/14),62% (18/29),[],"['3', '1', '6', '4']","['1', '1', '3', '1', '5', '1']",[],[],1.74
19.07.2022,Moraing M.,1,7^7,4,1,,,9,4,56%,72% (39/54),37% (16/43),55% (6/11),31% (18/58),44% (15/34),67% (2/3),5,57% (55/97),36% (33/92),47% (88/189),2,64% (9/14),13% (2/15),38% (11/29),[],"['4', '5']","['1', '0']",[],[],2.05
CHALLENGER MEN - SINGLES :  Bogota (Colombia),clay,header
10.07.2022,Melzer G.,0,1,2,,,,0,2,59%,45% (13/29),35% (7/20),29% (2/7),20% (5/25),41% (7/17),100% (1/1),4,41% (20/49),29% (12/42),35% (32/91),2,29% (2/7),13% (1/8),20% (3/15),[],"['1', '5']",[],[],[],1.65
10.07.2022,Ficovich J. P.,2,6,6,,,,4,0,60%,80% (20/25),59% (10/17),0% (0/1),55% (16/29),65% (13/20),71% (5/7),11,71% (30/42),59% (29/49),65% (59/91),10,88% (7/8),71% (5/7),80% (12/15),"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],2.25
09.07.2022,Melzer G.,2,6,2,6,,,3,3,48%,87% (26/30),59% (19/32),0% (0/2),30% (13/43),49% (17/35),27% (3/11),7,73% (45/62),38% (30/78),54% (75/140),3,85% (11/13),25% (3/12),56% (14/25),"['2', '0', '5', '1']",[],"['2', '1']",[],[],1.55
09.07.2022,Zekic M.,1,1,6,4,,,6,4,55%,70% (30/43),51% (18/35),73% (8/11),13% (4/30),41% (13/32),100% (2/2),7,62% (48/78),27% (17/62),46% (65/140),5,75% (9/12),15% (2/13),44% (11/25),[],"['4', '2', '6', '2']",[],[],[],2.46
08.07.2022,Melzer G.,2,3,6,7,,,11,10,56%,83% (50/60),40% (19/48),75% (6/8),28% (19/69),63% (20/32),33% (3/9),8,64% (69/108),39% (39/101),52% (108/209),3,87% (13/15),20% (3/15),53% (16/30),[],"['3', '1']","['3', '4', '6', '5']",[],[],1.45
08.07.2022,Alvarez N.,1,6,3,5,,,5,6,68%,72% (50/69),38% (12/32),67% (6/9),17% (10/60),60% (29/48),25% (2/8),4,61% (62/101),36% (39/108),48% (101/209),3,80% (12/15),13% (2/15),47% (14/30),"['3', '1']",[],"['4', '2']",[],[],2.79
07.07.2022,Melzer G.,2,7^7,7,,,,4,5,60%,80% (32/40),74% (20/27),0% (0/1),31% (15/48),45% (17/38),17% (2/12),10,78% (52/67),37% (32/86),55% (84/153),4,92% (11/12),17% (2/12),54% (13/24),[],"['5', '5', '7', '5']",[],[],[],1.37
07.07.2022,Zhu E.,0,6^3,5,,,,13,2,56%,69% (33/48),55% (21/38),83% (10/12),20% (8/40),26% (7/27),100% (1/1),5,63% (54/86),22% (15/67),45% (69/153),3,83% (10/12),8% (1/12),46% (11/24),[],"['4', '3']",[],[],[],3.15
06.07.2022,Melzer G.,2,7,0,6,,,8,9,52%,75% (33/44),45% (18/40),33% (2/6),31% (15/49),48% (16/33),43% (3/7),6,61% (51/84),38% (31/82),49% (82/166),3,71% (10/14),23% (3/13),48% (13/27),"['4', '4', '7', '5']",[],"['3', '1']",[],[],1.34
06.07.2022,Menendez-Maceiras A.,1,5,6,3,,,4,5,60%,69% (34/49),52% (17/33),57% (4/7),25% (11/44),55% (22/40),67% (4/6),7,62% (51/82),39% (33/84),51% (84/166),6,77% (10/13),29% (4/14),52% (14/27),"['2', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],3.18
CHALLENGER MEN - SINGLES :  Cali (Colombia),clay,header
29.06.2022,Melzer G.,0,4,2,,,,4,1,58%,71% (22/31),45% (10/22),57% (4/7),28% (13/47),47% (9/19),0% (0/7),6,60% (32/53),33% (22/66),45% (54/119),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.41
29.06.2022,Chung Y.,2,6,6,,,,6,1,71%,72% (34/47),53% (10/19),100% (7/7),29% (9/31),55% (12/22),43% (3/7),6,67% (44/66),40% (21/53),55% (65/119),5,100% (9/9),33% (3/9),67% (12/18),"['4', '3']","['3', '2', '5', '2']",[],[],[],2.93
29.06.2022,Melzer G.,2,6,6,,,,2,1,55%,81% (17/21),53% (9/17),100% (1/1),60% (12/20),82% (14/17),67% (6/9),7,68% (26/38),70% (26/37),69% (52/75),12,100% (6/6),100% (6/6),100% (12/12),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.02
29.06.2022,Gomez M.,0,0,0,,,,1,3,54%,40% (8/20),18% (3/17),33% (3/9),19% (4/21),47% (8/17),0% (0/1),2,30% (11/37),32% (12/38),31% (23/75),0,0% (0/6),0% (0/6),0% (0/12),[],[],[],[],[],12.50
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
20.06.2022,Melzer G.,0,1,3,,,,1,2,79%,50% (21/42),55% (6/11),56% (5/9),22% (6/27),29% (5/17),0% (0/1),12,29,46% (6/13),4,51% (27/53),25% (11/44),39% (38/97),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.28
20.06.2022,Mmoh M.,2,6,6,,,,5,2,61%,78% (21/27),71% (12/17),100% (1/1),50% (21/42),45% (5/11),44% (4/9),20,14,86% (12/14),6,75% (33/44),49% (26/53),61% (59/97),4,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0', '6', '1']","['4', '2']",[],[],[],1.34
CHALLENGER MEN - SINGLES :  Mauthausen (Austria),clay,header
05.05.2022,Novak D.,1,2,6,,,,4,2,60%,57% (24/42),54% (15/28),73% (8/11),21% (5/24),50% (7/14),67% (2/3),6,56% (39/70),32% (12/38),47% (51/108),4,67% (6/9),25% (2/8),47% (8/17),[],"['2', '2', '4', '2']",[],[],[],1.73
05.05.2022,Melzer G.,1,6,3,,,,0,1,63%,79% (19/24),50% (7/14),33% (1/3),43% (18/42),46% (13/28),27% (3/11),7,68% (26/38),44% (31/70),53% (57/108),3,75% (6/8),33% (3/9),53% (9/17),"['2', '1', '5', '2']","['2', '1']",[],[],[],2.10
03.05.2022,Melzer G.,2,6,6,,,,2,2,61%,83% (29/35),50% (11/22),100% (1/1),33% (13/39),55% (11/20),60% (3/5),8,70% (40/57),41% (24/59),55% (64/116),4,100% (9/9),30% (3/10),63% (12/19),"['4', '3']","['4', '3', '6', '3']",[],[],[],1.71
03.05.2022,Gojo B.,0,4,3,,,,6,3,66%,67% (26/39),45% (9/20),40% (2/5),17% (6/35),50% (11/22),0% (0/1),5,59% (35/59),30% (17/57),45% (52/116),1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.09
CHALLENGER MEN - SINGLES :  Aguascalientes (Mexico),clay,header
20.04.2022,Melzer G.,1,3,6,3,,,6,6,57%,75% (38/51),45% (17/38),75% (6/8),23% (11/47),40% (16/40),17% (1/6),5,62% (55/89),31% (27/87),47% (82/176),3,85% (11/13),7% (1/14),44% (12/27),[],"['3', '1']",[],[],[],1.68
20.04.2022,Escobedo E.,2,6,3,6,,,7,6,54%,77% (36/47),60% (24/40),83% (5/6),25% (13/51),55% (21/38),25% (2/8),5,69% (60/87),38% (34/89),53% (94/176),3,93% (13/14),15% (2/13),56% (15/27),"['3', '1']",[],"['2', '0']",[],[],2.15
CHALLENGER MEN - SINGLES :  San Luis Potosi (Mexico),clay,header
13.04.2022,Melzer G.,1,6,3,6^4,,,8,6,54%,82% (46/56),50% (24/48),88% (7/8),22% (13/60),54% (21/39),40% (2/5),6,67% (70/104),34% (34/99),51% (104/203),3,93% (13/14),13% (2/15),52% (15/29),"['2', '1', '5', '2']",[],[],[],[],3.12
13.04.2022,Jarry N.,2,2,6,7^7,,,10,3,61%,78% (47/60),46% (18/39),60% (3/5),18% (10/56),50% (24/48),13% (1/8),5,66% (65/99),33% (34/104),49% (99/203),3,87% (13/15),7% (1/14),48% (14/29),[],"['5', '3']",[],[],[],1.35
CHALLENGER MEN - SINGLES :  Mexico City (Mexico),clay,header
07.04.2022,Melzer G.,0,6^4,5,,,,11,5,60%,74% (37/50),44% (15/34),75% (6/8),12% (5/43),53% (19/36),50% (1/2),4,62% (52/84),30% (24/79),47% (76/163),3,83% (10/12),8% (1/12),46% (11/24),[],"['2', '0']",[],[],[],2.86
07.04.2022,Jarry N.,2,7^7,7,,,,15,8,54%,88% (38/43),47% (17/36),50% (1/2),26% (13/50),56% (19/34),25% (2/8),6,70% (55/79),38% (32/84),53% (87/163),3,92% (11/12),17% (2/12),54% (13/24),[],"['3', '4', '6', '5']",[],[],[],1.43
06.04.2022,Melzer G.,2,6,6,,,,6,4,50%,74% (17/23),61% (14/23),100% (1/1),52% (13/25),67% (12/18),50% (5/10),6,67% (31/46),58% (25/43),63% (56/89),9,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.57
06.04.2022,Barrientos N.,0,1,1,,,,1,4,58%,48% (12/25),33% (6/18),50% (5/10),26% (6/23),39% (9/23),0% (0/1),4,42% (18/43),33% (15/46),37% (33/89),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.43
05.04.2022,Melzer G.,1,6,0,,,,4,4,57%,94% (15/16),42% (5/12),0% (0/0),33% (7/21),55% (11/20),17% (1/6),6,71% (20/28),44% (18/41),55% (38/69),3,100% (5/5),20% (1/5),60% (6/10),"['5', '4']",[],[],[],[],2.05
05.04.2022,Kozlov S.,0,4,0,,,,2,4,51%,67% (14/21),45% (9/20),83% (5/6),6% (1/16),58% (7/12),0% (0/0),4,56% (23/41),29% (8/28),45% (31/69),1,80% (4/5),0% (0/5),40% (4/10),[],[],[],[],[],1.74
CHALLENGER MEN - SINGLES :  Pereira (Colombia),clay,header
30.03.2022,Melzer G.,0,5,,,,,1,0,67%,50% (12/24),50% (6/12),0% (0/3),36% (8/22),22% (2/9),67% (2/3),5,50% (18/36),35% (11/31),43% (29/67),2,50% (3/6),33% (2/6),42% (5/12),"['1', '0', '5', '4']",[],[],[],[],3.46
30.03.2022,Bagnis F.,1,7,,,,,1,1,71%,64% (14/22),67% (6/9),33% (1/3),50% (12/24),50% (6/12),100% (3/3),8,65% (20/31),50% (18/36),57% (38/67),3,67% (4/6),50% (3/6),58% (7/12),"['3', '3', '5', '5', '7', '5']",[],[],[],[],1.30
CHALLENGER MEN - SINGLES :  Santa Cruz 2 (Bolivia),clay,header
23.03.2022,Melzer G.,0,2,3,,,,5,3,58%,67% (20/30),36% (8/22),57% (4/7),14% (4/29),31% (5/16),0% (0/0),4,54% (28/52),20% (9/45),38% (37/97),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.44
23.03.2022,Dutra Da Silva D.,2,6,6,,,,3,0,64%,86% (25/29),69% (11/16),0% (0/0),33% (10/30),64% (14/22),43% (3/7),8,80% (36/45),46% (24/52),62% (60/97),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '6', '2']","['2', '0']",[],[],[],2.73
CHALLENGER MEN - SINGLES :  Concepcion 2 (Chile),clay,header
14.03.2022,Melzer G.,1,6,3,5,,,4,5,61%,65% (37/57),58% (21/36),63% (5/8),33% (22/67),40% (17/43),14% (2/14),7,62% (58/93),37% (41/110),49% (99/203),3,80% (12/15),13% (2/15),47% (14/30),"['2', '0']",[],"['2', '0']",[],[],3.02
14.03.2022,Ugo Carabelli C.,2,3,6,7,,,4,2,61%,67% (45/67),56% (24/43),86% (12/14),35% (20/57),28% (10/36),38% (3/8),6,63% (69/110),38% (35/93),51% (104/203),3,87% (13/15),20% (3/15),53% (16/30),[],"['3', '1']","['2', '3', '6', '5']",[],[],1.37
CHALLENGER MEN - SINGLES :  Maia 2 (Portugal),clay,header
14.12.2021,Melzer G.,1,6,4,6^3,,,2,0,62%,65% (41/63),49% (19/39),50% (4/8),36% (27/76),48% (22/46),36% (4/11),5,59% (60/102),40% (49/122),49% (109/224),5,75% (12/16),25% (4/16),50% (16/32),"['1', '1', '4', '4', '6', '4']",[],"['3', '1']",[],[],1.35
14.12.2021,Oliveira G.,2,4,6,7^7,,,9,0,62%,64% (49/76),52% (24/46),64% (7/11),35% (22/63),51% (20/39),50% (4/8),8,60% (73/122),41% (42/102),51% (115/224),3,75% (12/16),25% (4/16),50% (16/32),"['1', '0', '3', '2']","['5', '4']","['2', '3']",[],[],3.14
ATP - SINGLES :  Davis Cup - World Group (World),-,header
26.11.2021,Melzer G.,1,6^5,6,5,,,3,2,72%,71% (54/76),59% (17/29),67% (4/6),24% (18/75),54% (15/28),50% (2/4),19,34,6,68% (71/105),33% (34/103),50% (105/208),3,88% (15/17),13% (2/16),52% (17/33),[],"['4', '2']","['3', '4']",[],[],3.47
26.11.2021,Lajovic D.,2,7^7,3,7,,,3,1,73%,76% (57/75),43% (12/28),50% (2/4),29% (22/76),34% (10/29),33% (2/6),22,29,6,67% (69/103),32% (34/105),50% (103/208),3,88% (14/16),12% (2/17),48% (16/33),[],[],"['3', '1', '7', '5']",[],[],1.33
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
29.10.2021,Melzer G.,0,3,3,,,,2,1,86%,55% (44/80),15% (2/13),79% (19/24),21% (7/34),50% (11/22),50% (2/4),4,49% (46/93),34% (19/56),44% (65/149),3,44% (4/9),22% (2/9),33% (6/18),"['2', '3']","['2', '2']",[],[],[],1.66
29.10.2021,Tabilo A.,2,6,6,,,,4,1,61%,79% (27/34),45% (10/22),50% (2/4),45% (36/80),77% (10/13),21% (5/24),7,66% (37/56),51% (47/93),56% (84/149),5,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '5', '3']","['1', '0', '4', '3', '6', '3']",[],[],[],2.23
