Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,175/135,151/112,21/18,3/5,-,-
2024,25/15,24/13,1/2,-,-,-
2023,41/32,37/28,4/4,-,-,-
2022,55/22,46/18,9/4,-,-,-
2021,21/20,17/17,4/2,0/1,-,-
2020,8/8,6/4,1/2,1/2,-,-
2019,5/11,4/9,1/2,-,-,-
2018,12/16,9/12,1/2,2/2,-,-
2017,7/8,7/8,-,-,-,-
2016,1/2,1/2,-,-,-,-
2015,0/1,0/1,-,-,-,-
