Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,148/150,36/42,106/102,3/5,-,3/1
2024,28/24,3/6,24/17,1/1,-,-
2023,20/31,8/11,7/16,2/3,-,3/1
2022,25/32,13/18,12/13,0/1,-,-
2021,18/13,0/1,18/12,-,-,-
2020,1/2,-,1/2,-,-,-
2019,31/20,11/4,20/16,-,-,-
2018,19/17,1/1,18/16,-,-,-
2017,0/5,-,0/5,-,-,-
2016,6/6,0/1,6/5,-,-,-
