Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,82/75,25/22,44/30,2/3,-,11/20
2024,28/20,16/8,10/9,-,-,2/3
2023,31/23,2/3,21/10,2/3,-,6/7
2022,21/28,6/8,12/10,-,-,3/10
2021,2/3,1/2,1/1,-,-,-
2018,0/1,0/1,-,-,-,-
