Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
05.08.,Te R.,2,,,,,,"['4', '5']","['4', '2', '5', '3']",[],[],[],1.22
05.08.,Markovits M.,0,,,,,,"['5', '3']","['3', '4']",[],[],[],3.91
05.06.2024,Kuhn N.,2,,,,,,"['1', '2', '3', '2']","['2', '0', '4', '2', '5', '3']",[],[],[],1.04
05.06.2024,Markovits M.,0,,,,,,"['2', '0', '5', '5']","['2', '3', '3', '4']",[],[],[],8.90
23.05.2024,Perez Sanz D.,2,,,,,,"['1', '0', '2', '1', '5', '2']","['3', '2', '6', '3']",[],[],[],-
23.05.2024,Markovits M.,0,,,,,,"['1', '1']",[],[],[],[],-
22.05.2024,Markovits M.,2,,,,,,"['2', '2', '4', '4', '6', '4']","['2', '0']","['2', '1', '4', '3', '6', '3']",[],[],6.09
22.05.2024,Gimeno Valero C.,1,,,,,,"['1', '0', '3', '2']","['1', '2', '3', '2', '6', '3']","['3', '3']",[],[],1.10
15.05.2024,Jodar R.,2,,,,,,"['2', '1', '4', '1']","['4', '3']",[],[],[],1.43
15.05.2024,Markovits M.,0,,,,,,"['3', '5']",[],[],[],[],2.68
28.03.2024,Serafini M.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '6', '3']",[],[],[],1.09
28.03.2024,Markovits M.,0,,,,,,[],[],[],[],[],6.47
26.03.2024,Markovits M.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.19
26.03.2024,Castelletti L.,0,,,,,,[],[],[],[],[],4.37
15.11.2023,Moret J.,2,,,,,,"['3', '1']","['3', '2']","['1', '1', '4', '2', '6', '2']",[],[],1.28
15.11.2023,Markovits M.,1,,,,,,[],"['3', '3', '5', '3']","['1', '0']",[],[],3.42
