Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,316/233,175/129,98/68,36/28,7/8,-
2024,23/28,9/8,11/16,1/1,2/3,-
2023,32/30,10/9,15/17,4/2,3/2,-
2022,36/26,13/10,18/10,3/3,2/3,-
2021,55/23,40/14,14/4,1/5,-,-
2020,14/13,8/6,0/2,6/5,-,-
2019,50/34,28/23,11/6,11/5,-,-
2018,42/28,19/18,17/8,6/2,-,-
2017,29/23,16/16,12/4,1/3,-,-
2016,20/14,19/12,0/1,1/1,-,-
2015,11/8,9/7,-,2/1,-,-
2014,4/4,4/4,-,-,-,-
2013,0/2,0/2,-,-,-,-
