Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,291/191,240/124,47/59,4/7,0/1,-
2024,16/16,14/13,2/3,-,-,-
2023,45/23,38/18,7/5,-,-,-
2022,12/19,7/8,5/9,0/1,0/1,-
2021,34/23,30/15,1/3,3/5,-,-
2020,27/27,19/17,7/9,1/1,-,-
2019,57/17,55/14,2/3,-,-,-
2018,32/21,19/9,13/12,-,-,-
2017,40/22,36/18,4/4,-,-,-
2016,10/11,4/3,6/8,-,-,-
2015,14/9,14/7,0/2,-,-,-
2014,2/2,2/1,0/1,-,-,-
2013,2/1,2/1,-,-,-,-
