Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/66,40/25,34/32,8/7,-,2/2
2024,20/21,10/7,8/12,2/2,-,-
2023,19/13,1/1,15/9,3/3,-,-
2022,17/10,12/5,3/3,-,-,2/2
2021,7/7,1/1,3/4,3/2,-,-
2019,3/2,-,3/2,-,-,-
2018,8/5,6/3,2/2,-,-,-
2017,2/2,2/2,-,-,-,-
2016,8/6,8/6,-,-,-,-
