Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
20.08.,Sanchez Izquierdo N.,2,,,,,,1,4,65%,68% (30/44),54% (13/24),33% (1/3),42% (26/62),54% (20/37),31% (4/13),19,38,89% (8/9),63% (43/68),46% (46/99),53% (89/167),6,0,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '4', '1']","['4', '5', '6', '5']",[],[],[],1.87
20.08.,Dedura D.,0,,,,,,1,4,63%,58% (36/62),46% (17/37),69% (9/13),32% (14/44),46% (11/24),67% (2/3),19,38,50% (1/2),54% (53/99),37% (25/68),47% (78/167),4,1,60% (6/10),20% (2/10),40% (8/20),[],"['3', '1', '6', '6']",[],[],[],1.85
18.08.,Dedura D.,2,,,,,,1,1,59%,71% (24/34),46% (11/24),92% (11/12),46% (12/26),73% (22/30),40% (6/15),18,20,100% (6/6),60% (35/58),61% (34/56),61% (69/114),8,0,86% (6/7),86% (6/7),86% (12/14),"['2', '2', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.58
18.08.,Martin A.,0,,,,,,1,9,46%,54% (14/26),27% (8/30),60% (9/15),29% (10/34),54% (13/24),8% (1/12),14,40,58% (7/12),39% (22/56),40% (23/58),39% (45/114),2,0,14% (1/7),14% (1/7),14% (2/14),"['2', '1']",[],[],[],[],19.5
05.08.,Gaubas V.,2,,,,,,0,0,69%,69% (24/35),63% (10/16),0% (0/1),45% (23/51),62% (8/13),44% (4/9),20,30,80% (4/5),67% (34/51),48% (30/62),57% (64/113),5,0,89% (8/9),44% (4/9),67% (12/18),"['3', '2', '5', '2']","['2', '1', '4', '1']",[],[],[],1.34
05.08.,Dedura D.,0,,,,,,0,0,80%,55% (28/51),38% (5/13),56% (5/9),31% (11/35),38% (6/16),100% (1/1),7,31,50% (2/4),52% (32/62),33% (17/51),43% (49/113),5,2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '4']",[],[],[],3.08
31.07.,Gombos N.,2,,,,,,7,5,54%,61% (43/70),55% (33/60),58% (7/12),39% (38/98),45% (17/38),36% (5/14),58% (76/130),40% (55/136),49% (131/266),7,0,72% (13/18),28% (5/18),50% (18/36),"['2', '1']","['1', '1', '3', '3']","['3', '3', '7', '5']",[],[],1.48
31.07.,Dedura D.,1,,,,,,4,3,72%,61% (60/98),55% (21/38),64% (9/14),39% (27/70),45% (27/60),42% (5/12),60% (81/136),42% (54/130),51% (135/266),3,2,72% (13/18),28% (5/18),50% (18/36),"['2', '2']","['1', '0', '2', '1', '6', '5']","['1', '0']",[],[],2.68
29.07.,Dedura D.,2,,,,,,1,2,72%,60% (38/63),42% (10/24),50% (5/10),46% (24/52),63% (25/40),40% (8/20),55% (48/87),53% (49/92),54% (97/179),7,0,64% (9/14),57% (8/14),61% (17/28),"['2', '0', '3', '1', '5', '1']","['1', '0', '3', '4', '5', '4']","['4', '3', '6', '3']",[],[],1.87
29.07.,Berrettini J.,1,,,,,,4,4,57%,54% (28/52),38% (15/40),60% (12/20),40% (25/63),58% (14/24),50% (5/10),47% (43/92),45% (39/87),46% (82/179),3,0,43% (6/14),36% (5/14),39% (11/28),"['1', '2']","['1', '1', '4', '2', '5', '5', '7', '5']",[],[],[],1.85
09.07.,Navone M.,2,,,,,,0,1,73%,69% (22/32),67% (8/12),67% (2/3),53% (18/34),70% (14/20),60% (6/10),68% (30/44),59% (32/54),63% (62/98),6,0,86% (6/7),75% (6/8),80% (12/15),"['2', '1', '4', '1', '6', '1']","['3', '1', '5', '1', '6', '2']",[],[],[],1.10
09.07.,Dedura D.,0,,,,,,0,4,63%,47% (16/34),30% (6/20),40% (4/10),31% (10/32),33% (4/12),33% (1/3),41% (22/54),32% (14/44),37% (36/98),4,0,25% (2/8),14% (1/7),20% (3/15),[],"['2', '5']",[],[],[],5.90
08.07.,Dedura D.,2,,,,,,1,1,64%,70% (30/43),46% (11/24),80% (4/5),39% (17/44),63% (15/24),67% (4/6),61% (41/67),47% (32/68),54% (73/135),8,0,89% (8/9),44% (4/9),67% (12/18),"['2', '0', '4', '2']","['2', '1', '6', '3']",[],[],[],2.48
08.07.,Ymer E.,0,,,,,,1,4,65%,61% (27/44),38% (9/24),33% (2/6),30% (13/43),54% (13/24),20% (1/5),53% (36/68),39% (26/67),46% (62/135),2,1,56% (5/9),11% (1/9),33% (6/18),"['2', '3']",[],[],[],[],1.50
01.07.,Brunclik P.,2,,,,,,[],"['4', '2']","['1', '0', '3', '0', '5', '0']",[],[],1.75
01.07.,Dedura D.,1,,,,,,"['2', '1', '4', '1']",[],[],[],[],1.96
23.06.,Gea A.,2,,,,,,5,1,58%,86% (31/36),62% (16/26),0% (0/1),43% (16/37),41% (9/22),43% (3/7),76% (47/62),42% (25/59),60% (72/121),10,0,90% (9/10),33% (3/9),63% (12/19),"['2', '1']","['2', '0', '5', '1']",[],[],[],1.62
23.06.,Dedura D.,0,,,,,,1,0,63%,57% (21/37),59% (13/22),57% (4/7),14% (5/36),38% (10/26),100% (1/1),58% (34/59),24% (15/62),40% (49/121),0,0,67% (6/9),10% (1/10),37% (7/19),"['4', '4']",[],[],[],[],2.21
17.06.,Martineau M.,2,,,,,,2,3,60%,65% (24/37),52% (13/25),67% (4/6),54% (20/37),58% (11/19),56% (5/9),60% (37/62),55% (31/56),58% (68/118),7,0,78% (7/9),63% (5/8),71% (12/17),"['3', '1', '4', '2']","['1', '0', '3', '0', '5', '2']",[],[],[],2.25
17.06.,Dedura D.,0,,,,,,1,1,66%,46% (17/37),42% (8/19),44% (4/9),35% (13/37),48% (12/25),33% (2/6),45% (25/56),40% (25/62),42% (50/118),3,1,38% (3/8),22% (2/9),29% (5/17),"['2', '3']","['2', '4']",[],[],[],1.65
16.06.,Dedura D.,2,,,,,,1,3,62%,66% (27/41),64% (16/25),67% (4/6),39% (19/49),59% (16/27),36% (4/11),65% (43/66),46% (35/76),55% (78/142),7,0,82% (9/11),36% (4/11),59% (13/22),"['1', '2', '4', '3']","['1', '0', '6', '5']",[],[],[],1.42
16.06.,Rosenkranz M.,0,,,,,,5,6,64%,61% (30/49),41% (11/27),64% (7/11),34% (14/41),36% (9/25),33% (2/6),54% (41/76),35% (23/66),45% (64/142),3,0,64% (7/11),18% (2/11),41% (9/22),"['2', '0']","['1', '1']",[],[],[],2.73
15.06.,Dedura D.,2,,,,,,3,3,72%,86% (24/28),36% (4/11),100% (4/4),58% (22/38),67% (10/15),75% (6/8),72% (28/39),60% (32/53),65% (60/92),7,0,100% (6/6),86% (6/7),92% (12/13),"['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.01
15.06.,Maamoun K.M.,0,,,,,,1,1,72%,42% (16/38),33% (5/15),25% (2/8),14% (4/28),64% (7/11),0% (0/4),40% (21/53),28% (11/39),35% (32/92),3,0,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],11.20
05.06.,Nava E.,2,,,,,,6,2,61%,76% (28/37),63% (15/24),0% (0/0),25% (11/44),57% (8/14),50% (2/4),70% (43/61),33% (19/58),52% (62/119),6,0,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['2', '1']",[],[],[],1.19
05.06.,Dedura D.,0,,,,,,1,3,76%,75% (33/44),43% (6/14),50% (2/4),24% (9/37),38% (9/24),0% (0/0),67% (39/58),30% (18/61),48% (57/119),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],4.36
03.06.,Dedura D.,2,,,,,,1,4,52%,56% (22/39),61% (22/36),25% (1/4),32% (19/59),72% (18/25),56% (5/9),59% (44/75),44% (37/84),51% (81/159),7,0,75% (9/12),42% (5/12),58% (14/24),"['1', '1', '7', '5']","['2', '0', '4', '2', '7', '5']",[],[],[],2.31
03.06.,Squire H.,0,,,,,,5,10,70%,68% (40/59),28% (7/25),44% (4/9),44% (17/39),39% (14/36),75% (3/4),56% (47/84),41% (31/75),49% (78/159),3,2,58% (7/12),25% (3/12),42% (10/24),"['1', '0']","['2', '3', '3', '4']",[],[],[],1.57
31.05.,Barrena A.,2,,,,,,"['1', '2', '3', '2', '6', '3']","['2', '0', '3', '1', '5', '1']",[],[],[],1.63
31.05.,Dedura D.,0,,,,,,"['2', '0']","['1', '2', '2', '5']",[],[],[],2.16
30.05.,Dedura D.,2,,,,,,"['4', '4']","['1', '0', '4', '1']",[],[],[],1.83
30.05.,Karol M.,0,,,,,,"['1', '0']",[],[],[],[],1.87
29.05.,Dedura D.,2,,,,,,"['1', '1', '4', '2']","['3', '4']","['3', '3', '4', '4', '6', '4']",[],[],1.13
29.05.,Ujvary M.,1,,,,,,"['1', '0']","['2', '0', '5', '3']","['1', '0', '4', '3']",[],[],5.00
28.05.,Dedura D.,2,,,,,,"['2', '0', '4', '0', '7', '5']","['2', '0', '5', '1']",[],[],[],1.07
28.05.,Zick S.,0,,,,,,"['1', '4', '3', '4']",[],[],[],[],6.80
27.05.,Dedura D.,2,,,,,,"['2', '0', '3', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.05
27.05.,Baum S.,0,,,,,,"['1', '2']",[],[],[],[],7.90
