Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES :  M15 Sharm ElSheikh 18 (Egypt),hard,header
ITF MEN - SINGLES :  M15 Sharm ElSheikh 17 (Egypt),hard,header
CHALLENGER MEN - SINGLES :  Olbia (Italy) - Qualification,hard,header
09.01.2023,Moraing M.,2,6,6,,,,8,2,58%,76% (28/37),56% (15/27),50% (1/2),32% (14/44),57% (12/21),50% (3/6),5,67% (43/64),40% (26/65),53% (69/129),5,90% (9/10),30% (3/10),60% (12/20),"['2', '1', '4', '1']","['3', '2']",[],[],[],1.64
09.01.2023,Sasikumar M.,0,4,4,,,,9,2,68%,68% (30/44),43% (9/21),50% (3/6),24% (9/37),44% (12/27),50% (1/2),4,60% (39/65),33% (21/64),47% (60/129),3,70% (7/10),10% (1/10),40% (8/20),"['3', '5']",[],[],[],[],2.18
CHALLENGER MEN - SINGLES :  Nonthaburi (Thailand),hard,header
04.01.2023,Moraing M.,0,6^5,4,,,,7,3,66%,73% (32/44),52% (12/23),71% (5/7),14% (6/42),47% (9/19),100% (1/1),8,66% (44/67),23% (14/60),46% (58/127),3,82% (9/11),9% (1/11),45% (10/22),[],"['2', '2']",[],[],[],2.29
04.01.2023,Purcell M.,2,7^7,6,,,,12,2,69%,86% (36/42),53% (10/19),0% (0/1),27% (12/44),48% (11/23),29% (2/7),7,77% (46/60),34% (23/67),54% (69/127),3,91% (10/11),18% (2/11),55% (12/22),[],"['1', '0', '4', '3']",[],[],[],1.58
03.01.2023,Moraing M.,2,7,6^5,6,,,16,6,53%,75% (41/55),52% (25/48),63% (5/8),36% (26/73),52% (27/52),42% (5/12),4,64% (66/103),42% (53/125),52% (119/228),4,82% (14/17),31% (5/16),58% (19/33),"['5', '4', '6', '5']","['1', '0', '5', '4']","['2', '0']",[],[],2.67
03.01.2023,Pouille L.,1,5,7^7,3,,,16,7,58%,64% (47/73),48% (25/52),58% (7/12),25% (14/55),48% (23/48),38% (3/8),8,58% (72/125),36% (37/103),48% (109/228),3,69% (11/16),18% (3/17),42% (14/33),"['5', '5']","['2', '2', '5', '5']",[],[],[],1.44
CHALLENGER MEN - SINGLES :  Hamburg (Germany),hard,header
17.10.2022,Moraing M.,0,6^1,0,,,,3,1,55%,67% (16/24),50% (10/20),0% (0/2),36% (9/25),33% (8/24),14% (1/7),7,59% (26/44),35% (17/49),46% (43/93),1,71% (5/7),17% (1/6),46% (6/13),"['1', '0']",[],[],[],[],1.57
17.10.2022,Kuhn N.,1,7^7,1,,,,1,0,51%,64% (16/25),67% (16/24),86% (6/7),33% (8/24),50% (10/20),100% (2/2),10,65% (32/49),41% (18/44),54% (50/93),2,83% (5/6),29% (2/7),54% (7/13),"['1', '1']","['1', '0']",[],[],[],2.31
CHALLENGER MEN - SINGLES :  Ismaning (Germany),hard,header
11.10.2022,Moraing M.,0,2,4,,,,7,4,67%,73% (22/30),47% (7/15),25% (1/4),27% (8/30),23% (5/22),0% (0/2),5,64% (29/45),25% (13/52),43% (42/97),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.97
11.10.2022,Sachko V.,2,6,6,,,,9,1,58%,73% (22/30),77% (17/22),100% (2/2),27% (8/30),53% (8/15),75% (3/4),7,75% (39/52),36% (16/45),57% (55/97),4,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '3', '0']","['3', '2']",[],[],[],1.77
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
25.08.2022,Moraing M.,0,5,0,,,,5,5,44%,80% (16/20),40% (10/25),50% (2/4),19% (3/16),50% (10/20),50% (1/2),4,58% (26/45),36% (13/36),48% (39/81),2,67% (4/6),17% (1/6),42% (5/12),"['5', '3']",[],[],[],[],2.07
25.08.2022,Brancaccio R.,1,7,0,,,,3,4,44%,81% (13/16),50% (10/20),50% (1/2),20% (4/20),60% (15/25),50% (2/4),8,64% (23/36),42% (19/45),52% (42/81),4,83% (5/6),33% (2/6),58% (7/12),"['4', '5', '6', '5']",[],[],[],[],1.73
24.08.2022,Moraing M.,2,6,6,,,,10,1,56%,83% (20/24),74% (14/19),100% (3/3),41% (13/32),58% (11/19),67% (4/6),7,79% (34/43),47% (24/51),62% (58/94),7,100% (8/8),50% (4/8),75% (12/16),"['4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.76
24.08.2022,Ficovich J. P.,0,3,1,,,,4,1,63%,59% (19/32),42% (8/19),33% (2/6),17% (4/24),26% (5/19),0% (0/3),7,53% (27/51),21% (9/43),38% (36/94),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.02
CHALLENGER MEN - SINGLES :  Meerbusch (Germany),clay,header
12.08.2022,Moraing M.,0,4,0,,,,2,0,45%,48% (11/23),43% (12/28),29% (2/7),21% (6/28),36% (5/14),33% (1/3),4,45% (23/51),26% (11/42),37% (34/93),2,38% (3/8),13% (1/8),25% (4/16),"['4', '3']",[],[],[],[],1.59
12.08.2022,Tabur C.,2,6,6,,,,3,1,67%,79% (22/28),64% (9/14),67% (2/3),52% (12/23),57% (16/28),71% (5/7),10,74% (31/42),55% (28/51),63% (59/93),9,88% (7/8),63% (5/8),75% (12/16),"['4', '4', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],[],2.32
11.08.2022,Moraing M.,2,6^5,6,6,,,13,6,51%,89% (39/44),45% (19/42),78% (7/9),30% (16/53),62% (34/55),32% (6/19),6,67% (58/86),46% (50/108),56% (108/194),3,86% (12/14),43% (6/14),64% (18/28),"['5', '5']","['1', '0', '2', '1', '5', '2']","['2', '1', '5', '2']",[],[],1.98
11.08.2022,Milojevic N.,1,7^7,2,2,,,5,7,49%,70% (37/53),38% (21/55),68% (13/19),11% (5/44),55% (23/42),22% (2/9),5,54% (58/108),33% (28/86),44% (86/194),3,57% (8/14),14% (2/14),36% (10/28),"['4', '3']","['1', '1']",[],[],[],1.79
09.08.2022,Moraing M.,2,4,6,6,,,7,2,59%,73% (36/49),53% (18/34),50% (3/6),35% (23/66),53% (21/40),29% (4/14),8,65% (54/83),42% (44/106),52% (98/189),3,80% (12/15),27% (4/15),53% (16/30),"['2', '3', '3', '4']","['2', '1']","['2', '1']",[],[],1.66
09.08.2022,Gerch L.,1,6,4,4,,,7,9,62%,65% (43/66),48% (19/40),71% (10/14),27% (13/49),47% (16/34),50% (3/6),10,58% (62/106),35% (29/83),48% (91/189),3,73% (11/15),20% (3/15),47% (14/30),"['3', '1', '4', '2', '6', '4']",[],[],[],[],2.14
CHALLENGER MEN - SINGLES :  Zug (Switzerland),clay,header
26.07.2022,Moraing M.,0,3,6^4,,,,6,1,66%,78% (32/41),57% (12/21),80% (4/5),24% (11/46),29% (7/24),0% (0/5),7,71% (44/62),26% (18/70),47% (62/132),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.85
26.07.2022,Mayot H.,2,6,7^7,,,,10,1,66%,76% (35/46),71% (17/24),100% (5/5),22% (9/41),43% (9/21),20% (1/5),7,74% (52/70),29% (18/62),53% (70/132),3,100% (11/11),10% (1/10),57% (12/21),"['4', '2']",[],[],[],[],1.91
CHALLENGER MEN - SINGLES :  Tampere (Finland),clay,header
19.07.2022,Moraing M.,1,7^7,4,1,,,9,4,56%,72% (39/54),37% (16/43),55% (6/11),31% (18/58),44% (15/34),67% (2/3),5,57% (55/97),36% (33/92),47% (88/189),2,64% (9/14),13% (2/15),38% (11/29),[],"['4', '5']","['1', '0']",[],[],2.05
19.07.2022,Melzer G.,2,6^5,6,6,,,3,2,63%,69% (40/58),56% (19/34),33% (1/3),31% (17/54),63% (27/43),45% (5/11),14,64% (59/92),43% (42/97),53% (101/189),6,87% (13/15),36% (5/14),62% (18/29),[],"['3', '1', '6', '4']","['1', '1', '3', '1', '5', '1']",[],[],1.74
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header
14.07.2022,Moraing M.,0,3,6^6,,,,8,7,50%,76% (32/42),43% (18/42),70% (7/10),22% (11/49),48% (10/21),20% (1/5),5,60% (50/84),30% (21/70),46% (71/154),2,73% (8/11),10% (1/10),43% (9/21),[],"['3', '4']",[],[],[],1.69
14.07.2022,Sachko V.,2,6,7^8,,,,4,1,70%,78% (38/49),52% (11/21),80% (4/5),24% (10/42),57% (24/42),30% (3/10),7,70% (49/70),40% (34/84),54% (83/154),3,90% (9/10),27% (3/11),57% (12/21),"['3', '2', '6', '3']","['4', '2']",[],[],[],2.18
12.07.2022,Moraing M.,2,6,6,,,,10,2,63%,82% (31/38),41% (9/22),50% (1/2),35% (14/40),50% (12/24),50% (3/6),6,67% (40/60),41% (26/64),53% (66/124),5,90% (9/10),30% (3/10),60% (12/20),"['3', '4', '5', '4']","['3', '2']",[],[],[],2.68
12.07.2022,Kuzmanov D.,0,4,4,,,,3,4,63%,65% (26/40),50% (12/24),50% (3/6),18% (7/38),59% (13/22),50% (1/2),6,59% (38/64),33% (20/60),47% (58/124),3,70% (7/10),10% (1/10),40% (8/20),"['2', '0']",[],[],[],[],1.46
CHALLENGER MEN - SINGLES :  Braunschweig (Germany),clay,header
06.07.2022,Moraing M.,0,2,5,,,,4,8,46%,71% (22/31),33% (12/36),17% (1/6),37% (20/54),50% (9/18),40% (2/5),5,51% (34/67),40% (29/72),45% (63/139),3,50% (5/10),20% (2/10),35% (7/20),"['2', '3']","['2', '1']",[],[],[],4.14
06.07.2022,Coria F.,2,6,7,,,,3,1,75%,63% (34/54),50% (9/18),60% (3/5),29% (9/31),67% (24/36),83% (5/6),5,60% (43/72),49% (33/67),55% (76/139),4,80% (8/10),50% (5/10),65% (13/20),"['2', '0', '4', '2', '6', '2']","['3', '3', '7', '5']",[],[],[],1.24
05.07.2022,Moraing M.,2,7^8,6,,,,10,5,63%,78% (38/49),41% (12/29),71% (5/7),35% (16/46),48% (15/31),50% (3/6),7,64% (50/78),40% (31/77),52% (81/155),3,82% (9/11),27% (3/11),55% (12/22),"['1', '1', '3', '3']","['4', '3']",[],[],[],2.42
05.07.2022,Travaglia S.,0,6^6,4,,,,6,2,60%,65% (30/46),52% (16/31),50% (3/6),22% (11/49),59% (17/29),29% (2/7),4,60% (46/77),36% (28/78),48% (74/155),2,73% (8/11),18% (2/11),45% (10/22),"['1', '0', '3', '2']",[],[],[],[],1.55
CHALLENGER MEN - SINGLES :  Luedenscheid (Germany),clay,header
28.06.2022,Moraing M.,0,6^9,3,,,,4,4,61%,76% (32/42),33% (9/27),25% (1/4),24% (12/50),59% (16/27),50% (2/4),5,59% (41/69),36% (28/77),47% (68/146),3,70% (7/10),18% (2/11),43% (9/21),"['2', '2']","['2', '1']",[],[],[],2.18
28.06.2022,Krutykh O.,2,7^11,6,,,,7,3,65%,76% (38/50),41% (11/27),50% (2/4),24% (10/42),67% (18/27),75% (3/4),8,64% (49/77),41% (28/69),53% (77/146),3,82% (9/11),30% (3/10),57% (12/21),"['1', '0']","['2', '2', '5', '3']",[],[],[],1.66
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
20.06.2022,Moraing M.,0,2,0,,,,5,6,46%,67% (12/18),19% (4/21),50% (5/10),18% (4/22),29% (4/14),0% (0/0),14,18,33% (5/15),4,41% (16/39),22% (8/36),32% (24/75),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.80
20.06.2022,Piros Z.,2,6,6,,,,6,2,61%,82% (18/22),71% (10/14),0% (0/0),33% (6/18),81% (17/21),50% (5/10),17,7,78% (7/9),8,78% (28/36),59% (23/39),68% (51/75),7,100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],2.06
ATP - SINGLES :  Halle (Germany) - Qualification,grass,header
