Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,194/173,146/128,37/31,6/13,1/1,4/0
2024,17/7,17/7,-,-,-,-
2023,29/23,24/21,5/2,-,-,-
2022,26/21,14/17,8/3,0/1,-,4/0
2021,38/31,28/19,8/7,1/4,1/1,-
2020,2/3,2/2,-,0/1,-,-
2019,21/28,18/22,3/6,-,-,-
2018,30/25,22/17,8/8,-,-,-
2017,12/20,11/15,-,1/5,-,-
2016,18/14,9/7,5/5,4/2,-,-
2015,1/1,1/1,-,-,-,-
