Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,15/11,3/2,4/2,8/7,-,-
2023,4/2,-,-,4/2,-,-
2022,2/1,-,-,2/1,-,-
2021,6/3,-,4/2,2/1,-,-
2019,2/2,2/1,-,0/1,-,-
2018,1/2,1/1,-,0/1,-,-
2017,0/1,-,-,0/1,-,-
