Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,258/152,183/101,48/26,23/16,3/6,1/3
2024,21/26,6/9,14/11,0/1,1/4,0/1
2023,50/29,34/13,7/5,6/8,2/2,1/1
2022,48/19,31/12,10/3,7/4,-,-
2021,47/21,33/16,4/2,10/2,-,0/1
2020,14/7,8/5,6/2,-,-,-
2019,44/21,42/20,2/1,-,-,-
2018,24/13,19/11,5/2,-,-,-
2017,3/8,3/7,-,0/1,-,-
2016,7/8,7/8,-,-,-,-
