Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,34/27,21/16,13/9,0/2,-,-
2024,15/7,15/7,-,-,-,-
2023,11/6,0/1,11/5,-,-,-
2021,1/1,1/1,-,-,-,-
2020,4/4,3/2,1/2,-,-,-
2019,2/7,1/3,1/2,0/2,-,-
2017,1/1,1/1,-,-,-,-
2016,0/1,0/1,-,-,-,-
