Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,78/87,78/80,0/2,0/5,-,-
2024,21/22,21/20,-,0/2,-,-
2023,16/22,16/22,-,-,-,-
2022,10/10,10/9,0/1,-,-,-
2021,21/17,21/14,0/1,0/2,-,-
2020,0/4,0/3,-,0/1,-,-
2019,4/5,4/5,-,-,-,-
2018,6/7,6/7,-,-,-,-
