Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,88/54,50/38,25/9,9/6,-,4/1
2024,30/14,11/8,16/5,3/1,-,-
2023,30/16,15/9,9/4,2/2,-,4/1
2022,15/11,12/10,-,3/1,-,-
2021,6/8,5/6,-,1/2,-,-
2019,4/2,4/2,-,-,-,-
2018,3/3,3/3,-,-,-,-
