Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,3/16,0/6,3/9,0/1,-,-
2024,0/5,0/3,0/2,-,-,-
2023,3/10,0/2,3/7,0/1,-,-
2021,0/1,0/1,-,-,-,-
