Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,98/80,20/19,78/60,0/1,-,-
2024,21/15,2/1,19/13,0/1,-,-
2023,33/24,15/12,18/12,-,-,-
2022,22/14,-,22/14,-,-,-
2021,8/8,0/2,8/6,-,-,-
2019,7/7,3/3,4/4,-,-,-
2018,7/9,0/1,7/8,-,-,-
2017,0/3,-,0/3,-,-,-
