Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
01.09.2024,Exsted M.,1,,,,,,[],"['4', '2', '6', '2']","['3', '5', '5', '5', '6', '6']",[],[],-
08.07.2024,Rapagnetta D.,2,,,,,,"['3', '4']","['6', '4']",[],[],[],-
08.07.2024,Karahan A.,0,,,,,,"['4', '2']",[],[],[],[],-
03.06.2024,Rice K.,2,,,,,,"['3', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],-
03.06.2024,Karahan A.,0,,,,,,"['5', '5']",[],[],[],[],-
24.01.2024,Woestendick C.,2,,,,,,"['4', '2']",[],"['5', '3', '7', '5']",[],[],-
24.01.2024,Karahan A.,1,,,,,,"['4', '5']","['2', '0', '4', '0']","['4', '5']",[],[],-
23.01.2024,Karahan A.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '3', '0']",[],[],[],-
23.01.2024,Camus C.,0,,,,,,[],[],[],[],[],-
21.01.2024,Karahan A.,2,,,,,,"['7', '5']","['3', '1']",[],[],[],-
21.01.2024,Jovanovski D.,0,,,,,,[],[],[],[],[],-
12.09.2023,Draxl L.,2,,,,,,"['1', '0', '4', '3', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.04
12.09.2023,Karahan A.,0,,,,,,"['1', '1', '4', '4']",[],[],[],[],9.25
03.09.2023,Horovitz R.,2,,,,,,[],"['3', '1', '5', '1', '6', '2']","['3', '3', '4', '4', '6', '4']",[],[],-
03.09.2023,Karahan A.,1,,,,,,"['4', '2']","['2', '5']","['1', '0', '4', '3']",[],[],-
01.09.2023,Karahan A.,2,,,,,,"['1', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],-
01.09.2023,Iakubenko V.,0,,,,,,"['1', '0']",[],[],[],[],-
31.08.2023,Karahan A.,2,,,,,,"['2', '3', '4', '3']","['2', '0']","['1', '0', '3', '1', '4', '1', '5', '3', '6', '3', '8', '4', '10', '6']",[],[],-
31.08.2023,Hattori R.,1,,,,,,"['2', '0', '4', '4']",[],"['1', '1', '2', '4', '3', '4', '4', '7']",[],[],-
01.06.2023,Majdandzic M.,2,,,,,,"['1', '0']","['2', '1']","['3', '2', '5', '2']",[],[],-
01.06.2023,Karahan A.,1,,,,,,[],"['2', '2', '6', '4']",[],[],[],-
23.01.2023,Blockx A.,2,,,,,,"['2', '1']","['5', '4']",[],[],[],-
23.01.2023,Karahan A.,0,,,,,,[],[],[],[],[],-
21.01.2023,Karahan A.,2,,,,,,"['3', '3', '6', '6']","['2', '1', '6', '5']",[],[],[],-
21.01.2023,Kriznik M.,0,,,,,,"['3', '2', '6', '5']","['3', '3']",[],[],[],-
