Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,65/29,11/7,38/14,1/1,-,15/7
2024,9/4,0/1,9/3,-,-,-
2023,30/12,9/3,14/6,1/1,-,6/2
2022,13/7,-,4/2,-,-,9/5
2021,10/2,-,10/2,-,-,-
2019,0/1,0/1,-,-,-,-
2018,3/3,2/2,1/1,-,-,-
