Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/30,32/26,2/3,-,-,1/1
2024,15/10,15/10,-,-,-,-
2023,5/8,4/6,1/2,-,-,-
2022,1/2,0/1,-,-,-,1/1
2021,1/1,1/1,-,-,-,-
2018,1/1,-,1/1,-,-,-
2016,4/3,4/3,-,-,-,-
2015,8/5,8/5,-,-,-,-
