Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,73/71,16/24,53/42,1/4,-,3/1
2024,7/10,3/2,3/4,1/4,-,-
2023,15/14,8/5,7/9,-,-,-
2022,37/25,5/12,29/12,-,-,3/1
2021,7/12,0/5,7/7,-,-,-
2020,1/2,-,1/2,-,-,-
2019,6/7,-,6/7,-,-,-
2017,0/1,-,0/1,-,-,-
