Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
15.07.,Shimizu Y.,2,,,,,,4,4,50%,61% (23/38),61% (23/38),0% (0/4),36% (28/77),53% (19/36),33% (4/12),26,44,50% (3/6),61% (46/76),42% (47/113),49% (93/189),7,4,71% (10/14),27% (4/15),48% (14/29),"['3', '2', '5', '4']",[],"['5', '5', '7', '5']",[],[],1.63
15.07.,Wu Tung-Lin,1,,,,,,4,2,68%,64% (49/77),47% (17/36),67% (8/12),39% (15/38),39% (15/38),100% (4/4),25,56,84% (16/19),58% (66/113),39% (30/76),51% (96/189),3,0,73% (11/15),29% (4/14),52% (15/29),"['4', '4']","['2', '0', '4', '0']","['3', '2']",[],[],2.19
12.07.,Blockx A.,2,,,,,,2,2,67%,68% (28/41),35% (7/20),70% (7/10),53% (17/32),59% (13/22),75% (6/8),15,24,63% (5/8),57% (35/61),56% (30/54),57% (65/115),6,0,67% (6/9),67% (6/9),67% (12/18),"['3', '1', '4', '2', '6', '2']","['2', '2', '4', '2', '6', '4']",[],[],[],1.31
12.07.,Shimizu Y.,0,,,,,,0,1,59%,47% (15/32),41% (9/22),25% (2/8),32% (13/41),65% (13/20),30% (3/10),12,31,57% (8/14),44% (24/54),43% (26/61),43% (50/115),4,1,33% (3/9),33% (3/9),33% (6/18),"['2', '3']","['1', '0', '3', '4']",[],[],[],3.27
10.07.,Shimizu Y.,2,,,,,,4,3,63%,81% (26/32),53% (10/19),50% (1/2),42% (13/31),54% (15/28),80% (4/5),10,21,100% (4/4),71% (36/51),47% (28/59),58% (64/110),7,0,89% (8/9),40% (4/10),63% (12/19),"['2', '1', '5', '4']","['1', '0', '6', '3']",[],[],[],1.38
10.07.,Bouzige M.,0,,,,,,6,1,53%,58% (18/31),46% (13/28),20% (1/5),19% (6/32),47% (9/19),50% (1/2),16,31,60% (3/5),53% (31/59),29% (15/51),42% (46/110),3,0,60% (6/10),11% (1/9),37% (7/19),"['3', '3']",[],[],[],[],2.90
09.07.,Shimizu Y.,2,,,,,,3,4,68%,68% (51/75),46% (16/35),33% (3/9),30% (25/84),59% (20/34),44% (4/9),21,57,76% (13/17),61% (67/110),38% (45/118),49% (112/228),7,5,63% (10/16),25% (4/16),44% (14/32),[],"['2', '0', '3', '1', '5', '5']","['4', '5']",[],[],2.25
09.07.,Sell K.,1,,,,,,3,6,71%,70% (59/84),41% (14/34),56% (5/9),32% (24/75),54% (19/35),67% (6/9),24,72,79% (11/14),62% (73/118),39% (43/110),51% (116/228),3,0,75% (12/16),38% (6/16),56% (18/32),"['1', '0', '4', '1']","['1', '2', '3', '4', '5', '4']","['5', '3']",[],[],1.60
23.06.,Gaubas V.,2,,,,,,4,2,75%,67% (52/78),54% (14/26),75% (6/8),30% (20/66),55% (16/29),57% (4/7),33,26,65% (17/26),63% (66/104),38% (36/95),51% (102/199),6,0,88% (14/16),25% (4/16),56% (18/32),3321,"['2', '2', '6', '6']","['5', '4']","['4', '3']",[],[],1.74
23.06.,Shimizu Y.,1,,,,,,4,2,69%,70% (46/66),45% (13/29),43% (3/7),33% (26/78),46% (12/26),25% (2/8),27,30,69% (25/36),62% (59/95),37% (38/104),49% (97/199),4,0,75% (12/16),13% (2/16),44% (14/32),3276,"['1', '0', '6', '5']",[],[],[],[],2.10
04.06.,Zhou Y.,2,,,,,,6,2,54%,75% (21/28),46% (11/24),25% (1/4),43% (20/46),75% (15/20),63% (5/8),62% (32/52),53% (35/66),57% (67/118),5,0,70% (7/10),56% (5/9),63% (12/19),"['3', '1']","['1', '0', '3', '0', '4', '1', '5', '2']",[],[],[],2.16
04.06.,Shimizu Y.,0,,,,,,0,3,70%,57% (26/46),25% (5/20),38% (3/8),25% (7/28),54% (13/24),75% (3/4),47% (31/66),38% (20/52),43% (51/118),5,1,44% (4/9),30% (3/10),37% (7/19),[],"['1', '3', '2', '4', '3', '5']",[],[],[],1.65
03.06.,Shimizu Y.,2,,,,,,7,4,63%,67% (33/49),48% (14/29),56% (5/9),41% (20/49),52% (23/44),38% (6/16),60% (47/78),46% (43/93),53% (90/171),5,0,69% (9/13),46% (6/13),58% (15/26),[],"['2', '0', '3', '1', '5', '1', '6', '2']","['2', '2', '4', '2']",[],[],1.23
03.06.,Tudorica A. N.,1,,,,,,1,4,53%,59% (29/49),48% (21/44),63% (10/16),33% (16/49),52% (15/29),44% (4/9),54% (50/93),40% (31/78),47% (81/171),5,0,54% (7/13),31% (4/13),42% (11/26),"['5', '3']","['1', '2', '2', '5']","['2', '1']",[],[],3.90
29.05.,Martin A.,2,,,,,,1,2,64%,80% (28/35),55% (11/20),100% (1/1),39% (13/33),60% (9/15),60% (3/5),71% (39/55),46% (22/48),59% (61/103),9,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['5', '4']",[],[],[],1.83
29.05.,Shimizu Y.,0,,,,,,0,0,69%,61% (20/33),40% (6/15),40% (2/5),20% (7/35),45% (9/20),0% (0/1),54% (26/48),29% (16/55),41% (42/103),1,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.89
28.05.,Shimizu Y.,2,,,,,,1,0,64%,77% (33/43),50% (12/24),80% (4/5),39% (15/38),61% (17/28),44% (4/9),67% (45/67),48% (32/66),58% (77/133),9,0,89% (8/9),44% (4/9),67% (12/18),"['4', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],2.36
28.05.,Mejia N.,0,,,,,,5,0,58%,61% (23/38),39% (11/28),56% (5/9),23% (10/43),50% (12/24),20% (1/5),52% (34/66),33% (22/67),42% (56/133),1,0,56% (5/9),11% (1/9),33% (6/18),"['5', '3']",[],[],[],[],1.55
19.05.,Coppejans K.,2,,,,,,0,1,60%,75% (21/28),47% (9/19),60% (3/5),54% (19/35),79% (11/14),60% (6/10),12,17,55% (6/11),64% (30/47),61% (30/49),63% (60/96),7,0,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '3', '2', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.16
19.05.,Shimizu Y.,0,,,,,,1,1,71%,46% (16/35),21% (3/14),40% (4/10),25% (7/28),53% (10/19),40% (2/5),11,30,58% (7/12),39% (19/49),36% (17/47),38% (36/96),3,0,25% (2/8),25% (2/8),25% (4/16),"['1', '1', '3', '3']",[],[],[],[],5.26
14.05.,Droguet T.,2,,,,,,1,3,59%,71% (30/42),45% (13/29),71% (5/7),40% (17/42),65% (11/17),50% (4/8),61% (43/71),47% (28/59),55% (71/130),6,0,80% (8/10),44% (4/9),63% (12/19),"['3', '3', '6', '4']","['2', '0', '5', '3']",[],[],[],1.24
14.05.,Shimizu Y.,0,,,,,,1,0,71%,60% (25/42),35% (6/17),50% (4/8),29% (12/42),55% (16/29),29% (2/7),53% (31/59),39% (28/71),45% (59/130),4,1,56% (5/9),20% (2/10),37% (7/19),"['1', '0']","['1', '2']",[],[],[],3.80
12.05.,Paire B.,0,,,,,,2,6,46%,55% (6/11),15% (2/13),67% (6/9),20% (1/5),75% (3/4),100% (1/1),33% (8/24),44% (4/9),36% (12/33),1,0,0% (0/3),50% (1/2),20% (1/5),"['1', '1']",[],[],[],[],1.61
12.05.,Shimizu Y.,0,,,,,,0,1,56%,80% (4/5),25% (1/4),0% (0/1),45% (5/11),85% (11/13),33% (3/9),56% (5/9),67% (16/24),64% (21/33),9,0,50% (1/2),100% (3/3),80% (4/5),"['1', '0', '2', '1', '4', '1']",[],[],[],[],2.23
17.04.,Walton A.,2,,,,,,9,1,81%,80% (40/50),67% (8/12),100% (2/2),29% (11/38),50% (14/28),50% (2/4),77% (48/62),39% (26/67),57% (74/129),6,0,100% (10/10),20% (2/10),60% (12/20),"['3', '2', '5', '2']",[],[],[],[],1.28
17.04.,Shimizu Y.,0,,,,,,0,2,58%,71% (27/38),50% (14/28),50% (2/4),20% (10/50),33% (4/12),0% (0/2),61% (41/67),23% (14/62),43% (55/129),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.47
15.04.,Shimizu Y.,2,,,,,,3,1,71%,62% (26/42),71% (12/17),75% (3/4),47% (18/38),61% (23/38),33% (5/15),64% (38/59),53% (40/76),58% (78/135),7,0,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '4', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],1.83
15.04.,Shimabukuro S.,0,,,,,,2,4,50%,55% (21/38),39% (15/38),67% (10/15),38% (16/42),29% (5/17),25% (1/4),47% (36/76),36% (21/59),42% (57/135),3,3,38% (3/8),13% (1/8),25% (4/16),"['1', '2']",[],[],[],[],1.83
14.03.,Sels J.,2,,,,,,5,1,68%,69% (35/51),63% (15/24),83% (5/6),35% (13/37),50% (12/24),33% (3/9),67% (50/75),41% (25/61),55% (75/136),6,0,91% (10/11),30% (3/10),62% (13/21),"['2', '2', '7', '5']","['3', '1']",[],[],[],2.29
14.03.,Shimizu Y.,0,,,,,,3,3,61%,65% (24/37),50% (12/24),67% (6/9),31% (16/51),38% (9/24),17% (1/6),59% (36/61),33% (25/75),45% (61/136),4,1,70% (7/10),9% (1/11),38% (8/21),"['1', '0']",[],[],[],[],1.58
12.03.,Shimizu Y.,2,,,,,,1,2,72%,75% (38/51),40% (8/20),67% (4/6),42% (19/45),50% (13/26),44% (4/9),65% (46/71),45% (32/71),55% (78/142),5,0,80% (8/10),40% (4/10),60% (12/20),"['3', '2', '5', '2']","['1', '0', '4', '3']",[],[],[],1.69
12.03.,Janvier M.,0,,,,,,8,6,63%,58% (26/45),50% (13/26),56% (5/9),25% (13/51),60% (12/20),33% (2/6),55% (39/71),35% (25/71),45% (64/142),5,3,60% (6/10),20% (2/10),40% (8/20),[],"['1', '1', '5', '5']",[],[],[],2.07
10.03.,Shimizu Y.,2,,,,,,2,5,68%,65% (47/72),47% (16/34),78% (7/9),31% (17/55),61% (27/44),40% (4/10),59% (63/106),44% (44/99),52% (107/205),6,0,85% (11/13),31% (4/13),58% (15/26),"['1', '0', '3', '0']",[],"['2', '0', '4', '0']",[],[],2.12
10.03.,Yevseyev D.,1,,,,,,4,4,56%,69% (38/55),39% (17/44),60% (6/10),35% (25/72),53% (18/34),22% (2/9),56% (55/99),41% (43/106),48% (98/205),4,4,69% (9/13),15% (2/13),42% (11/26),[],"['2', '0']","['1', '4']",[],[],1.67
03.03.,Dougaz A.,2,,,,,,10,6,63%,72% (28/39),39% (9/23),50% (2/4),44% (11/25),54% (15/28),57% (4/7),60% (37/62),49% (26/53),55% (63/115),5,0,80% (8/10),44% (4/9),63% (12/19),"['4', '4', '6', '4']","['2', '2', '4', '2']",[],[],[],2.03
03.03.,Shimizu Y.,0,,,,,,1,5,47%,56% (14/25),46% (13/28),43% (3/7),28% (11/39),61% (14/23),50% (2/4),51% (27/53),40% (25/62),45% (52/115),5,0,56% (5/9),20% (2/10),37% (7/19),"['4', '3']","['2', '1']",[],[],[],1.72
07.02.,Langmo C.,2,,,,,,21,1,68%,84% (54/64),60% (18/30),100% (1/1),21% (12/56),39% (15/38),29% (2/7),77% (72/94),29% (27/94),53% (99/188),7,0,100% (16/16),13% (2/15),58% (18/31),"['4', '3']",[],"['5', '3']",[],[],2.56
07.02.,Shimizu Y.,1,,,,,,9,3,60%,79% (44/56),61% (23/38),71% (5/7),16% (10/64),40% (12/30),0% (0/1),71% (67/94),23% (22/94),47% (89/188),3,0,87% (13/15),0% (0/16),42% (13/31),[],[],[],[],[],1.47
05.02.,Shimizu Y.,2,,,,,,6,1,65%,71% (30/42),74% (17/23),80% (8/10),42% (18/43),47% (15/32),40% (4/10),72% (47/65),44% (33/75),57% (80/140),7,0,83% (10/12),36% (4/11),61% (14/23),"['3', '1', '6', '2']",[],"['2', '0', '5', '1']",[],[],1.07
05.02.,Ogura K.,1,,,,,,2,3,57%,58% (25/43),53% (17/32),60% (6/10),29% (12/42),26% (6/23),20% (2/10),56% (42/75),28% (18/65),43% (60/140),3,0,64% (7/11),17% (2/12),39% (9/23),[],"['2', '1', '4', '1']",[],[],[],7.30
04.02.,Shimizu Y.,2,,,,,,3,3,55%,71% (37/52),57% (24/42),92% (12/13),26% (11/43),39% (11/28),67% (2/3),65% (61/94),31% (22/71),50% (83/165),4,0,93% (13/14),15% (2/13),56% (15/27),"['3', '1']",[],"['3', '1']",[],[],1.19
04.02.,Matsuoka H.,1,,,,,,4,0,61%,74% (32/43),61% (17/28),33% (1/3),29% (15/52),43% (18/42),8% (1/13),69% (49/71),35% (33/94),50% (82/165),6,0,85% (11/13),7% (1/14),44% (12/27),[],"['5', '3']",[],[],[],4.36
30.01.,Gengel M.,2,,,,,,8,2,67%,77% (33/43),67% (14/21),50% (2/4),29% (13/45),60% (18/30),50% (4/8),73% (47/64),41% (31/75),56% (78/139),7,0,85% (11/13),33% (4/12),60% (15/25),[],"['2', '1']","['1', '0', '3', '0', '5', '0']",[],[],2.89
30.01.,Shimizu Y.,1,,,,,,2,3,60%,71% (32/45),40% (12/30),50% (4/8),23% (10/43),33% (7/21),50% (2/4),59% (44/75),27% (17/64),44% (61/139),3,0,67% (8/12),15% (2/13),40% (10/25),"['2', '1', '6', '3']",[],[],[],[],1.38
28.01.,Shimizu Y.,2,,,,,,3,4,67%,67% (32/48),58% (14/24),80% (4/5),41% (19/46),46% (12/26),38% (3/8),64% (46/72),43% (31/72),53% (77/144),5,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0', '3', '0']","['3', '2']",[],[],[],1.33
28.01.,Imamura M.,0,,,,,,2,2,64%,59% (27/46),54% (14/26),63% (5/8),33% (16/48),42% (10/24),20% (1/5),57% (41/72),36% (26/72),47% (67/144),5,1,70% (7/10),10% (1/10),40% (8/20),"['2', '4']",[],[],[],[],3.15
16.01.,Svajda Z.,2,,,,,,6,2,69%,77% (47/61),33% (9/27),57% (4/7),40% (18/45),55% (18/33),63% (5/8),64% (56/88),46% (36/78),55% (92/166),6,0,79% (11/14),38% (5/13),59% (16/27),"['2', '0']","['2', '0', '5', '3']","['2', '1', '4', '1']",[],[],1.64
16.01.,Shimizu Y.,1,,,,,,5,6,58%,60% (27/45),45% (15/33),38% (3/8),23% (14/61),67% (18/27),43% (3/7),54% (42/78),36% (32/88),45% (74/166),4,0,62% (8/13),21% (3/14),41% (11/27),"['1', '2', '3', '2']","['1', '2']",[],[],[],2.19
14.01.,Shimizu Y.,2,,,,,,4,4,54%,78% (39/50),49% (21/43),78% (7/9),27% (12/45),47% (15/32),50% (3/6),65% (60/93),35% (27/77),51% (87/170),5,0,86% (12/14),21% (3/14),54% (15/28),"['1', '2', '4', '3']",[],"['4', '2']",[],[],1.76
14.01.,Sultanov K.,1,,,,,,3,2,58%,73% (33/45),53% (17/32),50% (3/6),22% (11/50),51% (22/43),22% (2/9),65% (50/77),35% (33/93),49% (83/170),5,1,79% (11/14),14% (2/14),46% (13/28),"['2', '0']","['5', '3']",[],[],[],1.97
07.01.,Harris B.,2,,,,,,6,2,67%,76% (50/66),61% (20/33),100% (2/2),20% (11/56),40% (12/30),50% (2/4),26,38,80% (16/20),71% (70/99),27% (23/86),50% (93/185),5,0,100% (16/16),13% (2/16),56% (18/32),[],"['2', '1']","['2', '1']",[],[],1.68
07.01.,Shimizu Y.,1,,,,,,10,1,65%,80% (45/56),60% (18/30),50% (2/4),24% (16/66),39% (13/33),0% (0/2),27,32,63% (10/16),73% (63/86),29% (29/99),50% (92/185),5,4,88% (14/16),0% (0/16),44% (14/32),[],[],[],[],[],2.15
29.12.2024,Kypson P.,2,,,,,,11,1,75%,69% (36/52),65% (11/17),100% (4/4),33% (12/36),43% (9/21),33% (2/6),68% (47/69),37% (21/57),54% (68/126),8,0,100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['5', '4']",[],[],[],2.06
29.12.2024,Shimizu Y.,0,,,,,,4,3,63%,67% (24/36),57% (12/21),67% (4/6),31% (16/52),35% (6/17),0% (0/4),63% (36/57),32% (22/69),46% (58/126),2,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.70
29.11.2024,Sekulic P.,2,,,,,,2,2,70%,68% (26/38),75% (12/16),100% (4/4),52% (12/23),58% (11/19),80% (4/5),70% (38/54),55% (23/42),64% (61/96),8,0,100% (8/8),50% (4/8),75% (12/16),"['4', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],2.21
29.11.2024,Shimizu Y.,0,,,,,,0,3,55%,48% (11/23),42% (8/19),20% (1/5),32% (12/38),25% (4/16),0% (0/4),45% (19/42),30% (16/54),36% (35/96),2,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.62
28.11.2024,Shimizu Y.,2,,,,,,1,2,65%,74% (42/57),52% (16/31),67% (4/6),27% (16/60),55% (23/42),30% (3/10),66% (58/88),38% (39/102),51% (97/190),8,0,86% (12/14),21% (3/14),54% (15/28),[],"['3', '3', '5', '3']","['5', '4']",[],[],1.34
28.11.2024,Bar Biryukov P.,1,,,,,,12,8,59%,73% (44/60),45% (19/42),70% (7/10),26% (15/57),48% (15/31),33% (2/6),62% (63/102),34% (30/88),49% (93/190),2,0,79% (11/14),14% (2/14),46% (13/28),"['2', '0']","['2', '1']",[],[],[],3.08
27.11.2024,Shimizu Y.,2,,,,,,3,0,70%,73% (35/48),38% (8/21),50% (2/4),37% (15/41),57% (17/30),57% (4/7),62% (43/69),45% (32/71),54% (75/140),5,0,82% (9/11),40% (4/10),62% (13/21),"['2', '4', '5', '5', '7', '5']","['2', '0']",[],[],[],1.23
27.11.2024,Ayeni A.,0,,,,,,6,8,58%,63% (26/41),43% (13/30),43% (3/7),27% (13/48),62% (13/21),50% (2/4),55% (39/71),38% (26/69),46% (65/140),5,2,60% (6/10),18% (2/11),38% (8/21),"['2', '1', '4', '1']",[],[],[],[],3.90
24.11.2024,Shimizu Y.,2,,,,,,7,2,74%,78% (62/79),39% (11/28),67% (2/3),30% (21/69),58% (22/38),31% (4/13),68% (73/107),40% (43/107),54% (116/214),8,0,93% (14/15),27% (4/15),60% (18/30),[],"['2', '0', '6', '4']","['3', '1', '6', '2']",[],[],1.97
24.11.2024,Tu L.,1,,,,,,9,0,64%,70% (48/69),42% (16/38),69% (9/13),22% (17/79),61% (17/28),33% (1/3),60% (64/107),32% (34/107),46% (98/214),2,0,73% (11/15),7% (1/15),40% (12/30),[],"['2', '3']",[],[],[],1.76
23.11.2024,Shimizu Y.,2,,,,,,2,0,76%,71% (37/52),44% (7/16),100% (6/6),32% (12/38),65% (13/20),50% (3/6),65% (44/68),43% (25/58),55% (69/126),4,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '6', '2']","['2', '0']",[],[],[],2.12
23.11.2024,Hassan B.,0,,,,,,9,2,66%,68% (26/38),35% (7/20),50% (3/6),29% (15/52),56% (9/16),0% (0/6),57% (33/58),35% (24/68),45% (57/126),6,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.67
23.11.2024,Shimizu Y.,2,,,,,,4,5,65%,72% (58/81),35% (15/43),64% (7/11),35% (25/72),53% (29/55),50% (6/12),59% (73/124),43% (54/127),51% (127/251),7,0,75% (12/16),35% (6/17),55% (18/33),"['4', '3', '6', '3']","['3', '1', '5', '1']","['1', '2', '6', '5']",[],[],1.34
23.11.2024,Sakamoto R.,1,,,,,,5,4,57%,65% (47/72),47% (26/55),50% (6/12),28% (23/81),65% (28/43),36% (4/11),57% (73/127),41% (51/124),49% (124/251),3,2,65% (11/17),25% (4/16),45% (15/33),[],"['2', '5', '4', '5']","['2', '0', '6', '6']",[],[],3.08
22.11.2024,Shimizu Y.,2,,,,,,3,2,60%,53% (25/47),65% (20/31),67% (6/9),40% (20/50),52% (16/31),33% (4/12),58% (45/78),44% (36/81),51% (81/159),7,0,73% (8/11),36% (4/11),55% (12/22),"['1', '0', '3', '0']","['2', '3', '3', '4']",[],[],[],1.37
22.11.2024,Imamura M.,0,,,,,,0,2,62%,60% (30/50),48% (15/31),67% (8/12),47% (22/47),35% (11/31),33% (3/9),56% (45/81),42% (33/78),49% (78/159),3,0,64% (7/11),27% (3/11),45% (10/22),"['1', '3']","['3', '1', '4', '2']",[],[],[],2.99
18.11.2024,Shimizu Y.,2,,,,,,5,3,58%,71% (27/38),61% (17/28),75% (3/4),28% (13/46),67% (20/30),27% (3/11),67% (44/66),43% (33/76),54% (77/142),7,0,90% (9/10),33% (3/9),63% (12/19),"['2', '3']","['3', '1', '5', '1']",[],[],[],1.66
18.11.2024,Bolt A.,0,,,,,,3,5,61%,72% (33/46),33% (10/30),73% (8/11),29% (11/38),39% (11/28),25% (1/4),57% (43/76),33% (22/66),46% (65/142),3,1,67% (6/9),10% (1/10),37% (7/19),"['3', '1']",[],[],[],[],2.14
12.11.2024,Bellucci M.,2,,,,,,7,3,43%,71% (22/31),66% (27/41),67% (4/6),38% (16/42),43% (9/21),100% (3/3),68% (49/72),40% (25/63),55% (74/135),6,0,82% (9/11),27% (3/11),55% (12/22),"['2', '0', '3', '1']","['1', '0']",[],[],[],1.30
12.11.2024,Shimizu Y.,0,,,,,,1,2,67%,62% (26/42),57% (12/21),0% (0/3),29% (9/31),34% (14/41),33% (2/6),60% (38/63),32% (23/72),45% (61/135),4,0,73% (8/11),18% (2/11),45% (10/22),"['1', '2', '3', '4']",[],[],[],[],3.33
