Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,241/137,26/10,190/109,21/16,3/2,1/0
2024,23/21,-,19/18,4/3,-,-
2023,36/24,-,35/23,1/1,-,-
2022,44/23,7/1,36/21,1/1,-,-
2021,18/12,-,12/8,5/4,-,1/0
2020,11/1,-,6/1,5/0,-,-
2019,43/20,4/6,36/12,-,3/2,-
2018,49/21,15/3,31/15,3/3,-,-
2017,13/10,-,12/8,1/2,-,-
2016,4/4,-,3/3,1/1,-,-
2015,0/1,-,-,0/1,-,-
