Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,38/69,9/19,11/22,16/26,-,2/2
2023,6/17,1/2,1/6,4/9,-,-
2022,8/5,-,-,6/3,-,2/2
2021,2/5,-,0/1,2/4,-,-
2019,6/12,2/4,4/7,0/1,-,-
2018,12/21,5/10,6/6,1/5,-,-
2017,3/7,1/3,0/1,2/3,-,-
2016,1/2,-,0/1,1/1,-,-
