Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES Toronto (Canada) - Qualification,hard,header
27.07.,Nanda G.,0,,,,,,1,2,64%,62% (18/29),19% (3/16),20% (1/5),4% (1/24),40% (8/20),0% (0/2),10,17,73% (8/11),47% (21/45),20% (9/44),34% (30/89),2,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],0
27.07.,Schoolkate T.,2,,,,,,8,4,55%,96% (23/24),60% (12/20),100% (2/2),38% (11/29),81% (13/16),80% (4/5),30,16,100% (7/7),80% (35/44),53% (24/45),66% (59/89),8,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],0
ATP - SINGLES Washington (USA) - Qualification,hard,header
20.07.,Nanda G.,0,,,,,,2,2,64%,63% (33/52),45% (13/29),60% (6/10),21% (8/38),58% (18/31),33% (2/6),12,9,67% (10/15),57% (46/81),38% (26/69),48% (72/150),3,0,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],0
20.07.,Bouzige M.,2,,,,,,3,10,55%,79% (30/38),42% (13/31),67% (4/6),37% (19/52),55% (16/29),40% (4/10),27,28,50% (6/12),62% (43/69),43% (35/81),52% (78/150),7,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],0
ATP - SINGLES Los Cabos (Mexico),hard,header
17.07.,Nanda G.,0,,,,,,1,1,58%,57% (13/23),24% (4/17),29% (2/7),27% (6/22),32% (8/25),25% (1/4),3,9,25% (1/4),43% (17/40),30% (14/47),36% (31/87),4,1,29% (2/7),13% (1/8),20% (3/15),[],[],[],[],[],0
17.07.,Shapovalov D.,2,,,,,,4,3,47%,73% (16/22),68% (17/25),75% (3/4),43% (10/23),76% (13/17),71% (5/7),25,24,82% (14/17),70% (33/47),57% (23/40),64% (56/87),6,0,88% (7/8),71% (5/7),80% (12/15),[],[],[],[],[],0
16.07.,Nanda G.,2,,,,,,1,1,77%,72% (31/43),62% (8/13),83% (5/6),39% (14/36),58% (18/31),44% (4/9),9,18,67% (6/9),70% (39/56),48% (32/67),58% (71/123),8,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
16.07.,Smith C.,0,,,,,,3,5,54%,61% (22/36),42% (13/31),56% (5/9),28% (12/43),38% (5/13),17% (1/6),20,46,55% (6/11),52% (35/67),30% (17/56),42% (52/123),2,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
ATP - SINGLES Los Cabos (Mexico) - Qualification,hard,header
14.07.,Nanda G.,2,,,,,,2,1,66%,71% (25/35),56% (10/18),33% (1/3),52% (14/27),54% (13/24),100% (5/5),7,21,63% (5/8),66% (35/53),53% (27/51),60% (62/104),4,0,78% (7/9),56% (5/9),67% (12/18),[],[],[],[],[],0
14.07.,Baadi T.,0,,,,,,0,5,53%,48% (13/27),46% (11/24),0% (0/5),29% (10/35),44% (8/18),67% (2/3),10,39,50% (7/14),47% (24/51),34% (18/53),40% (42/104),6,0,44% (4/9),22% (2/9),33% (6/18),[],[],[],[],[],0
13.07.,Nanda G.,2,,,,,,2,2,67%,75% (24/32),50% (8/16),50% (1/2),44% (17/39),67% (14/21),42% (5/12),20,17,77% (10/13),65% (30/46),51% (30/59),57% (60/105),8,0,88% (7/8),56% (5/9),71% (12/17),[],[],[],[],[],0
13.07.,Kirchheimer S.,0,,,,,,2,2,65%,56% (22/39),33% (7/21),58% (7/12),25% (8/32),50% (8/16),50% (1/2),16,33,75% (6/8),49% (29/59),35% (16/46),43% (45/105),2,0,44% (4/9),13% (1/8),29% (5/17),[],[],[],[],[],0
ITF MEN - SINGLES M15 Lakewood,hard,header
CHALLENGER MEN - SINGLES Tyler (USA),hard,header
04.06.,Nanda G.,0,,,,,,3,0,76%,62% (29/47),33% (5/15),56% (5/9),26% (10/39),50% (14/28),40% (2/5),55% (34/62),36% (24/67),45% (58/129),5,1,56% (5/9),20% (2/10),37% (7/19),[],[],[],[],[],0
04.06.,Rybakov A.,2,,,,,,1,3,58%,74% (29/39),50% (14/28),60% (3/5),38% (18/47),67% (10/15),44% (4/9),64% (43/67),45% (28/62),55% (71/129),5,0,80% (8/10),44% (4/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Little Rock (USA),hard,header
29.05.,Nanda G.,0,,,,,,0,2,69%,59% (22/37),41% (7/17),50% (4/8),33% (12/36),39% (9/23),33% (1/3),54% (29/54),36% (21/59),44% (50/113),4,3,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
29.05.,Galarneau A.,2,,,,,,1,0,61%,67% (24/36),61% (14/23),67% (2/3),41% (15/37),59% (10/17),50% (4/8),64% (38/59),46% (25/54),56% (63/113),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
ITF MEN - SINGLES M25 Xalapa (Mexico),hard,header
CHALLENGER MEN - SINGLES Savannah (USA) - Qualification,clay,header
21.04.,Nanda G.,0,,,,,,1,1,74%,49% (27/55),68% (13/19),50% (4/8),36% (21/58),44% (7/16),25% (2/8),54% (40/74),38% (28/74),46% (68/148),5,0,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],0
21.04.,Kuzuhara B.,2,,,,,,0,4,78%,64% (37/58),56% (9/16),75% (6/8),51% (28/55),32% (6/19),50% (4/8),62% (46/74),46% (34/74),54% (80/148),5,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Tallahassee (USA) - Qualification,clay,header
14.04.,Nanda G.,1,,,,,,2,1,71%,57% (34/60),33% (8/24),56% (9/16),44% (27/61),43% (13/30),45% (5/11),50% (42/84),44% (40/91),47% (82/175),2,1,46% (6/13),36% (5/14),41% (11/27),[],[],[],[],[],0
14.04.,Prado Angelo J. C.,2,,,,,,4,3,67%,56% (34/61),57% (17/30),55% (6/11),43% (26/60),67% (16/24),44% (7/16),56% (51/91),50% (42/84),53% (93/175),8,0,64% (9/14),54% (7/13),59% (16/27),[],[],[],[],[],0
14.04.,Nanda G.,2,,,,,,2,2,60%,65% (24/37),64% (16/25),0% (0/2),33% (13/39),57% (17/30),67% (4/6),65% (40/62),43% (30/69),53% (70/131),5,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],0
14.04.,Rusher A.,0,,,,,,2,4,57%,67% (26/39),43% (13/30),33% (2/6),35% (13/37),36% (9/25),100% (2/2),57% (39/69),35% (22/62),47% (61/131),5,1,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Mexico City (Mexico) - Qualification,clay,header
06.04.,Nanda G.,1,,,,,,5,5,49%,67% (29/43),45% (20/44),38% (3/8),32% (17/53),31% (10/32),33% (2/6),56% (50/89),32% (27/85),44% (77/174),4,0,64% (9/14),14% (2/14),39% (11/28),[],[],[],[],[],0
06.04.,Orlov V.,2,,,,,,1,4,62%,68% (36/53),69% (22/32),67% (4/6),33% (14/43),55% (24/44),63% (5/8),68% (58/85),44% (39/89),56% (97/174),6,0,86% (12/14),36% (5/14),61% (17/28),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Morelos (Mexico),hard,header
02.04.,Nanda G.,1,,,,,,2,3,57%,64% (30/47),46% (16/35),40% (4/10),36% (21/59),51% (20/39),56% (5/9),56% (46/82),42% (41/98),48% (87/180),3,0,60% (9/15),31% (5/16),45% (14/31),[],[],[],[],[],0
02.04.,Mayo A.,2,,,,,,6,8,60%,64% (38/59),49% (19/39),44% (4/9),36% (17/47),54% (19/35),60% (6/10),58% (57/98),44% (36/82),52% (93/180),7,0,69% (11/16),40% (6/15),55% (17/31),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Morelos (Mexico) - Qualification,hard,header
