Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.09.2023,Muller A.,2,,,,,,4,1,72%,79% (30/38),73% (11/15),100% (1/1),22% (7/32),68% (23/34),30% (3/10),77% (41/53),45% (30/66),60% (71/119),100% (9/9),33% (3/9),67% (12/18),"['4', '3']","['2', '1', '5', '2']",[],[],[],1.01
26.09.2023,Maulenov T.,0,,,,,,13,3,48%,78% (25/32),32% (11/34),70% (7/10),21% (8/38),27% (4/15),0% (0/1),55% (36/66),23% (12/53),40% (48/119),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],12.50
24.07.2023,Peliwo F.,2,,,,,,1,5,63%,68% (27/40),54% (13/24),40% (2/5),38% (9/24),68% (23/34),71% (5/7),63% (40/64),55% (32/58),59% (72/122),70% (7/10),56% (5/9),63% (12/19),"['2', '5', '4', '5']","['2', '0', '3', '1', '5', '1']",[],[],[],1.04
24.07.2023,Maulenov T.,0,,,,,,6,9,41%,63% (15/24),32% (11/34),29% (2/7),33% (13/40),46% (11/24),60% (3/5),45% (26/58),38% (24/64),41% (50/122),44% (4/9),30% (3/10),37% (7/19),"['2', '0', '4', '0']","['1', '2']",[],[],[],9.30
15.05.2022,Donati M.,2,,,,,,2,0,83%,67% (22/33),86% (6/7),0% (0/0),41% (9/22),66% (19/29),56% (5/9),70% (28/40),55% (28/51),62% (56/91),100% (7/7),63% (5/8),80% (12/15),"['1', '0', '3', '0']","['1', '0', '4', '1', '6', '1']",[],[],[],1.06
15.05.2022,Maulenov T.,0,,,,,,2,4,43%,59% (13/22),34% (10/29),44% (4/9),33% (11/33),14% (1/7),0% (0/0),45% (23/51),30% (12/40),38% (35/91),38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],8.70
08.05.2022,Apostol B. I.,2,,,,,,6,5,61%,67% (36/54),50% (17/34),75% (6/8),24% (9/38),43% (16/37),75% (3/4),60% (53/88),33% (25/75),48% (78/163),85% (11/13),23% (3/13),54% (14/26),"['5', '4']",[],"['2', '1', '5', '2']",[],[],1.06
08.05.2022,Maulenov T.,1,,,,,,12,6,51%,76% (29/38),57% (21/37),25% (1/4),33% (18/54),50% (17/34),25% (2/8),67% (50/75),40% (35/88),52% (85/163),77% (10/13),15% (2/13),46% (12/26),[],"['3', '1', '6', '2']",[],[],[],6.40
27.04.2022,Bondarevskiy Y.,2,,,,,,[],[],[],[],[],-
27.04.2022,Maulenov T.,0,,,,,,[],[],[],[],[],-
09.03.2020,Nedovyesov A.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '5', '2']",[],[],[],1.03
09.03.2020,Maulenov T.,0,,,,,,[],[],[],[],[],8.00
