Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,39/73,12/20,27/52,0/1,-,-
2024,1/7,-,1/6,0/1,-,-
2023,20/25,5/6,15/19,-,-,-
2022,9/19,5/11,4/8,-,-,-
2021,9/22,2/3,7/19,-,-,-
