Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,60/78,2/7,50/44,4/16,0/5,4/6
2024,15/14,-,14/13,1/1,-,-
2023,25/28,-,19/16,3/8,0/2,3/2
2022,12/22,1/4,10/11,0/3,-,1/4
2021,5/8,0/2,5/2,0/4,-,-
2017,1/1,-,1/1,-,-,-
2016,1/4,1/1,-,-,0/3,-
2015,1/1,-,1/1,-,-,-
